{1=sample1,2=KM3245432}
CCD
Scan Type: From File
Y:\Collins\2024Nov\XRR\znpc\.macro\2024 11 17\znpc.txt
Delay After Move (s): 0.00000000
Stay at End: 0
Curvature: 0.0
Clip to ROI: No
ROI: 1309 526 2539 1627
Background ROI: None
Data File Path: C:\Beamline Controls\BCS Setup Data\241117\CCD Scan 85302
Time	Frame #	Sample X	Sample Y	Sample Z	Sample Theta	CCD Theta	Higher Order Suppressor	Horizontal Exit Slit Size	Beamline Energy	EPU Polarization	Coolstage Temp C	CCD Temperature	Beam Current	TEY signal	Izero	Photodiode	AI 0	AI 3 Izero	AI 5	AI 6 BeamStop	AI 7	Temperature Controller	PZT Shutter	Pause Trigger	LV Memory	Time Stamp Error	Time Stamp Transmit Time	Time Stamp Server Time	Camera Temp Setpoint	Total Flux	Counts	Background	Filename
07:34:07	1.00000000	1.80000000	10.80000000	-5.00000000	0.00000000	0.00050000	8.74966583	2999.99218750	250.00027353	100.00000000	0.00000000	-45.00000000	500.23849487	0.81719873	-0.21576414	-0.00017034	0.07187537	-0.01600408	-0.02229967	-1088.85452119	0.00015826	0.00000000	0.00000000	0.00000000	986316.00000000	-0.00475168	0.00010000	0.00870461	-45.00000000	0.00000000	45507096.00000000	0.00000000	znpc_85302-00001
07:34:12	2.00000000	1.80000000	10.80000000	-5.00000000	0.00000000	0.00050000	8.75014208	2999.99218750	250.00027353	100.00000000	0.00000000	-45.00000000	500.09201050	0.81789406	-0.05763474	0.00015184	0.02248048	-0.01514932	-0.01713827	-1088.85452119	-0.00015405	0.00000000	0.00000000	0.00000000	985504.00000000	-0.00475168	0.00010000	0.00870461	-45.00000000	0.00000000	45572685.00000000	0.00000000	znpc_85302-00002
07:34:17	3.00000000	1.80000000	10.80000000	-5.00000000	0.00000000	0.00050000	8.74998333	2999.99218750	250.00027353	100.00000000	0.00000000	-45.00000000	499.93942261	0.81844966	-0.13850757	0.00000554	0.04008511	-0.01759852	-0.01447538	-1088.85452119	-0.00003899	0.00000000	0.00000000	0.00000000	977260.00000000	-0.00475168	0.00010000	0.00870461	-45.00000000	0.00000000	45532143.00000000	0.00000000	znpc_85302-00003
07:34:22	4.00000000	1.80000000	10.80000000	-5.00000000	0.00000000	0.00050000	8.74998333	2999.99218750	250.00027353	100.00000000	0.00000000	-45.00000000	500.78704834	0.81848089	-0.07308605	0.00037374	0.12061275	-0.01537945	-0.01925872	-1088.85452119	-0.00002255	0.00000000	0.00000000	0.00000000	977252.00000000	-0.00475168	0.00010000	0.00870461	-45.00000000	0.00000000	45554745.00000000	0.00000000	znpc_85302-00004
07:34:28	5.00000000	1.80000000	10.80000000	-5.00000000	0.00000000	0.00050000	8.74998333	2999.99218750	250.00027353	100.00000000	0.00000000	-45.00000000	500.64056396	0.81765571	-0.06831916	0.00030306	0.06525103	-0.01932447	-0.02083672	-1088.85452119	0.00012539	0.00000000	0.00000000	0.00000000	977292.00000000	-0.00475168	0.00010000	0.00870461	-45.00000000	0.00000000	45561781.00000000	0.00000000	znpc_85302-00005
07:34:36	6.00000000	1.80000000	10.40850000	-0.77000000	1.00000000	1.99950000	8.74998333	2999.99218750	250.00027353	100.00000000	0.00000000	-45.00000000	500.39413452	0.70954817	-0.14902761	0.00021266	0.01733552	-0.01695746	-0.01771359	-1088.85452119	0.00004320	0.00000000	0.00000000	0.00000000	977564.00000000	-0.00475168	0.00010000	0.00870461	-45.00000000	0.00000000	45421339.00000000	0.00000000	znpc_85302-00006
07:34:41	7.00000000	1.80000000	10.40650000	-0.77000000	1.24200000	2.48250000	8.74998333	2999.99218750	250.00027353	100.00000000	0.00000000	-45.00000000	500.26824951	0.81592478	-0.11122121	0.00030964	0.02606387	-0.01741771	-0.01145087	-1088.85452119	0.00009251	0.00000000	0.00000000	0.00000000	977508.00000000	-0.00475168	0.00010000	0.00870461	-45.00000000	0.00000000	45372286.00000000	0.00000000	znpc_85302-00007
07:34:47	8.00000000	1.80000000	10.40500000	-0.77000000	1.48200000	2.96450000	8.74998333	2999.99218750	250.00027353	100.00000000	0.00000000	-45.00000000	500.08895874	0.82209726	-0.07851045	0.00017156	0.03827698	-0.01623420	-0.01922584	-1088.85452119	0.00019114	0.00000000	0.00000000	0.00000000	977528.00000000	-0.00475168	0.00010000	0.00870461	-45.00000000	0.00000000	45429942.00000000	0.00000000	znpc_85302-00008
07:34:52	9.00000000	1.80000000	10.40350000	-0.77000000	1.72400000	3.44800000	8.74998333	2999.99218750	250.00027353	100.00000000	0.00000000	-45.00000000	501.01669312	0.81733023	-0.11450872	0.00031621	0.05543780	-0.02021210	-0.01493564	-1088.85452119	0.00001033	0.00000000	0.00000000	0.00000000	977664.00000000	-0.00475168	0.00010000	0.00870461	-45.00000000	0.00000000	45514500.00000000	0.00000000	znpc_85302-00009
07:34:58	10.00000000	1.80000000	10.40200000	-0.77000000	1.96600000	3.93050000	8.74998333	2999.99218750	250.00027353	100.00000000	0.00000000	-45.00000000	500.88012695	0.82151535	-0.20803848	0.00004171	0.05524055	-0.01636570	-0.02057372	-1088.85452119	-0.00002255	0.00000000	0.00000000	0.00000000	977588.00000000	-0.00475168	0.00010000	0.00870461	-45.00000000	0.00000000	45501642.00000000	0.00000000	znpc_85302-00010
