Energy,Intensity,Angle,Normalized Intensity
301.19989,2.5125027,20,0.0018790172859915822
301.30029,2.5075126,20,0.001875615819431963
301.39828,2.5040019,20,0.0018732227754747566
301.49979,2.5008955,20,0.0018711053197682976
301.59937,2.4983852,20,0.001869394191433272
301.6998,2.495378,20,0.0018673443547089406
301.80054,2.4934731,20,0.0018660458930249224
301.89999,2.4929805,20,0.001865710115700366
302.00009,2.4889712,20,0.0018629772045608134
302.09958,2.4886196,20,0.0018627375388943215
302.19623,2.4854441,20,0.0018605729816589815
302.30026,2.4822061,20,0.0018583658217383291
302.40036,2.4818187,20,0.0018581017532536901
302.50024,2.4810665,20,0.0018575890214154213
302.60004,2.4795508,20,0.0018565558551733793
302.70032,2.4745615,20,0.0018531549339281322
302.80005,2.4723711,20,0.0018516618631776083
302.89972,2.4684143,20,0.0018489647382937179
302.99988,2.4654205,20,0.0018469240355851173
303.1011,2.4617958,20,0.0018444532843299017
303.20059,2.4564862,20,0.0018408340328429668
303.29617,2.4514694,20,0.0018374143664161824
303.40015,2.4463592,20,0.0018339310345364672
303.49988,2.4374499,20,0.0018278580728684414
303.61163,2.4325073,20,0.00182448898434966
303.69962,2.424545,20,0.001819061538569484
303.80023,2.4169552,20,0.0018138880047937685
303.89999,2.4083955,20,0.0018080533455063052
303.99875,2.3985634,20,0.0018013513637101825
304.10046,2.3893538,20,0.0017950737046597688
304.20187,2.3759913,20,0.0017859652505400297
304.29999,2.3632402,20,0.0017772735529290882
304.39954,2.3522058,20,0.0017697520317961528
304.50003,2.3377767,20,0.0017599165372899504
304.60126,2.3267725,20,0.0017524156017745577
304.70065,2.3097334,20,0.0017408010191297194
304.80057,2.2988174,20,0.0017333602045238395
304.89996,2.2812097,20,0.0017213580396891054
305.00049,2.2675898,20,0.0017120741306701768
305.09946,2.251601,20,0.0017011754776314724
305.2009,2.2359481,20,0.0016905057884647097
305.30148,2.2200837,20,0.0016796919318108508
305.40021,2.2000029,20,0.001666003995759389
305.49976,2.183466,20,0.0016547317342115713
305.60031,2.1667831,20,0.0016433599527908643
305.70032,2.1481922,20,0.0016306875965929476
305.80048,2.1317592,20,0.0016194861577491927
305.89221,2.1136158,20,0.0016071188367781113
306.00064,2.0950468,20,0.0015944614085611282
306.09961,2.0772715,20,0.0015823450003654613
306.2002,2.0604446,20,0.001570875062357795
306.30011,2.0422409,20,0.0015584666383159243
306.39987,2.0238483,20,0.0015459294519179663
306.50037,2.0069785,20,0.001534430271427102
306.60092,1.9888808,20,0.0015220941015395204
306.70078,1.9692574,20,0.0015087179489802472
306.80054,1.9530743,20,0.0014976868527134444
306.8996,1.9341761,20,0.001484805027632385
307.00009,1.9171375,20,0.0014731907858090295
307.09909,1.9007008,20,0.0014619868248863042
307.19952,1.8838481,20,0.001450499300490141
307.30051,1.868391,20,0.0014399630770159243
307.40158,1.8519131,20,0.0014287310324030411
307.5004,1.8367314,20,0.001418382533401384
307.59689,1.8195276,20,0.0014066556841602113
307.70047,1.8048123,20,0.0013966251034374275
307.80304,1.7876384,20,0.0013849186353209083
307.90039,1.7725956,20,0.0013746648165270888
308.0004,1.7577326,20,0.0013645335571383752
308.09796,1.743163,20,0.0013546022917955913
308.2002,1.7292216,20,0.0013450992345634166
308.29919,1.7144024,20,0.00133499783113657
308.39978,1.6981254,20,0.0013239027285953543
308.50018,1.6861827,20,0.0013157620711573143
308.60037,1.6710109,20,0.0013054203204210103
308.70047,1.6592135,20,0.001297378705705784
308.80063,1.6436642,20,0.001286779634750195
308.90237,1.629685,20,0.0012772508114139436
309.00034,1.6174012,20,0.001268877645560544
309.10046,1.6064712,20,0.001261427287953154
309.20032,1.5926377,20,0.0012519977799969023
309.29953,1.5795867,20,0.001243101657660759
309.40137,1.5672964,20,0.0012347240611280867
309.49994,1.5551687,20,0.0012264572997415229
309.6004,1.5424775,20,0.0012178064325441844
309.69986,1.532208,20,0.0012108063001151732
309.80081,1.5195118,20,0.00120215202470301
309.8999,1.5098878,20,0.0011955918928079027
309.99973,1.498377,20,0.0011877456369664438
310.09982,1.4883163,20,0.0011808878315885233
310.2012,1.4774656,20,0.0011734915282682575
310.29919,1.4669251,20,0.0011663066705957328
310.40222,1.4566334,20,0.0011592914056928988
310.49918,1.4472944,20,0.001152925542042815
310.6004,1.4369017,20,0.0011458414312005164
310.69925,1.4294461,20,0.0011407593739107033
310.80005,1.4187218,20,0.0011334492302612126
310.89984,1.4106023,20,0.0011279146302069398
310.99786,1.4023112,20,0.0011222630602198737
311.10034,1.3945212,20,0.0011169530615225663
311.20251,1.3854917,20,0.0011107981663701484
311.29977,1.3779206,20,0.0011056373793178783
311.40054,1.3720845,20,0.0011016592428098738
311.49945,1.3641136,20,0.0010962259349001993
311.60056,1.3570582,20,0.0010914166711249768
311.70084,1.3499871,20,0.0010865967055552043
311.79996,1.3442035,20,0.001082654355302862
311.90039,1.3373326,20,0.0010779708546546812
312.00027,1.3319745,20,0.001074318543483944
312.10089,1.3264986,20,0.0010705859347719306
312.19925,1.3210291,20,0.0010668576885748931
312.29636,1.3155801,20,0.001063143416058638
312.40079,1.310719,20,0.001059829881441503
312.49899,1.3043058,20,0.0010554583687784002
312.59998,1.2998642,20,0.0010524307833850806
312.70184,1.2940145,20,0.0010484433765327523
312.80008,1.2908838,20,0.001046309356902244
312.89999,1.286194,20,0.0010431125877250127
313.00015,1.2833346,20,0.0010411634978309073
313.09875,1.278949,20,0.0010381740844436272
313.20013,1.2750922,20,0.0010355451238562364
313.29984,1.2718997,20,0.0010333689786904915
313.40024,1.2679722,20,0.0010306918259454755
313.49423,1.2645719,20,0.0010283740353716046
313.59995,1.2615703,20,0.0010263280158478772
313.70078,1.2584785,20,0.001024220512128707
313.79709,1.2557179,20,0.0010223387685595433
313.90048,1.2511938,20,0.0010192549476216114
314.00021,1.2487423,20,0.0010175838998929274
314.10019,1.2458012,20,0.0010155791197685822
314.20059,1.2423379,20,0.0010132183856879167
314.30002,1.2390935,20,0.0010110068632522885
314.40009,1.2356993,20,0.001008693230700504
314.50085,1.2328011,20,0.001006717693059357
314.60147,1.2293705,20,0.0010043792487036466
314.69949,1.2260098,20,0.0010020884511911896
314.79922,1.2232813,20,0.0010002285883612021
314.90057,1.2202967,20,0.0009981941567678795
315.00037,1.2171742,20,0.000996065726609684
315.10046,1.2132583,20,0.000993396480923062
315.20029,1.2095331,20,0.0009908572245498645
315.30045,1.2075363,20,0.0009894961198773633
315.40051,1.2034321,20,0.0009866985208204328
315.50018,1.2008336,20,0.0009849272715758946
315.59976,1.1964055,20,0.0009819088883626025
315.70071,1.1936713,20,0.0009800451401677146
315.79974,1.1886622,20,0.0009766307223917606
315.90005,1.186198,20,0.0009749510177974211
316.00015,1.1817261,20,0.000971902778622262
316.09613,1.1786537,20,0.0009698084987766128
316.19501,1.1746665,20,0.0009670906519465869
316.30109,1.1709381,20,0.0009645492143159013
316.39975,1.1671896,20,0.0009619940756616193
316.50104,1.1631714,20,0.0009592550978996784
316.60028,1.1599212,20,0.0009570396219348533
316.69943,1.1558113,20,0.0009542381375130223
316.7998,1.1519952,20,0.0009516369197943066
316.90033,1.1481019,20,0.0009489830792386934
317.00024,1.1442732,20,0.000946373272818619
317.09995,1.1402719,20,0.0009436458148227864
317.19995,1.1365227,20,0.000941090199018429
317.29993,1.1327007,20,0.00093848495960622
317.40057,1.1294452,20,0.0009362658709336802
317.5007,1.1261934,20,0.0009340493043401112
317.60013,1.1229782,20,0.0009318576858790608
317.70053,1.1186011,20,0.0009288740664569834
317.79974,1.1163602,20,0.0009273465727367271
317.90009,1.1125734,20,0.0009247653271568859
318.00037,1.1102111,20,0.0009231550819806792
318.10452,1.1054757,20,0.0009199272298842443
318.2001,1.103358,20,0.0009184837145772755
318.29996,1.0997529,20,0.0009160263235241736
318.3999,1.0972058,20,0.0009142901107280362
318.49985,1.0935374,20,0.0009117895716752503
318.59933,1.0909004,20,0.0009099920791765597
318.69934,1.0877213,20,0.0009078250680265456
318.80072,1.0848901,20,0.0009058952004640532
318.8978,1.0815551,20,0.0009036219211757966
318.99911,1.0798804,20,0.0009024803737023202
319.10052,1.0759124,20,0.000899775614417222
319.19977,1.0737211,20,0.0008982819301880295
319.30035,1.0710343,20,0.0008964504918696822
319.40057,1.0691839,20,0.0008951891797272564
319.4996,1.0671744,20,0.0008938194181890999
319.60077,1.0646653,20,0.0008921091078256321
319.6998,1.0628396,20,0.0008908646322644416
319.79984,1.060395,20,0.0008891982878722161
319.89819,1.0579108,20,0.0008875049504185766
319.99966,1.0556054,20,0.0008859334907270783
320.10043,1.0537748,20,0.0008846856751153594
320.20035,1.0518494,20,0.0008833732397505589
320.3009,1.0496455,20,0.0008818709668200075
320.39981,1.0472672,20,0.0008802498153563611
320.49988,1.046501,20,0.0008797275405165822
320.60043,1.044152,20,0.0008781263611918101
320.69254,1.0434985,20,0.0008776809075141863
320.80017,1.0410378,20,0.0008760035886702242
320.90125,1.0400156,20,0.0008753068132314069
320.99997,1.0383412,20,0.00087416547025082
321.09998,1.036409,20,0.0008728483997138576
321.19974,1.0347433,20,0.0008717129870270662
321.29947,1.0344456,20,0.0008715100619163874
321.40012,1.0330786,20,0.0008705782559832399
321.49963,1.0320193,20,0.0008698561915904212
321.59949,1.0302037,20,0.0008686186006231771
321.69989,1.0302619,20,0.0008686582722437398
321.8002,1.0280145,20,0.0008671263478442112
321.89963,1.0280719,20,0.0008671654741504019
322.004,1.0260416,20,0.0008657815344385736
322.10028,1.0264024,20,0.0008660274712203436
322.20071,1.0249493,20,0.00086503697582791
322.33289,1.0244858,20,0.000864721034313635
322.39984,1.0231003,20,0.0008637766179856351
322.50134,1.0225261,20,0.0008633852185951353
322.60004,1.0223345,20,0.0008632546158030423
322.69989,1.0218183,20,0.0008629027517045122
322.80115,1.0202724,20,0.0008618489998449271
322.8992,1.0204239,20,0.0008619522687541238
323.00058,1.0200609,20,0.0008617048323578308
323.10034,1.0195405,20,0.0008613501053588476
323.20236,1.0181637,20,0.0008604116193246432
323.30093,1.0183618,20,0.0008605466527960087
323.40265,1.0184983,20,0.0008606396970607304
323.50064,1.0176475,20,0.000860059755226113
323.59955,1.0171491,20,0.0008597200243723597
323.69989,1.0161831,20,0.000859061557268175
323.79993,1.0166961,20,0.0008594112401092174
323.89999,1.0146164,20,0.0008579936272349181
323.99899,1.0145053,20,0.0008579178967015072
324.09427,1.0143354,20,0.0008578020855617547
324.20041,1.0143315,20,0.0008577994271541912
324.30295,1.013422,20,0.0008571794728775287
324.40137,1.0128709,20,0.0008568038194395202
324.5007,1.012428,20,0.0008565019197703242
324.60141,1.0123713,20,0.000856463270614209
324.7012,1.0119178,20,0.000856154145529584
324.80023,1.0115798,20,0.0008559237502074158
324.89801,1.0111701,20,0.0008556444810846575
324.99844,1.0110843,20,0.0008555859961182611
325.09348,1.0101383,20,0.0008549411618733762
325.19989,1.0102024,20,0.0008549848551874324
325.30002,1.0094817,20,0.0008544935951025609
325.40005,1.0097508,20,0.0008546770252244408
325.50049,1.0078422,20,0.0008533760414614523
325.59964,1.0077734,20,0.0008533291444254607
325.69907,1.007858,20,0.0008533868114202991
325.80026,1.007573,20,0.0008531925431752758
325.8963,1.0067512,20,0.0008526323689866433
326.0007,1.0059412,20,0.0008520802381849978
326.09973,1.0065014,20,0.0008524620945739878
326.19797,1.0048749,20,0.000851353402291424
326.29968,1.0038007,20,0.000850621181418427
326.3996,1.0024546,20,0.0008497036218232479
326.50085,1.0021273,20,0.0008494805200808051
326.60025,1.0012379,20,0.000848874266827739
326.69617,1.000016,20,0.0008480413672888122
326.80087,0.99886382,20,0.0008472559918974048
326.8992,0.99815834,20,0.0008467751064184605
326.99985,0.99691075,20,0.000845924695471763
327.10028,0.9964751,20,0.0008456277377140632
327.20071,0.99527556,20,0.0008448100797118336
327.30038,0.99508905,20,0.0008446829464824325
327.40042,0.9933148,20,0.000843473541451791
327.49802,0.9923082,20,0.0008427873996432275
327.60031,0.99066895,20,0.0008416700164128602
327.69925,0.99042839,20,0.0008415060403812012
327.80051,0.9887203,20,0.0008403417328491237
327.90103,0.98829192,20,0.0008400497306357794
327.99905,0.98736966,20,0.0008394210785948836
328.09955,0.98610663,20,0.0008385601430808064
328.19916,0.98374516,20,0.0008369504636682608
328.2999,0.98304236,20,0.0008364714049924627
328.40024,0.98095059,20,0.0008350455646875761
328.50027,0.97997403,20,0.0008343798994336812
328.58716,0.97781628,20,0.0008329090843259642
328.69608,0.97639918,20,0.0008319431280802705
328.80219,0.97541058,20,0.0008312692558450769
328.89813,0.97397,20,0.0008302872946225651
328.99966,0.9722271,20,0.0008290992590988762
329.09988,0.97063828,20,0.0008280162511232335
329.20038,0.96984965,20,0.0008274786870317499
329.30087,0.9678154,20,0.0008260920548302099
329.40012,0.96571541,20,0.000824660611420151
329.5004,0.96410483,20,0.0008235627708935902
329.60049,0.96285307,20,0.0008227095174957286
329.70074,0.96067148,20,0.0008212224520197263
329.79996,0.95854008,20,0.000819769598204137
329.8999,0.95747483,20,0.0008190434780356766
329.99979,0.95585608,20,0.0008179400684860917
270.20102,0.03331548,40,0.00019073888144087794
270.30029,0.028250344,40,0.0001872989745136489
270.39804,0.028611848,40,0.0001875444842322075
270.49963,0.028570516,40,0.00018751641425874258
270.59976,0.028575772,40,0.0001875199837879338
270.70029,0.030446712,40,0.00018879060306971218
270.80054,0.027957305,40,0.00018709996171595734
270.8999,0.029164735,40,0.00018791996868539393
270.99997,0.025028111,40,0.00018511064598350757
