,obj,success,nfev,chi2,red_chi2,rmsd,logl,aic,bic,de_history,param_history,path_length,weight
0,"________________________________________________________________________________
Objective - 134874276641104
Dataset = <None>, 296 points
datapoints = 296
chi2 = 189.75164418919638
Weighted = True
Transform = None
________________________________________________________________________________
Parameters:  'Model 283.7' 
________________________________________________________________________________
Parameters: 'instrument parameters'
<Parameter:   'scale_s'   , value=1.06171 +/- 0.125, bounds=[0.8, 1.2]>
<Parameter:   'scale_p'   , value=1.12571 +/- 0.149, bounds=[0.8, 1.2]>
<Parameter:     'bkg'     , value=0  (fixed) , bounds=[-inf, inf]>
<Parameter:'dq - resolution', value=0  (fixed) , bounds=[-inf, inf]>
<Parameter:  'q_offset'   , value=0  (fixed) , bounds=[-inf, inf]>
<Parameter:'energy_offset', value=0  (fixed) , bounds=[-0.3, 0.3]>
<Parameter:'theta_offset_s', value=0.0679353 +/- 0.0755, bounds=[-0.1, 0.1]>
<Parameter:'theta_offset_p', value=-0.1 +/- 0.163, bounds=[-0.1, 0.1]>
________________________________________________________________________________
Parameters: 'Structure - Monolayer_283.7'
________________________________________________________________________________
Parameters: 'Vacuum_283.7' 
________________________________________________________________________________
Parameters: 'Vacuum_283.7_slab'
<Parameter:'Vacuum_283.7_thick', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Vacuum_283.7_rough', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Vacuum_283.7_rho', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Vacuum_283.7_energy_offset', value=0          , bounds=[-0.3, 0.3], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-0.3, 0.3]>>
________________________________________________________________________________
Parameters: 'Surface_283.7'
________________________________________________________________________________
Parameters: 'Surface_283.7_slab'
<Parameter:'Surface_283.7_thick', value=2.31604 +/- 12.1 , bounds=[0.0, 11.063088443158598]>
<Parameter:'Surface_283.7_rough', value=8.07392 +/- 2.38 , bounds=[0.0, 8.823241700973194]>
<Parameter:'Surface_283.7_diso', value=6.02059e-05 +/- 0.00237, bounds=[-0.0061542103338947255, 0.004611484307021176]>
<Parameter:'Surface_283.7_biso', value=0.00189696 +/- 0.00899, bounds=[0.0, 0.0018969629365074947]>
<Parameter:'Surface_283.7_xx', value=0.0014952          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=0.0014952  (fixed) , bounds=None>>
<Parameter:'Surface_283.7_ixx', value=0.00114959          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=0.00114959  (fixed) , bounds=None>>
<Parameter:'Surface_283.7_yy', value=-0.000412507  (fixed) , bounds=[-inf, inf]>
<Parameter:'Surface_283.7_iyy', value=0.000541277  (fixed) , bounds=[-inf, inf]>
<Parameter:'Surface_283.7_zz', value=-0.00137478          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=-0.00137478  (fixed) , bounds=None>>
<Parameter:'Surface_283.7_izz', value=0.00264434          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=0.00264434  (fixed) , bounds=None>>
<Parameter:'Surface_283.7_bire', value=-0.00143499 +/- 0.0096, bounds=[-0.005382847320457951, 0.0]>
<Parameter:'Surface_283.7_dichro', value=0.000747374 +/- 0.00472, bounds=[0.0, 0.0012709558751595985]>
________________________________________________________________________________
Parameters:  'Bulk_283.7'  
________________________________________________________________________________
Parameters: 'Bulk_283.7_slab'
<Parameter:'Bulk_283.7_thick', value=171.801 +/- 8.22 , bounds=[0.0, 366.64515820320634]>
<Parameter:'Bulk_283.7_rough', value=8.68437  +/- 1.5 , bounds=[0.0, 25.63714312600566]>
<Parameter:'Bulk_283.7_diso', value=-0.000666718 +/- 2.9e-05, bounds=[-0.009213278410725804, 0.007472558666126063]>
<Parameter:'Bulk_283.7_biso', value=0.000400319 +/- 5.64e-05, bounds=[0.0, 0.0026762136891049742]>
<Parameter:'Bulk_283.7_xx', value=-0.00147335          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=-0.00147335  (fixed) , bounds=None>>
<Parameter:'Bulk_283.7_ixx', value=0.000519544          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=0.000519544  (fixed) , bounds=None>>
<Parameter:'Bulk_283.7_yy', value=-0.00142655  (fixed) , bounds=[-inf, inf]>
<Parameter:'Bulk_283.7_iyy', value=0.000837673  (fixed) , bounds=[-inf, inf]>
<Parameter:'Bulk_283.7_zz', value=0.000139913          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=0.000139913  (fixed) , bounds=None>>
<Parameter:'Bulk_283.7_izz', value=0.000281093          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=0.000281093  (fixed) , bounds=None>>
<Parameter:'Bulk_283.7_bire', value=0.000806631 +/- 4.31e-05, bounds=[0.0, 0.008342918538425934]>
<Parameter:'Bulk_283.7_dichro', value=-0.000119226 +/- 2.99e-05, bounds=[-0.001969864776229297, 0.0]>
________________________________________________________________________________
Parameters: 'Contamination_283.7'
________________________________________________________________________________
Parameters: 'Contamination_283.7_slab'
<Parameter:'Contamination_283.7_thick', value=18.4047 +/- 3.29 , bounds=[0.0, 23.004580898001063]>
<Parameter:'Contamination_283.7_rough', value=7.89183 +/- 0.685, bounds=[0.0, 8.389984715886504]>
<Parameter:'Contamination_283.7_diso', value=-0.000926894 +/- 0.000211, bounds=[-0.003123579472659719, 0.0012287505539913908]>
<Parameter:'Contamination_283.7_biso', value=0.000476264 +/- 0.00042, bounds=[0.00025506421349881135, 0.0012827023924570726]>
<Parameter:'Contamination_283.7_xx', value=-0.000558141          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=-0.000558141  (fixed) , bounds=None>>
<Parameter:'Contamination_283.7_ixx', value=0.000448607          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=0.000448607  (fixed) , bounds=None>>
<Parameter:'Contamination_283.7_yy', value=-0.000802337  (fixed) , bounds=[-inf, inf]>
<Parameter:'Contamination_283.7_iyy', value=0.000734629  (fixed) , bounds=[-inf, inf]>
<Parameter:'Contamination_283.7_zz', value=-0.00129565          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=-0.00129565  (fixed) , bounds=None>>
<Parameter:'Contamination_283.7_izz', value=0.000503921          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=0.000503921  (fixed) , bounds=None>>
<Parameter:'Contamination_283.7_bire', value=-0.000368754 +/- 0.000132, bounds=[-0.002176165013325555, 0.0]>
<Parameter:'Contamination_283.7_dichro', value=2.76568e-05 +/- 0.000292, bounds=[0.0, 0.0005138190894791306]>
________________________________________________________________________________
Parameters:  'Oxide_283.7' 
________________________________________________________________________________
Parameters: 'Oxide_283.7_slab'
<Parameter:'Oxide_283.7_thick', value=9.33462 +/- 3.36 , bounds=[8.0, 12.0]>
<Parameter:'Oxide_283.7_rough', value=5.93142 +/- 3.15 , bounds=[0.0, 8.0]>
<Parameter:'Oxide_283.7_rho', value=2.3 +/- 2.12 , bounds=[2.0, 2.3]>
<Parameter:'Oxide_283.7_energy_offset', value=0          , bounds=[-0.3, 0.3], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-0.3, 0.3]>>
________________________________________________________________________________
Parameters: 'Substrate_283.7'
________________________________________________________________________________
Parameters: 'Substrate_283.7_slab'
<Parameter:'Substrate_283.7_thick', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Substrate_283.7_rough', value=1.2  (fixed) , bounds=[0.0, 2.4]>
<Parameter:'Substrate_283.7_rho', value=2.30203 +/- 0.0702, bounds=[2.2, 3.0]>
<Parameter:'Substrate_283.7_energy_offset', value=0          , bounds=[-0.3, 0.3], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-0.3, 0.3]>>",True,109,189.75164418919638,0.7027838673673941,0.800657762087228,8.94891015138037,34.102179697239265,130.05152550966483,"[57.23179317 47.51865295 40.63413564 36.92631111 36.92631111 36.92631111
 35.95886015 35.95886015 35.95886015 34.47803853 34.38212132 24.80864599
 24.54561058 24.54561058 24.54561058 24.54561058 24.54561058 24.54561058
 24.54561058 24.54561058 24.54561058 18.45523688 18.45523688 18.45523688
 18.45523688 18.45523688 18.45523688 18.45523688 14.36629309 10.76914497
 10.76914497 10.76914497 10.76914497 10.76914497 10.76914497 10.76914497
 10.76914497 10.76914497 10.76914497 10.76914497 10.76914497 10.76914497
 10.76914497 10.76914497 10.76914497 10.76914497 10.54924997 10.54924997
 10.54924997 10.3520804   6.88373303  6.88373303  6.88373303  6.88373303
  6.88373303  6.88373303  6.88373303  6.88373303  6.88373303  5.69542764
  4.86152284  4.86152284  4.86152284  4.86152284  4.86152284  4.86152284
  4.86152284  4.86152284  4.86152284  4.86152284  4.86152284  4.86152284
  4.86152284  4.86152284  4.86152284  4.86152284  4.86152284  4.86152284
  4.86152284  3.72288482  3.72288482  3.72288482  3.72288482  3.72288482
  3.72288482  3.72288482  3.72288482  3.72288482  2.96179928  2.96179928
  2.96179928  2.96179928  2.96179928  2.96179928  2.83511616  2.57761815
  2.57761815  2.57761815  2.08493117  2.08493117  2.08493117  2.08493117
  2.08493117  2.08493117  2.08493117  2.08493117  2.08493117  2.08493117
  2.08493117]","[[ 1.00607269e+00  9.85349505e-01 -9.95038287e-02 ...  6.91002177e+00
   2.09237741e+00  2.64806065e+00]
 [ 1.16995281e+00  1.04528219e+00 -4.17086534e-02 ...  6.10092831e+00
   2.10737739e+00  2.61835417e+00]
 [ 8.24459819e-01  1.10075834e+00 -4.92583326e-03 ...  7.66359161e+00
   2.24419684e+00  2.84743467e+00]
 ...
 [ 8.75430908e-01  9.10537095e-01 -1.58606391e-02 ...  5.81467244e+00
   2.08934706e+00  2.57679784e+00]
 [ 8.75430908e-01  9.10537095e-01 -1.58606391e-02 ...  5.81467244e+00
   2.08934706e+00  2.57679784e+00]
 [ 8.75430908e-01  9.10537095e-01 -1.58606391e-02 ...  5.81467244e+00
   2.08934706e+00  2.57679784e+00]]",601.0866783628833,0.0
1,"________________________________________________________________________________
Objective - 134874792847328
Dataset = <None>, 296 points
datapoints = 296
chi2 = 229.46221952696962
Weighted = True
Transform = None
________________________________________________________________________________
Parameters:  'Model 283.7' 
________________________________________________________________________________
Parameters: 'instrument parameters'
<Parameter:   'scale_s'   , value=0.954907 +/- 0.0999, bounds=[0.8, 1.2]>
<Parameter:   'scale_p'   , value=0.913582 +/- 0.113, bounds=[0.8, 1.2]>
<Parameter:     'bkg'     , value=0  (fixed) , bounds=[-inf, inf]>
<Parameter:'dq - resolution', value=0  (fixed) , bounds=[-inf, inf]>
<Parameter:  'q_offset'   , value=0  (fixed) , bounds=[-inf, inf]>
<Parameter:'energy_offset', value=0  (fixed) , bounds=[-0.3, 0.3]>
<Parameter:'theta_offset_s', value=0.0801817 +/- 0.0739, bounds=[-0.1, 0.1]>
<Parameter:'theta_offset_p', value=0.0892124 +/- 0.171, bounds=[-0.1, 0.1]>
________________________________________________________________________________
Parameters: 'Structure - Monolayer_283.7'
________________________________________________________________________________
Parameters: 'Vacuum_283.7' 
________________________________________________________________________________
Parameters: 'Vacuum_283.7_slab'
<Parameter:'Vacuum_283.7_thick', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Vacuum_283.7_rough', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Vacuum_283.7_rho', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Vacuum_283.7_energy_offset', value=0          , bounds=[-0.3, 0.3], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-0.3, 0.3]>>
________________________________________________________________________________
Parameters: 'Surface_283.7'
________________________________________________________________________________
Parameters: 'Surface_283.7_slab'
<Parameter:'Surface_283.7_thick', value=7.32239 +/- 5.54 , bounds=[0.0, 11.063088443158598]>
<Parameter:'Surface_283.7_rough', value=6.74535 +/- 1.85 , bounds=[0.0, 8.823241700973194]>
<Parameter:'Surface_283.7_diso', value=0.000533406 +/- 0.000687, bounds=[-0.0061542103338947255, 0.004611484307021176]>
<Parameter:'Surface_283.7_biso', value=0.000650952 +/- 0.000505, bounds=[0.0, 0.0018969629365074947]>
<Parameter:'Surface_283.7_xx', value=0.000903814          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=0.000903814  (fixed) , bounds=None>>
<Parameter:'Surface_283.7_ixx', value=0.000159555          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=0.000159555  (fixed) , bounds=None>>
<Parameter:'Surface_283.7_yy', value=-0.000412507  (fixed) , bounds=[-inf, inf]>
<Parameter:'Surface_283.7_iyy', value=0.000541277  (fixed) , bounds=[-inf, inf]>
<Parameter:'Surface_283.7_zz', value=0.000162997          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=0.000162997  (fixed) , bounds=None>>
<Parameter:'Surface_283.7_izz', value=0.00114235          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=0.00114235  (fixed) , bounds=None>>
<Parameter:'Surface_283.7_bire', value=-0.000370409 +/- 0.000733, bounds=[-0.005382847320457951, 0.0]>
<Parameter:'Surface_283.7_dichro', value=0.000491398 +/- 0.000486, bounds=[0.0, 0.0012709558751595985]>
________________________________________________________________________________
Parameters:  'Bulk_283.7'  
________________________________________________________________________________
Parameters: 'Bulk_283.7_slab'
<Parameter:'Bulk_283.7_thick', value=174.649 +/- 5.21 , bounds=[0.0, 366.64515820320634]>
<Parameter:'Bulk_283.7_rough', value=9.32174 +/- 1.81 , bounds=[0.0, 25.63714312600566]>
<Parameter:'Bulk_283.7_diso', value=-0.000685272 +/- 3.26e-05, bounds=[-0.009213278410725804, 0.007472558666126063]>
<Parameter:'Bulk_283.7_biso', value=0.000371224 +/- 5.2e-05, bounds=[0.0, 0.0026762136891049742]>
<Parameter:'Bulk_283.7_xx', value=-0.00160835          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=-0.00160835  (fixed) , bounds=None>>
<Parameter:'Bulk_283.7_ixx', value=0.000486533          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=0.000486533  (fixed) , bounds=None>>
<Parameter:'Bulk_283.7_yy', value=-0.00142655  (fixed) , bounds=[-inf, inf]>
<Parameter:'Bulk_283.7_iyy', value=0.000837673  (fixed) , bounds=[-inf, inf]>
<Parameter:'Bulk_283.7_zz', value=0.000237805          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=0.000237805  (fixed) , bounds=None>>
<Parameter:'Bulk_283.7_izz', value=0.000255915          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=0.000255915  (fixed) , bounds=None>>
<Parameter:'Bulk_283.7_bire', value=0.000923077 +/- 4.53e-05, bounds=[0.0, 0.008342918538425934]>
<Parameter:'Bulk_283.7_dichro', value=-0.000115309 +/- 2.84e-05, bounds=[-0.001969864776229297, 0.0]>
________________________________________________________________________________
Parameters: 'Contamination_283.7'
________________________________________________________________________________
Parameters: 'Contamination_283.7_slab'
<Parameter:'Contamination_283.7_thick', value=15.4629 +/- 2.04 , bounds=[0.0, 23.004580898001063]>
<Parameter:'Contamination_283.7_rough', value=8.14917 +/- 0.898, bounds=[0.0, 8.389984715886504]>
<Parameter:'Contamination_283.7_diso', value=-0.000626981 +/- 0.000236, bounds=[-0.003123579472659719, 0.0012287505539913908]>
<Parameter:'Contamination_283.7_biso', value=0.000502946 +/- 0.000593, bounds=[0.00025506421349881135, 0.0012827023924570726]>
<Parameter:'Contamination_283.7_xx', value=-0.000258059          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=-0.000258059  (fixed) , bounds=None>>
<Parameter:'Contamination_283.7_ixx', value=0.000502946          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=0.000502946  (fixed) , bounds=None>>
<Parameter:'Contamination_283.7_yy', value=-0.000802337  (fixed) , bounds=[-inf, inf]>
<Parameter:'Contamination_283.7_iyy', value=0.000734629  (fixed) , bounds=[-inf, inf]>
<Parameter:'Contamination_283.7_zz', value=-0.000995903          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=-0.000995903  (fixed) , bounds=None>>
<Parameter:'Contamination_283.7_izz', value=0.000502946          , bounds=[-inf, inf], constraint=<Parameter:     None      , value=0.000502946  (fixed) , bounds=None>>
<Parameter:'Contamination_283.7_bire', value=-0.000368922 +/- 0.000251, bounds=[-0.002176165013325555, 0.0]>
<Parameter:'Contamination_283.7_dichro', value=0 +/- 0.000307, bounds=[0.0, 0.0005138190894791306]>
________________________________________________________________________________
Parameters:  'Oxide_283.7' 
________________________________________________________________________________
Parameters: 'Oxide_283.7_slab'
<Parameter:'Oxide_283.7_thick', value=10.8552 +/- 2.74 , bounds=[8.0, 12.0]>
<Parameter:'Oxide_283.7_rough', value=4.22744 +/- 3.73 , bounds=[0.0, 8.0]>
<Parameter:'Oxide_283.7_rho', value=2.20913 +/- 1.62 , bounds=[2.0, 2.3]>
<Parameter:'Oxide_283.7_energy_offset', value=0          , bounds=[-0.3, 0.3], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-0.3, 0.3]>>
________________________________________________________________________________
Parameters: 'Substrate_283.7'
________________________________________________________________________________
Parameters: 'Substrate_283.7_slab'
<Parameter:'Substrate_283.7_thick', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Substrate_283.7_rough', value=1.2  (fixed) , bounds=[0.0, 2.4]>
<Parameter:'Substrate_283.7_rho', value=2.50399 +/- 0.0748, bounds=[2.2, 3.0]>
<Parameter:'Substrate_283.7_energy_offset', value=0          , bounds=[-0.3, 0.3], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-0.3, 0.3]>>",True,105,229.46221952696962,0.8498600723221097,0.8804602211937954,8.88183147682332,34.236337046353356,130.18568285877893,"[48.51494825 33.26236424 33.26236424 33.26236424 28.9075888  28.9075888
 28.9075888  28.9075888  27.92930465 27.92930465 27.92930465 26.18615727
 26.18615727 16.38027947 16.38027947 16.38027947 16.38027947 16.38027947
 16.38027947 16.38027947 15.40920465 15.40920465 15.40920465 11.88647308
 11.88647308 11.88647308 11.88647308 11.88647308 10.97947797 10.97947797
 10.97947797 10.97947797 10.97947797 10.97947797 10.97947797 10.97947797
 10.97947797  9.09537646  9.09537646  8.32034163  8.32034163  8.32034163
  7.96027847  7.96027847  5.88183073  5.88183073  5.88183073  5.88183073
  5.88183073  5.88183073  5.88183073  5.88183073  5.88183073  5.88183073
  5.88183073  5.88183073  4.89522762  4.89522762  4.89522762  4.89522762
  4.89522762  4.89522762  4.89522762  4.89522762  4.89522762  4.89522762
  4.89522762  3.98426284  3.98426284  3.98426284  3.98426284  3.98426284
  3.98426284  3.98426284  3.98426284  3.98426284  3.98426284  3.96230528
  3.55870316  3.55870316  3.27519494  3.27519494  3.27519494  2.99590625
  2.99590625  2.99590625  2.5597159   2.26792667  2.26792667  2.26792667
  2.26792667  2.26792667  1.50157187  1.50157187  1.50157187  1.50157187
  1.50157187  1.50157187  1.50157187  1.50157187  1.50157187  1.50157187
  1.50157187  1.50157187  1.50157187]","[[1.11114226 0.88883468 0.08374218 ... 7.2202958  2.20908264 2.40215471]
 [0.90092435 0.86899035 0.03975679 ... 5.71002946 2.22875539 2.33422679]
 [0.90092435 0.86899035 0.03975679 ... 5.71002946 2.22875539 2.33422679]
 ...
 [0.96525116 0.91953841 0.07259182 ... 4.23056741 2.2129696  2.52497875]
 [0.96525116 0.91953841 0.07259182 ... 4.23056741 2.2129696  2.52497875]
 [0.96525116 0.91953841 0.07259182 ... 4.23056741 2.2129696  2.52497875]]",481.3349576630168,0.01
