Energy,Intensity,Angle,Normalized Intensity
300.00046,63992.316,20,0.0018974436124829092
300.10086,63899.973,20,0.001894755215666472
300.20163,63798.508,20,0.0018918012485766025
300.30023,63691.711,20,0.0018886920501012979
300.39304,63584.855,20,0.0018855811339493728
300.50119,63460.094,20,0.0018819489466128604
300.59973,63341.906,20,0.001878508120097141
300.69931,63221.992,20,0.00187501704426198
300.80084,63100.863,20,0.0018714905959337012
300.90042,62983.523,20,0.0018680744573802564
300.99988,62869.32,20,0.0018647496468193305
301.10165,62757.09,20,0.0018614822765291215
301.19989,62652.59,20,0.0018584399509893653
301.30029,62551.602,20,0.0018554998708782756
301.39828,62458.008,20,0.0018527750534948503
301.49979,62367.895,20,0.0018501515790320365
301.59937,62284.984,20,0.0018477377775695798
301.6998,62207.426,20,0.0018454798188689825
301.80054,62135.332,20,0.0018433809344913447
301.89999,62068.926,20,0.001841447645785191
302.00009,62006.746,20,0.0018396373893061284
302.09958,61948.535,20,0.0018379426829712507
302.19623,61894.07,20,0.0018363570345451949
302.30026,61839.336,20,0.001834763554678276
302.40036,61786.762,20,0.0018332329592435667
302.50024,61734.145,20,0.0018317011119428454
302.60004,61680.34,20,0.0018301346782044093
302.70032,61624.012,20,0.0018284947919555731
302.80005,61564.32,20,0.0018267569690262036
302.89972,61499.965,20,0.0018248833914174857
302.99988,61429.52,20,0.0018228325146457333
303.1011,61351.43,20,0.0018205590677423883
303.20059,61266.164,20,0.0018180767047809257
303.29617,61174.789,20,0.0018154164895063303
303.40015,61067.0,20,0.0018122784107732703
303.49988,60951.531,20,0.0018089167429479105
303.61163,60811.172,20,0.0018048304484939905
303.69962,60684.773,20,0.0018011505737963863
303.80023,60531.297,20,0.0017966824019826101
303.89999,60365.402,20,0.0017918526737967936
303.99875,60187.25,20,0.001786666105571352
304.10046,59989.902,20,0.0017809206810678133
304.20187,59778.18,20,0.0017747567839584521
304.29999,59558.348,20,0.0017683567790966752
304.39954,59321.363,20,0.0017614573961489326
304.50003,59067.863,20,0.0017540772093132561
304.60126,58798.184,20,0.0017462260006124342
304.70065,58519.086,20,0.0017381005750287514
304.80057,58225.18,20,0.001729544041726478
304.89996,57919.707,20,0.0017206507564670912
305.00049,57598.387,20,0.0017112961149126945
305.09946,57269.836,20,0.0017017309560762122
305.2009,56922.113,20,0.0016916076396775457
305.30148,56566.301,20,0.0016812488269028882
305.40021,56206.883,20,0.001670785032062237
305.49976,55835.637,20,0.0016599768867289135
305.60031,55452.453,20,0.0016488211884549812
305.70032,55063.656,20,0.001637502077996794
305.80048,54667.512,20,0.0016259690731296058
305.89221,54297.469,20,0.0016151959509314432
306.00064,53858.691,20,0.0016024217354703608
306.09961,53451.723,20,0.0015905736097262125
306.2002,53034.992,20,0.0015784412521711111
306.30011,52618.227,20,0.0015663079047684655
306.39987,52200.203,20,0.0015541379038935274
306.50037,51778.168,20,0.0015418511301215562
306.60092,51355.5,20,0.0015295459277173682
306.70078,50935.93,20,0.0015173309178923397
306.80054,50517.688,20,0.0015051545703478547
306.8996,50103.777,20,0.001493104311912582
307.00009,49686.367,20,0.0014809521865197625
307.09909,49277.484,20,0.0014690483090683548
307.19952,48866.215,20,0.0014570749676098861
307.30051,48456.562,20,0.0014451486730229224
307.40158,48050.773,20,0.001433334871698022
307.5004,47657.996,20,0.0014218998908508563
307.59689,47278.48,20,0.001410850979659028
307.70047,46878.156,20,0.0013991962817702496
307.80304,46487.281,20,0.001387816674159224
307.90039,46120.703,20,0.0013771444290710637
308.0004,45750.613,20,0.0013663699385542375
308.09796,45394.875,20,0.0013560132801536463
308.2002,45029.555,20,0.0013453776594246156
308.29919,44681.383,20,0.0013352412712157354
308.39978,44334.441,20,0.0013251406921974188
308.50018,43994.652,20,0.0013152483596344698
308.60037,43662.129,20,0.0013055675633143135
308.70047,43336.5,20,0.0012960874731402917
308.80063,43017.316,20,0.001286795017302191
308.90237,42700.223,20,0.0012775634370880485
309.00034,42400.527,20,0.0012688383385716586
309.10046,42101.188,20,0.001260123633454481
309.20032,41809.078,20,0.0012516193873930632
309.29953,41525.027,20,0.0012433497643127448
309.40137,41240.551,20,0.0012350677681381259
309.49994,40970.676,20,0.0012272108532573442
309.6004,40702.242,20,0.0012193958904445315
309.69986,40442.348,20,0.0012118295540442506
309.80081,40184.969,20,0.001204336437249065
309.8999,39937.797,20,0.0011971404785092313
309.99973,39694.746,20,0.0011900644951143675
310.09982,39456.812,20,0.001183137483774881
310.2012,39221.879,20,0.0011762978410377373
310.29919,38999.469,20,0.001169822782441592
310.40222,38772.41,20,0.0011632123767503818
310.49918,38562.621,20,0.0011571047553852153
310.6004,38349.828,20,0.001150909678078217
310.69925,38146.602,20,0.0011449931264022122
310.80005,37944.863,20,0.0011391198659996776
310.89984,37749.84,20,0.001133442129600253
310.99786,37562.566,20,0.0011279899911013796
311.10034,37372.656,20,0.0011224611103046803
311.20251,37188.109,20,0.0011170883634014706
311.29977,37015.805,20,0.0011120720489536033
311.40054,36842.539,20,0.0011070277276428724
311.49945,36676.379,20,0.0011021902844688448
311.60056,36511.328,20,0.0010973851277926508
311.70084,36351.645,20,0.0010927362505757617
311.79996,36197.574,20,0.0010882507564299651
311.90039,36045.742,20,0.0010838304466562593
312.00027,35898.5,20,0.0010795437663009982
312.10089,35754.148,20,0.0010753412229869803
312.19925,35616.117,20,0.0010713227039766636
312.29636,35482.918,20,0.0010674448597702525
312.40079,35344.93,20,0.0010634275926259475
312.49899,35217.164,20,0.0010597079202344403
312.59998,35089.668,20,0.0010559961083969596
312.70184,34964.504,20,0.0010523521884557344
312.80008,34846.027,20,0.0010489029482358906
312.89999,34728.832,20,0.0010454910310910893
313.00015,34614.246,20,0.0010421550701887113
313.09875,34503.777,20,0.0010389389681786509
313.20013,34393.465,20,0.0010357274369351907
313.29984,34287.137,20,0.0010326318925333612
313.40024,34182.613,20,0.0010295888682776916
313.49423,34085.461,20,0.0010267604662600996
313.59995,33981.188,20,0.0010237247494083578
313.70078,33882.875,20,0.001020862547008453
313.79709,33789.875,20,0.0010181550228438854
313.90048,33693.586,20,0.001015351745486014
314.00021,33601.773,20,0.0010126787786459983
314.10019,33511.5,20,0.001010050646077095
314.20059,33422.574,20,0.0010074617289388332
314.30002,33335.832,20,0.001004936394948694
314.40009,33250.117,20,0.0010024409601770176
314.50085,33165.34,20,0.000999972833552291
314.60147,33081.969,20,0.0009975456400348269
314.69949,33001.371,20,0.0009951991773185277
314.79922,32920.855,20,0.0009928551018815997
314.90057,32840.457,20,0.0009905144617979125
315.00037,32761.963,20,0.0009882292531766912
315.10046,32684.23,20,0.0009859661996725584
315.20029,32607.537,20,0.000983733423858008
315.30045,32531.498,20,0.0009815196880520987
315.40051,32456.297,20,0.0009793303490768337
315.50018,32382.047,20,0.0009771686967196384
315.59976,32308.543,20,0.000975028762782086
315.70071,32235.002,20,0.0009728877516575003
315.79974,32163.092,20,0.0009707942241018652
315.90005,32091.137,20,0.0009686993864538924
316.00015,32019.857,20,0.0009666242001909851
316.09613,31951.125,20,0.0009646231942675543
316.19501,31881.412,20,0.0009625936283311618
316.30109,31808.656,20,0.000960475471039578
316.39975,31739.986,20,0.0009584762701322569
316.50104,31670.553,20,0.0009564548558815212
316.60028,31602.602,20,0.0009544765873384401
316.69943,31535.182,20,0.000952513777884944
316.7998,31467.682,20,0.0009505486393784028
316.90033,31400.588,20,0.000948595320816064
317.00024,31334.246,20,0.0009466638953523463
317.09995,31268.479,20,0.000944749209957388
317.19995,31203.053,20,0.0009428444521510332
317.29993,31138.131,20,0.0009409543673788605
317.40057,31073.422,20,0.0009390704837104194
317.5007,31009.457,20,0.000937208260235295
317.60013,30946.318,20,0.0009353700842328581
317.70053,30883.295,20,0.000933535285357336
317.79974,30821.307,20,0.0009317306186055811
317.90009,30759.404,20,0.0009299284264726861
318.00037,30698.111,20,0.0009281439933692577
318.10452,30635.906,20,0.0009263330090611186
318.2001,30577.729,20,0.0009246392925737846
318.29996,30518.506,20,0.0009229151237178902
318.3999,30459.891,20,0.000921208655665136
318.49985,30401.916,20,0.0009195208200367403
318.59933,30344.756,20,0.0009178567116362382
318.69934,30288.062,20,0.0009162061699697221
318.80072,30231.562,20,0.0009145612762568396
318.8978,30177.244,20,0.0009129799074657537
318.99911,30122.15,20,0.0009113759468601335
319.10052,30067.752,20,0.0009097922490160027
319.19977,30014.797,20,0.0009082505614661674
319.30035,29962.15,20,0.0009067178407705547
319.40057,29910.389,20,0.0009052109143374128
319.4996,29859.754,20,0.0009037367693258765
319.60077,29809.244,20,0.0009022662634597224
319.6998,29760.127,20,0.000900836312229711
319.79984,29711.475,20,0.0008994198986205223
319.89819,29664.029,20,0.0008980385954859839
319.99966,29616.484,20,0.0008966544101483025
320.10043,29569.895,20,0.0008952980569945063
320.20035,29524.309,20,0.0008939709043432592
320.3009,29479.352,20,0.0008926620638715767
320.39981,29435.578,20,0.0008913876642717941
320.49988,29392.301,20,0.0008901277339140522
320.60043,29349.656,20,0.0008888862030753641
320.69254,29309.518,20,0.0008877176589364672
320.80017,29266.768,20,0.0008864730712156579
320.90125,29226.125,20,0.0008852898249294157
320.99997,29186.664,20,0.0008841409904019103
321.09998,29147.682,20,0.0008830061010795105
321.19974,29109.461,20,0.0008818933668741993
321.29947,29071.943,20,0.0008808010992225192
321.40012,29034.949,20,0.0008797240868682826
321.49963,28998.795,20,0.000878671529571016
321.59949,28963.213,20,0.0008776356250030198
321.69989,28928.158,20,0.0008766150630719562
321.8002,28893.686,20,0.0008756114741149565
321.89963,28859.873,20,0.0008746270707324131
322.004,28825.934,20,0.0008736389990913244
322.10028,28793.582,20,0.0008726971300400114
322.20071,28761.336,20,0.000871758346983983
322.33289,28726.27,20,0.0008707374648081257
322.39984,28699.215,20,0.000869949808181541
322.50134,28668.992,20,0.0008690699210543826
322.60004,28639.596,20,0.0008682141105130748
322.69989,28610.504,20,0.0008673671503733371
322.80115,28581.66,20,0.0008665274102980382
322.8992,28553.461,20,0.000865706448212913
323.00058,28525.369,20,0.0008648886012362352
323.10034,28497.814,20,0.0008640863880281206
323.20236,28470.514,20,0.0008632915986765863
323.30093,28443.883,20,0.000862516286031139
323.40265,28417.459,20,0.000861746999810445
323.50064,28391.674,20,0.0008609963169009463
323.59955,28366.195,20,0.000860254542619344
323.69989,28340.982,20,0.0008595205124391155
323.79993,28316.119,20,0.0008587966718659579
323.89999,28291.551,20,0.0008580814196759032
323.99899,28267.297,20,0.0008573753090190491
324.09427,28243.441,20,0.000856680785401093
324.20041,28219.348,20,0.0008559793619634916
324.30295,28195.678,20,0.0008552902533938646
324.40137,28172.439,20,0.0008546136925975163
324.5007,28149.457,20,0.0008539446138840744
324.60141,28126.717,20,0.000853282580556093
324.7012,28104.279,20,0.0008526293394033557
324.80023,28082.105,20,0.0008519837841256663
324.89801,28060.162,20,0.0008513449539886436
324.99844,28038.305,20,0.0008507086275836441
325.09348,28016.695,20,0.0008500794921299203
325.19989,27994.939,20,0.0008494461061543898
325.30002,27973.465,20,0.0008488209300908423
325.40005,27952.154,20,0.0008482004994728733
325.50049,27931.018,20,0.0008475851636584401
325.59964,27910.08,20,0.0008469755922502926
325.69907,27889.297,20,0.0008463705333824192
325.80026,27868.617,20,0.0008457684731703412
325.8963,27848.123,20,0.0008451718280065924
326.0007,27827.619,20,0.0008445748917112127
326.09973,27807.283,20,0.0008439828464272273
326.19797,27787.045,20,0.0008433936542332217
326.29968,27766.875,20,0.0008428064417343043
326.3996,27746.818,20,0.0008422225190228125
326.50085,27726.857,20,0.0008416413911749744
326.60025,27707.0,20,0.0008410632910960947
326.69617,27687.248,20,0.0008404882478993362
326.80087,27667.494,20,0.0008399131464762516
326.8992,27647.84,20,0.0008393409563694729
326.99985,27628.236,20,0.0008387702219208473
327.10028,27608.705,20,0.0008382016127331251
327.20071,27589.252,20,0.0008376352743721215
327.30038,27569.881,20,0.0008370713232904888
327.40042,27550.576,20,0.000836509293677618
327.49802,27531.332,20,0.0008359490399676939
327.60031,27512.113,20,0.0008353895140868463
327.69925,27492.945,20,0.0008348314729773147
327.80051,27473.818,20,0.0008342746255074686
327.90103,27454.746,20,0.0008337193792615909
327.99905,27435.734,20,0.0008331658798054967
328.09955,27416.779,20,0.0008326140397996968
328.19916,27397.891,20,0.0008320641503758221
328.2999,27379.066,20,0.00083151609508122
328.40024,27360.312,20,0.0008309701068211954
328.50027,27341.584,20,0.0008304248755034102
328.58716,27322.852,20,0.0008298795277329727
328.69608,27304.043,20,0.0008293319382489797
328.80219,27285.199,20,0.0008287833298042795
328.89813,27266.365,20,0.0008282350124912101
328.99966,27247.568,20,0.0008276877723651737
329.09988,27228.83,20,0.0008271422499157579
329.20038,27210.148,20,0.0008265983578034735
329.30087,27191.529,20,0.0008260562998204618
329.40012,27172.996,20,0.0008255167455694732
329.5004,27154.67,20,0.0008249832177432381
329.60049,27136.922,20,0.0008244665173252516
329.70074,27120.566,20,0.0008239903424302443
329.79996,27106.951,20,0.0008235939667151843
329.8999,27097.771,20,0.0008233267078782947
329.99979,27094.492,20,0.0008232312458166214
270.20102,5061.9155,40,0.00018179065303860266
270.30029,5061.146,40,0.0001817682582425876
270.39804,5058.98,40,0.00018170522103898965
270.49963,5055.7681,40,0.00018161174495670148
270.59976,5051.916,40,0.00018149963710260194
270.70029,5047.7461,40,0.00018137828029960885
270.80054,5043.4492,40,0.0001812532274094242
270.8999,5039.1152,40,0.00018112709479613083
270.99997,5034.7769,40,0.00018100083703972782
271.10028,5030.4429,40,0.00018087470442643445
271.20038,5026.1157,40,0.0001807487697138726
271.30069,5021.7935,40,0.0001806229805165545
271.40018,5017.4736,40,0.00018049725825624853
271.50024,5013.1577,40,0.00018037165240813758
271.59747,5008.8447,40,0.000180246130958868
271.69678,5004.5366,40,0.00018012075211453735
271.80023,5000.2334,40,0.00017999551587514554
271.89987,4995.936,40,0.00017987044843343649
271.99213,4991.645,40,0.0001797455672512395
272.1004,4987.3608,40,0.000179620883969774
272.20071,4983.085,40,0.000179496445153918
272.29874,4978.8174,40,0.0001793722449830618
272.39996,4974.5562,40,0.0001792482310717176
272.50067,4970.2998,40,0.00017912435685500742
272.59967,4966.0493,40,0.00017900065434628488
272.70029,4961.8071,40,0.000178877193392867
272.79764,4957.5776,40,0.00017875410204816825
272.9007,4953.3594,40,0.00017863133956792044
272.99991,4949.1489,40,0.000178508801181148
273.09201,4944.9375,40,0.00017838623660163167
273.20294,4940.7207,40,0.00017826351486565208
273.30011,4936.4976,40,0.00017814060978046535
