Energy,Difference
279.01999999999197,0.0
279.03999999999195,0.0
279.05999999999193,0.0
279.0799999999919,0.0
279.0999999999919,0.0
279.1199999999919,0.0
279.13999999999186,0.0
279.15999999999184,0.0
279.1799999999918,0.0
279.1999999999918,0.0
279.2199999999918,0.0
279.23999999999177,0.0
279.25999999999175,0.0
279.27999999999173,0.0
279.2999999999917,0.0
279.3199999999917,0.0
279.3399999999917,0.0
279.35999999999166,0.0
279.37999999999164,0.0
279.3999999999916,0.0
279.4199999999916,0.0
279.4399999999916,0.0
279.45999999999157,0.0
279.47999999999155,0.0
279.49999999999153,0.0
279.5199999999915,0.0
279.5399999999915,0.0
279.5599999999915,0.0
279.57999999999146,0.0
279.59999999999144,0.0
279.6199999999914,0.0
279.6399999999914,0.0
279.6599999999914,0.0
279.67999999999137,0.0
279.69999999999135,0.0
279.71999999999133,0.0
279.7399999999913,0.0
279.7599999999913,0.0
279.7799999999913,0.0
279.79999999999126,0.0
279.81999999999124,0.0
279.8399999999912,0.0
279.8599999999912,0.0
279.8799999999912,0.0
279.89999999999117,0.0
279.91999999999115,0.0
279.93999999999113,0.0
279.9599999999911,0.0
279.9799999999911,0.0
279.9999999999911,0.0
280.01999999999106,0.0
280.03999999999104,0.0
280.059999999991,0.0
280.079999999991,0.0
280.099999999991,0.0
280.11999999999097,0.0
280.13999999999095,0.0
280.15999999999093,0.0
280.1799999999909,0.0
280.1999999999909,0.0
280.2199999999909,0.0
280.23999999999086,0.0
280.25999999999084,0.0
280.2799999999908,0.0
280.2999999999908,0.0
280.3199999999908,0.0
280.33999999999077,0.0
280.35999999999075,0.0
280.37999999999073,0.0
280.3999999999907,0.0
280.4199999999907,0.0
280.4399999999907,0.0
280.45999999999066,0.0
280.47999999999064,0.0
280.4999999999906,0.0
280.5199999999906,0.0
280.5399999999906,0.0
280.55999999999057,0.0
280.57999999999055,0.0
280.59999999999053,0.0
280.6199999999905,0.0
280.6399999999905,0.0
280.6599999999905,0.0
280.67999999999046,0.0
280.69999999999044,0.0
280.7199999999904,0.0
280.7399999999904,0.0
280.7599999999904,0.0
280.77999999999037,0.0
280.79999999999035,0.0
280.81999999999033,0.0
280.8399999999903,0.0
280.8599999999903,0.0
280.8799999999903,0.0
280.89999999999026,0.0
280.91999999999024,0.0
280.9399999999902,0.0
280.9599999999902,0.0
280.9799999999902,0.0
280.99999999999017,0.0
281.01999999999015,0.0
281.03999999999013,0.0
281.0599999999901,0.0
281.0799999999901,0.0
281.0999999999901,0.0
281.11999999999006,0.0
281.13999999999004,0.0
281.15999999999,0.0
281.17999999999,0.0
281.19999999999,0.0
281.21999999998997,0.0
281.23999999998995,0.0
281.25999999998993,0.0
281.2799999999899,0.0
281.2999999999899,0.0
281.3199999999899,0.0
281.33999999998986,0.0
281.35999999998984,0.0
281.3799999999898,0.0
281.3999999999898,0.0
281.4199999999898,0.0
281.43999999998977,0.0
281.45999999998975,0.0
281.47999999998973,0.0
281.4999999999897,0.0
281.5199999999897,0.0
281.5399999999897,0.0
281.55999999998966,0.0
281.57999999998964,0.0
281.5999999999896,0.0
281.6199999999896,0.0
281.6399999999896,0.0
281.65999999998957,0.0
281.67999999998955,0.0
281.69999999998953,0.0
281.7199999999895,0.0
281.7399999999895,0.0
281.7599999999895,0.0
281.77999999998946,0.0
281.79999999998944,0.0
281.8199999999894,0.0
281.8399999999894,0.0
281.8599999999894,0.0
281.87999999998937,0.0
281.89999999998935,0.0
281.91999999998933,0.0
281.9399999999893,0.0
281.9599999999893,0.0
281.9799999999893,0.0
281.99999999998926,0.0
282.01999999998924,0.0
282.0399999999892,0.0
282.0599999999892,0.0
282.0799999999892,0.0
282.09999999998917,0.0
282.11999999998915,0.0
282.13999999998913,0.0
282.1599999999891,0.0
282.1799999999891,0.0
282.1999999999891,0.0
282.21999999998906,0.0
282.23999999998904,0.0
282.259999999989,0.0
282.279999999989,0.0
282.299999999989,0.0
282.31999999998897,0.0
282.33999999998895,0.0
282.35999999998893,0.0
282.3799999999889,0.0
282.3999999999889,0.0
282.4199999999889,0.0
282.43999999998886,0.0
282.45999999998884,0.0
282.4799999999888,0.0
282.4999999999888,0.0
282.5199999999888,0.0
282.53999999998877,0.0
282.55999999998875,0.0
282.57999999998873,0.0
282.5999999999887,0.0
282.6199999999887,0.0
282.6399999999887,0.0
282.65999999998866,0.0
282.67999999998864,0.0
282.6999999999886,0.0
282.7199999999886,0.0
282.7399999999886,0.0
282.75999999998857,0.0
282.77999999998855,0.0
282.79999999998853,0.0
282.8199999999885,1e-07
282.8399999999885,1e-07
282.8599999999885,1e-07
282.87999999998846,1e-07
282.89999999998844,2e-07
282.9199999999884,2e-07
282.9399999999884,3e-07
282.9599999999884,3e-07
282.97999999998837,4e-07
282.99999999998835,5e-07
283.01999999998833,7e-07
283.0399999999883,9e-07
283.0599999999883,1.1e-06
283.0799999999883,1.4e-06
283.09999999998826,1.8e-06
283.11999999998824,2.2e-06
283.1399999999882,2.7e-06
283.1599999999882,3.4e-06
283.1799999999882,4.2e-06
283.19999999998817,5.2e-06
283.21999999998815,6.4e-06
283.23999999998813,7.8e-06
283.2599999999881,9.4e-06
283.2799999999881,1.14e-05
283.2999999999881,1.38e-05
283.31999999998806,1.66e-05
283.33999999998804,1.99e-05
283.359999999988,2.38e-05
283.379999999988,2.83e-05
283.399999999988,3.35e-05
283.41999999998797,3.96e-05
283.43999999998795,4.66e-05
283.45999999998793,5.45e-05
283.4799999999879,6.34e-05
283.4999999999879,7.36e-05
283.5199999999879,8.5e-05
283.53999999998786,9.78e-05
283.55999999998784,0.000112
283.5799999999878,0.0001277
283.5999999999878,0.000145
283.6199999999878,0.000164
283.63999999998777,0.0001847
283.65999999998775,0.0002074
283.67999999998773,0.0002322
283.6999999999877,0.0002589
283.7199999999877,0.0002873
283.7399999999877,0.0003179
283.75999999998766,0.0003499
283.77999999998764,0.0003838
283.7999999999876,0.0004193
283.8199999999876,0.0004554
283.8399999999876,0.0004929
283.85999999998756,0.000531
283.87999999998755,0.0005702
283.89999999998753,0.0006098
283.9199999999875,0.0006496
283.9399999999875,0.0006888
283.9599999999875,0.0007283
283.97999999998746,0.0007677
283.99999999998744,0.0008045
284.0199999999874,0.0008402
284.0399999999874,0.0008751
284.0599999999874,0.0009076
284.07999999998736,0.0009376
284.09999999998735,0.0009653
284.11999999998733,0.0009902
284.1399999999873,0.0010119
284.1599999999873,0.0010301
284.1799999999873,0.0010446
284.19999999998726,0.0010556
284.21999999998724,0.0010629
284.2399999999872,0.0010664
284.2599999999872,0.0010681
284.2799999999872,0.0010673
284.29999999998716,0.0010642
284.31999999998715,0.001059
284.3399999999871,0.001052
284.3599999999871,0.0010439
284.3799999999871,0.0010352
284.3999999999871,0.0010264
284.41999999998706,0.0010181
284.43999999998704,0.0010106
284.459999999987,0.0010044
284.479999999987,0.0010004
284.499999999987,0.0009991
284.51999999998696,0.0010011
284.53999999998695,0.0010068
284.5599999999869,0.0010163
284.5799999999869,0.0010301
284.5999999999869,0.0010487
284.6199999999869,0.0010723
284.63999999998686,0.0011009
284.65999999998684,0.0011342
284.6799999999868,0.0011722
284.6999999999868,0.0012147
284.7199999999868,0.0012618
284.73999999998676,0.0013129
284.75999999998675,0.0013674
284.7799999999867,0.0014242
284.7999999999867,0.001483
284.8199999999867,0.0015432
284.8399999999867,0.0016044
284.85999999998666,0.0016662
284.87999999998664,0.0017257
284.8999999999866,0.0017828
284.9199999999866,0.0018376
284.9399999999866,0.0018872
284.95999999998656,0.0019321
284.97999999998655,0.001972
284.9999999999865,0.0020067
285.0199999999865,0.0020354
285.0399999999865,0.0020575
285.0599999999865,0.002073
285.07999999998646,0.0020816
285.09999999998644,0.0020825
285.1199999999864,0.0020756
285.1399999999864,0.0020619
285.1599999999864,0.0020416
285.17999999998636,0.0020148
285.19999999998635,0.0019805
285.2199999999863,0.0019391
285.2399999999863,0.0018922
285.2599999999863,0.0018412
285.2799999999863,0.0017868
285.29999999998626,0.00173
285.31999999998624,0.0016713
285.3399999999862,0.0016115
285.3599999999862,0.0015508
285.3799999999862,0.0014895
285.39999999998616,0.0014289
285.41999999998615,0.0013679
285.4399999999861,0.0013075
285.4599999999861,0.0012479
285.4799999999861,0.00119
285.4999999999861,0.0011337
285.51999999998606,0.0010802
285.53999999998604,0.0010296
285.559999999986,0.0009818
285.579999999986,0.0009367
285.599999999986,0.0008941
285.61999999998596,0.0008545
285.63999999998595,0.0008177
285.6599999999859,0.0007835
285.6799999999859,0.0007519
285.6999999999859,0.000723
285.7199999999859,0.0006968
285.73999999998586,0.000673
285.75999999998584,0.0006508
285.7799999999858,0.0006308
285.7999999999858,0.0006126
285.8199999999858,0.0005961
285.83999999998576,0.0005808
285.85999999998575,0.0005668
285.8799999999857,0.0005538
285.8999999999857,0.0005418
285.9199999999857,0.0005306
285.9399999999857,0.0005203
285.95999999998565,0.0005106
285.97999999998564,0.0005016
285.9999999999856,0.0004931
286.0199999999856,0.0004851
286.0399999999856,0.0004775
286.05999999998556,0.0004704
286.07999999998555,0.0004636
286.0999999999855,0.0004572
286.1199999999855,0.0004512
286.1399999999855,0.0004456
286.1599999999855,0.0004404
286.17999999998545,0.0004357
286.19999999998544,0.0004315
286.2199999999854,0.0004277
286.2399999999854,0.0004246
286.2599999999854,0.000422
286.27999999998536,0.0004202
286.29999999998535,0.0004191
286.3199999999853,0.000419
286.3399999999853,0.00042
286.3599999999853,0.0004219
286.3799999999853,0.0004247
286.39999999998525,0.0004284
286.41999999998524,0.0004331
286.4399999999852,0.0004387
286.4599999999852,0.0004453
286.4799999999852,0.0004529
286.49999999998516,0.0004613
286.51999999998515,0.0004706
286.5399999999851,0.000481
286.5599999999851,0.0004925
286.5799999999851,0.0005052
286.5999999999851,0.0005188
286.61999999998505,0.0005335
286.63999999998504,0.0005489
286.659999999985,0.0005653
286.679999999985,0.0005823
286.699999999985,0.0005989
286.71999999998496,0.0006156
286.73999999998495,0.000632
286.7599999999849,0.0006486
286.7799999999849,0.0006654
286.7999999999849,0.0006817
286.8199999999849,0.0006974
286.83999999998485,0.0007126
286.85999999998484,0.0007254
286.8799999999848,0.0007366
286.8999999999848,0.0007458
286.9199999999848,0.0007522
286.93999999998476,0.0007573
286.95999999998475,0.0007605
286.9799999999847,0.0007615
286.9999999999847,0.00076
287.0199999999847,0.000756
287.0399999999847,0.0007504
287.05999999998465,0.0007427
287.07999999998464,0.000733
287.0999999999846,0.0007213
287.1199999999846,0.0007073
287.1399999999846,0.0006913
287.15999999998456,0.0006734
287.17999999998455,0.0006541
287.1999999999845,0.0006336
287.2199999999845,0.0006121
287.2399999999845,0.0005899
287.2599999999845,0.0005673
287.27999999998445,0.0005446
287.29999999998444,0.0005223
287.3199999999844,0.0005001
287.3399999999844,0.0004783
287.3599999999844,0.0004572
287.37999999998436,0.0004369
287.39999999998435,0.0004176
287.4199999999843,0.0003994
287.4399999999843,0.0003823
287.4599999999843,0.0003664
287.4799999999843,0.0003518
287.49999999998425,0.0003386
287.51999999998424,0.0003265
287.5399999999842,0.0003157
287.5599999999842,0.0003059
287.5799999999842,0.0002972
287.59999999998416,0.0002895
287.61999999998415,0.0002827
287.6399999999841,0.0002768
287.6599999999841,0.0002716
287.6799999999841,0.000267
287.6999999999841,0.000263
287.71999999998405,0.0002596
287.73999999998404,0.0002567
287.759999999984,0.0002543
287.779999999984,0.0002524
287.799999999984,0.0002509
287.81999999998396,0.0002499
287.83999999998395,0.0002492
287.8599999999839,0.0002489
287.8799999999839,0.0002489
287.8999999999839,0.0002492
287.9199999999839,0.0002499
287.93999999998385,0.0002508
287.95999999998384,0.0002519
287.9799999999838,0.0002533
287.9999999999838,0.0002549
288.0199999999838,0.0002567
288.03999999998376,0.0002589
288.05999999998375,0.0002615
288.0799999999837,0.0002642
288.0999999999837,0.0002671
288.1199999999837,0.0002703
288.1399999999837,0.0002739
288.15999999998365,0.0002776
288.17999999998364,0.0002817
288.1999999999836,0.0002863
288.2199999999836,0.0002914
288.2399999999836,0.000297
288.25999999998356,0.0003031
288.27999999998354,0.0003098
288.2999999999835,0.0003172
288.3199999999835,0.000325
288.3399999999835,0.0003336
288.3599999999835,0.0003432
288.37999999998345,0.0003536
288.39999999998344,0.0003645
288.4199999999834,0.0003763
288.4399999999834,0.0003888
288.4599999999834,0.000402
288.47999999998336,0.0004157
288.49999999998334,0.0004301
288.5199999999833,0.0004451
288.5399999999833,0.0004605
288.5599999999833,0.0004763
288.5799999999833,0.0004922
288.59999999998325,0.0005081
288.61999999998324,0.0005239
288.6399999999832,0.0005394
288.6599999999832,0.0005545
288.6799999999832,0.0005692
288.69999999998316,0.0005833
288.71999999998314,0.0005964
288.7399999999831,0.0006086
288.7599999999831,0.0006198
288.7799999999831,0.0006299
288.7999999999831,0.0006389
288.81999999998305,0.0006464
288.83999999998304,0.0006525
288.859999999983,0.0006573
288.879999999983,0.0006607
288.899999999983,0.0006626
288.91999999998296,0.0006631
288.93999999998294,0.0006621
288.9599999999829,0.0006599
288.9799999999829,0.0006566
288.9999999999829,0.0006521
289.0199999999829,0.0006465
289.03999999998285,0.0006401
289.05999999998284,0.0006329
289.0799999999828,0.000625
289.0999999999828,0.0006167
289.1199999999828,0.0006079
289.13999999998276,0.0005989
289.15999999998274,0.0005897
289.1799999999827,0.0005806
289.1999999999827,0.0005716
289.2199999999827,0.0005628
289.2399999999827,0.0005543
289.25999999998265,0.0005461
289.27999999998264,0.0005384
289.2999999999826,0.0005311
289.3199999999826,0.0005243
289.3399999999826,0.000518
289.35999999998256,0.0005121
289.37999999998254,0.0005068
289.3999999999825,0.000502
289.4199999999825,0.0004975
289.4399999999825,0.0004934
289.4599999999825,0.0004896
289.47999999998245,0.0004861
289.49999999998244,0.000483
289.5199999999824,0.00048
289.5399999999824,0.0004773
289.5599999999824,0.0004749
289.57999999998236,0.0004726
289.59999999998234,0.0004706
289.6199999999823,0.0004688
289.6399999999823,0.0004671
289.6599999999823,0.0004656
289.6799999999823,0.0004642
289.69999999998225,0.0004628
289.71999999998224,0.0004616
289.7399999999822,0.0004604
289.7599999999822,0.0004593
289.7799999999822,0.0004583
289.79999999998216,0.0004573
289.81999999998214,0.0004564
289.8399999999821,0.0004555
289.8599999999821,0.0004547
289.8799999999821,0.0004539
289.8999999999821,0.0004531
289.91999999998205,0.0004524
289.93999999998204,0.0004515
289.959999999982,0.0004507
289.979999999982,0.0004499
289.999999999982,0.0004489
290.01999999998196,0.0004477
290.03999999998194,0.0004463
290.0599999999819,0.0004446
290.0799999999819,0.0004428
290.0999999999819,0.0004407
290.11999999998187,0.0004385
290.13999999998185,0.0004361
290.15999999998184,0.0004333
290.1799999999818,0.0004302
290.1999999999818,0.0004267
290.2199999999818,0.0004229
290.23999999998176,0.0004187
290.25999999998174,0.0004139
290.2799999999817,0.0004089
290.2999999999817,0.0004034
290.3199999999817,0.0003976
290.33999999998167,0.0003914
290.35999999998165,0.0003849
290.37999999998164,0.000378
290.3999999999816,0.0003706
290.4199999999816,0.0003628
290.4399999999816,0.0003545
290.45999999998156,0.000346
290.47999999998154,0.0003371
290.4999999999815,0.000328
290.5199999999815,0.0003186
290.5399999999815,0.000309
290.55999999998147,0.0002992
290.57999999998145,0.0002892
290.59999999998143,0.000279
290.6199999999814,0.0002687
290.6399999999814,0.0002583
290.6599999999814,0.0002478
290.67999999998136,0.0002374
290.69999999998134,0.0002269
290.7199999999813,0.0002166
290.7399999999813,0.0002064
290.7599999999813,0.0001963
290.77999999998127,0.0001864
290.79999999998125,0.0001766
290.81999999998123,0.000167
290.8399999999812,0.0001577
290.8599999999812,0.0001485
290.8799999999812,0.0001396
290.89999999998116,0.0001309
290.91999999998114,0.0001225
290.9399999999811,0.0001144
290.9599999999811,0.0001066
290.9799999999811,9.91e-05
290.99999999998107,9.18e-05
291.01999999998105,8.49e-05
291.03999999998103,7.82e-05
291.059999999981,7.17e-05
291.079999999981,6.57e-05
291.099999999981,5.96e-05
291.11999999998096,5.37e-05
291.13999999998094,4.79e-05
291.1599999999809,4.24e-05
291.1799999999809,3.71e-05
291.1999999999809,3.21e-05
291.21999999998087,2.75e-05
291.23999999998085,2.31e-05
291.25999999998083,1.9e-05
291.2799999999808,1.51e-05
291.2999999999808,1.14e-05
291.3199999999808,7.8e-06
291.33999999998076,4.4e-06
291.35999999998074,1.1e-06
291.3799999999807,-2.1e-06
291.3999999999807,-5.1e-06
291.4199999999807,-8.1e-06
291.43999999998067,-1.1e-05
291.45999999998065,-1.36e-05
291.47999999998063,-1.62e-05
291.4999999999806,-1.88e-05
291.5199999999806,-2.12e-05
291.5399999999806,-2.34e-05
291.55999999998056,-2.57e-05
291.57999999998054,-2.8e-05
291.5999999999805,-3.02e-05
