Energy,βiso,Difference,βzz,βxx,βyy
298.32,0.001682330464305046,-0.00036225328381804956,0.0009221226295811993,0.0020331065123716974,0.0020331065123716974
298.34,0.0016825306921744623,-0.0003630019839068163,0.0009207516703868572,0.0020340317193373878,0.0020340317193373878
298.36,0.0016827376851697533,-0.0003637980040014801,0.0009192881727624828,0.00203500951219968,0.00203500951219968
298.38,0.0016829502900793853,-0.0003646281138851701,0.0009177587478122011,0.002036025926701852,0.002036025926701852
298.4,0.001683180311425411,-0.0003654810835749297,0.0009161987667761837,0.0020370818931814616,0.0020370818931814616
298.42,0.001683436638666782,-0.00036634652098149756,0.0009146389274668978,0.00203817623825976,0.00203817623825976
298.44,0.001683709924525184,-0.00036721144209980283,0.0009130971302330952,0.0020392870420243374,0.0020392870420243374
298.46,0.001683987559954782,-0.0003680581727255365,0.0009115978562892321,0.002040384581195156,0.002040384581195156
298.48,0.0016842632057387343,-0.0003688661347152356,0.0009101779507499372,0.00204144259038724,0.00204144259038724
298.5,0.0016845298261244977,-0.0003696179895080806,0.0009088667637571966,0.0020424372446231714,0.0020424372446231714
298.52,0.0016847826729080948,-0.0003703067418727475,0.0009076742269730153,0.002043357022096887,0.002043357022096887
298.54,0.001685026535356651,-0.00037093861979381807,0.0009065920599067414,0.0020442127427394603,0.0020442127427394603
298.56,0.0016852668839480273,-0.0003715296008585475,0.0009055922032173109,0.002045025348399656,0.002045025348399656
298.58,0.0016854981771797126,-0.0003720983759975418,0.000904629891487566,0.0020458073963226233,0.0020458073963226233
298.6,0.0016856989588097538,-0.0003726607619926014,0.000903650476115451,0.002046552745926641,0.002046552745926641
298.62,0.0016858547105883658,-0.00037322819367946355,0.0009026154422385772,0.0020472579515088663,0.0020472579515088663
298.64,0.0016859821132386521,-0.00037380926538207044,0.0009015234349329279,0.002047948015823211,0.002047948015823211
298.66,0.0016861023707322829,-0.00037441217647502374,0.0009003784513453067,0.0020486520824359554,0.0020486520824359554
298.68,0.001686225771591351,-0.0003750457651681919,0.0008991722325430642,0.002049388998058911,0.002049388998058911
298.7,0.0016863643556221406,-0.00037571722097719273,0.0008979017307505498,0.002050177764229253,0.002050177764229253
298.72,0.0016865275587823578,-0.00037642768078135016,0.0008965739961235802,0.002051028917764374,0.002051028917764374
298.74,0.0016867077601920106,-0.0003771694158866227,0.0008951976268587735,0.002051927353957705,0.002051927353957705
298.76,0.0016868931235773032,-0.00037792704429233804,0.0008937930666310521,0.002052846341881218,0.002052846341881218
298.78,0.0016870806622673385,-0.00037868211209269947,0.0008923960552749634,0.0020537650256315316,0.0020537650256315316
298.8,0.0016872738415314697,-0.00037941810442327175,0.0008910447153836002,0.002054670878852416,0.002054670878852416
298.82,0.0016874755573798225,-0.00038012304865392085,0.0008897670681699138,0.002055555204251546,0.002055555204251546
298.84,0.0016876827721680732,-0.0003807886217839264,0.0008885775422504501,0.002056406904880703,0.002056406904880703
298.86,0.0016878906753438237,-0.0003814068002932602,0.000887488164857477,0.002057213400875871,0.002057213400875871
298.88,0.001688091313579016,-0.0003819678441452296,0.0008865114226493631,0.002057957307464939,0.002057957307464939
298.9,0.0016882641626627054,-0.0003824632287545358,0.0008856446807120218,0.0020586098459352753,0.0020586098459352753
298.92,0.0016883929435654568,-0.000382891964905605,0.0008848737359376532,0.002059153779383092,0.002059153779383092
298.94,0.0016884918975984494,-0.0003832644789645318,0.0008841909493521586,0.0020596134451481146,0.0020596134451481146
298.96,0.0016885819047547234,-0.00038360038946694155,0.0008835760304053301,0.0020600287201868422,0.0020600287201868422
298.98,0.0016886676204798578,-0.00038392204833542505,0.0008829867278411828,0.002060425903693643,0.002060425903693643
299.0,0.0016887416864006179,-0.0003842485431947377,0.0008823756268880072,0.0020608161201686693,0.0020608161201686693
299.02,0.001688798241282289,-0.0003845933987178484,0.0008817084840636053,0.0020612066045492695,0.0020612066045492695
