energy,Intensity
291.5014,0.00104788221264285
291.60013,0.0010620253713738207
291.69992,0.00107437205785778
291.80048,0.0010852139104833563
291.9003,0.001094893984723376
292.00171,0.0011039717443591145
292.10037,0.0011133457040549146
292.20032,0.0011240009011502356
292.29968,0.0011365119530200303
292.39801,0.0011504075917658405
292.50006,0.0011640716938337286
292.59982,0.0011755254908904064
292.70016,0.0011834094235795745
292.80002,0.0011876198990530807
292.89984,0.0011890370607939669
292.99985,0.0011888252504436247
293.09988,0.0011878813593352606
293.19968,0.0011866880237822181
293.29947,0.0011854320159493444
293.39993,0.0011841632192259677
293.50034,0.001182894718140516
293.59879,0.0011816359037998873
293.70065,0.0011803648874320358
293.80017,0.001179104903258996
293.89993,0.0011778456186679735
293.99741,0.0011765968041988052
294.09946,0.0011753313864082122
294.20013,0.0011740731180364832
294.30078,0.0011728167299650716
294.39984,0.0011715682909910054
294.50333,0.0011703040188071109
294.60025,0.0011690670706988072
294.68698,0.0011678716623661923
294.80099,0.0011665696897400972
294.9003,0.0011653270933106989
295.0,0.0011640841986461027
295.09946,0.0011628437242130504
295.20038,0.0011615990183134152
295.29974,0.0011603622208227033
295.40063,0.0011591207621816585
295.49933,0.0011578897563325672
295.60062,0.0011566499876778551
295.70056,0.0011554172376101227
295.80011,0.0011541874746056509
295.8999,0.0011529584399474525
295.99963,0.0011517309343406004
296.09979,0.0011505033880263586
296.20007,0.001149276874028588
296.30099,0.0011480492476021503
296.40027,0.0011468293931422662
296.50037,0.0011456081582300651
296.6008,0.0011443876087127098
296.69974,0.001143174683334361
296.8006,0.001141956321942231
296.90048,0.0011407429806041768
297.00037,0.0011395309159768748
297.10059,0.0011383181378828153
297.19977,0.001137110416816724
297.30029,0.0011358987881648222
297.39996,0.0011346926451404117
297.49591,0.0011335027577215368
297.59991,0.0011322839509431666
297.69516,0.0011310995889479366
297.79941,0.001129882153261066
297.89948,0.0011286813828171938
298.00009,0.0011274796108672182
298.09949,0.0011262833805580196
298.20102,0.001125080287948261
298.3002,0.0011238873847085149
298.39963,0.0011226945670165783
298.49973,0.0011215009571803975
298.60052,0.001120306853035012
298.7005,0.0011191181393328954
298.80011,0.0011179328927726896
298.90063,0.0011167461982124565
299.0015,0.0011155595263426074
299.10001,0.0011143825663882142
299.20062,0.0011131988112141966
299.30115,0.0011120166767644012
299.40103,0.0011108382720420831
299.49924,0.001109667326048823
299.60007,0.0011084879963538902
299.70938,0.0011072787052566271
299.79984,0.0011061408871482353
299.90042,0.0011049674142476023
300.00018,0.0011037994200273635
300.10016,0.0011026331728828604
300.20044,0.0011014681831076286
300.29187,0.0011003371054938039
300.40085,0.0010991419399686987
300.50073,0.001097979819745693
300.60019,0.001096818983114158
300.70016,0.001095657190409183
300.80054,0.001094495173055888
300.89999,0.0010933385853815296
301.00034,0.0010921813065177357
301.09967,0.0010910300312925649
301.20044,0.0010898758544805453
301.29846,0.001088733026929777
301.39981,0.0010875795680216915
301.49963,0.0010864322581367308
301.59985,0.001085284270576079
301.69751,0.001084146590757955
301.79941,0.0010829957651281132
301.90128,0.001081846968994084
301.99982,0.0010807118922812452
302.10028,0.0010795711633869247
302.20032,0.001078432722057909
302.30255,0.0010772867192772597
302.40067,0.0010761562577222942
302.49924,0.0010750255206786832
302.59976,0.001073889655581779
302.71054,0.0010727196459567423
302.79889,0.0010716306233897958
302.9007,0.0010704959139149377
302.99973,0.001069372251794518
303.09409,0.0010682663112300936
303.19925,0.0010671227486141206
303.29901,0.0010659980482885033
303.40015,0.0010648682749426867
303.50012,0.0010637438695843735
303.60004,0.001062622917522688
303.70029,0.0010615050971166885
303.80066,0.0010603905228821057
303.89944,0.0010592833558918026
303.99915,0.001058173448932721
304.10083,0.0010570567183308798
304.20016,0.0010559484887939883
304.30014,0.0010548391227626298
304.39944,0.0010537334847013574
304.50018,0.001052624019594114
304.60074,0.0010515166222436752
304.69962,0.001050416613454312
304.79993,0.0010493131812229477
304.89944,0.001048213998516698
304.99994,0.0010471125607967337
305.10016,0.0010460133575568005
305.20007,0.0010449165184838623
305.30023,0.0010438205470420451
305.40048,0.0010427261845531099
305.49985,0.0010416371850528125
305.59955,0.001040549162003167
305.7001,0.001039460094189466
305.80145,0.0010383691597625373
305.90033,0.0010372866641701673
306.00055,0.001036199175740081
306.09976,0.0010351149701382336
306.20004,0.0010340279241944327
306.2988,0.0010329475783873194
306.39951,0.001031862565723459
306.49991,0.0010307807573452265
306.60046,0.0010297004433749467
306.69998,0.001028625574932328
306.79913,0.0010275538968145357
306.901,0.0010264745368426778
307.00027,0.0010254050778136976
307.10001,0.0010243349059368906
307.20026,0.0010232639259600065
307.30042,0.00102219439369387
307.39948,0.0010211299776266773
307.5004,0.0010200606657458924
307.60043,0.0010189955449065805
307.70074,0.0010179306734235173
307.80045,0.0010168694056631696
307.90039,0.00101580941529529
308.00098,0.0010147493220163657
308.10077,0.0010136933181800062
308.19907,0.001012643077938855
308.29614,0.001011597280241822
308.40005,0.0010105296373452875
308.50031,0.0010094747010282485
308.60004,0.0010084225312975176
308.70023,0.0010073703108736778
308.79993,0.0010063215510454245
308.90045,0.001005272083380077
309.00012,0.0010042273990484702
309.09625,0.0010031959129333963
309.20456,0.0010021263612029587
309.29993,0.00100109981539627
309.39999,0.001000059119879596
309.49927,0.0009990221852693123
309.5997,0.0009979828850855178
309.7002,0.0009969446719731879
309.79971,0.0009959108835636025
309.90054,0.0009948741343508186
310.00061,0.0009938408424462768
310.10086,0.0009928079925648034
310.20035,0.00099177890478679
310.2998,0.0009907514640055872
310.40021,0.0009897225806356298
310.5011,0.000988693950487942
310.60001,0.0009876731962839586
310.70142,0.0009866457708317769
310.80057,0.0009856264565592664
310.89987,0.0009846071593285982
310.99939,0.0009835877866543473
311.10031,0.0009825649378812716
311.20029,0.0009815464740766762
311.30112,0.0009805271024979916
311.39911,0.000979518355741703
311.50031,0.0009785009704553686
311.59949,0.0009774913326359173
311.70193,0.0009764728395812768
311.8006,0.000975467486584662
311.89966,0.0009744626619052462
311.99954,0.0009734570611806577
312.10037,0.0009724501937711458
312.20099,0.0009714449454527465
312.30319,0.0009704353805666941
312.40048,0.0009694412749548989
312.50064,0.0009684385935702801
312.59637,0.0009674506516869892
312.70007,0.0009664398623488167
312.80063,0.0009654407439561373
312.8989,0.0009644509555389754
313.00015,0.0009634536418813237
313.10199,0.000962456235578756
313.20081,0.0009614695839421377
313.3017,0.0009604778190628255
313.40002,0.0009594950198026742
313.50064,0.00095850565973913
313.60037,0.0009575193636660493
313.69983,0.0009565341386325016
313.7998,0.0009555480193811912
313.89981,0.0009545629418407488
314.00031,0.0009535777929230653
314.10059,0.0009525949154465411
314.20026,0.0009516155471387541
314.29663,0.0009506477064812651
314.40067,0.0009496581808611613
314.49994,0.0009486847092019151
314.59988,0.0009477107478194256
314.69986,0.0009467381011101354
314.80011,0.0009457657018510949
314.90027,0.0009447945363596543
315.00015,0.0009438252649802174
315.09943,0.0009428588704795773
315.20032,0.0009418890345664923
315.30032,0.0009409234104232703
315.39957,0.0009399613814574005
315.49976,0.0009389979792756888
315.60162,0.0009380311106090963
315.69992,0.0009370766652692434
315.79984,0.0009361192093960561
315.89984,0.0009351632486306014
315.99976,0.0009342087542361875
316.10046,0.0009332522833160776
316.19937,0.000932300689952728
316.30069,0.0009313415777061871
316.39975,0.0009303895883204843
316.50064,0.0009294337982743121
316.60016,0.0009284841567468874
316.70016,0.0009275350501431207
316.80096,0.0009265853921220278
316.90015,0.0009256416557606036
317.00098,0.0009246942646377852
317.09998,0.000923753357990181
317.20056,0.0009228089799658109
317.29987,0.000921869350669682
317.40021,0.0009209280110897313
317.50244,0.0009199825158069829
317.60095,0.0009190490270553661
317.69769,0.000918121658227092
317.80048,0.0009171777363990871
317.89954,0.0009162454662700786
318.00058,0.0009153088029252357
318.10056,0.0009143771113253535
318.1991,0.0009134519009616833
318.29703,0.0009125303125769082
318.40005,0.000911595675868184
318.49973,0.0009106716100435961
318.59766,0.0009097532342451989
318.70016,0.0009088226319030119
318.8017,0.000907895542704615
318.89581,0.0009069902599020429
319.00098,0.0009060543411973071
319.09973,0.0009051374631513273
319.20026,0.0009042166147212363
319.30014,0.0009032989550175339
319.40308,0.0009023744465801099
319.49963,0.0009014696111987547
319.60315,0.0009005466779125851
319.70016,0.0008996434301078633
319.79932,0.0008987351628635454
319.89954,0.000897824736379038
319.99988,0.0008969145444559043
320.10095,0.0008960031922789547
320.19983,0.0008950995439338832
320.30051,0.0008941928258436989
320.39972,0.0008932924023956785
320.49738,0.0008923980461497018
320.5994,0.0008914924727594076
320.70041,0.000890589628068031
320.8035,0.0008896809477537893
320.90009,0.0008887904500573247
320.99994,0.0008878921344721058
321.10095,0.000886992471537957
321.20053,0.00088609854208696
321.30093,0.0008852039573096688
321.4007,0.0008843123069946428
321.50064,0.0008834210204036527
321.60144,0.0008825279015877182
321.7005,0.0008816397947547939
321.7998,0.000880750381822915
321.90201,0.0008798519831380553
321.99945,0.0008789652787402277
322.10062,0.0008780684100334369
322.19992,0.0008771798838611076
322.29956,0.000876296499851474
322.39975,0.0008754192190214884
322.49945,0.0008745489557370857
322.59283,0.0008736979366855928
322.69989,0.0008728090411743597
322.80121,0.0008719336999598769
322.89987,0.000871063805757422
322.99954,0.0008701905955792928
323.10019,0.0008693150785105768
323.1998,0.0008684435987967919
323.30106,0.0008675695203816869
323.40033,0.0008667029309971361
323.49997,0.0008658373814611588
323.60001,0.0008649723663527267
323.70026,0.0008641082114734535
323.80142,0.0008632428416258079
323.90012,0.000862384488143653
324.00027,0.0008615223217650865
324.09763,0.0008606671377115934
324.2009,0.0008597960015731403
324.29996,0.00085893682279524
324.40079,0.0008580745924449102
324.49509,0.0008572322146403376
324.59875,0.0008563680545380987
324.70004,0.0008555128383587997
324.80045,0.0008546620177551313
324.89984,0.0008538149455120375
324.99973,0.0008529667169507324
325.09747,0.0008521232967728103
325.1998,0.0008512672985897917
325.30017,0.0008504165578431662
325.39734,0.0008495754693477323
325.50052,0.0008487207305612198
325.60104,0.0008478751150323581
325.7005,0.0008470341375413683
325.7998,0.0008461947553388302
325.89999,0.0008453539141389641
326.00061,0.0008445126599033172
326.09973,0.0008436760401087208
326.2001,0.0008428369477623338
326.30191,0.0008419953596309054
326.40005,0.0008411643708707
326.50073,0.0008403285072899052
326.60071,0.000839495650390702
326.69962,0.0008386666492443814
326.79926,0.0008378363728384739
326.90012,0.0008370036362723822
326.99924,0.0008361762464890828
327.09979,0.0008353465290674145
327.20261,0.0008345125703505421
327.30084,0.0008336920406762905
327.40131,0.00083286719170776
327.50018,0.0008320474182879927
327.6033,0.0008312177098605589
327.70056,0.0008304036740544481
327.79944,0.0008295866024235274
327.89975,0.0008287672602197845
328.00012,0.0008279492017044585
328.09714,0.0008271413363425197
328.19919,0.0008263225743848127
328.29965,0.0008255098459187892
328.4006,0.0008246979208953032
328.49078,0.0008239137221648744
328.60092,0.0008230789456385075
328.70053,0.0008222693319557746
328.80188,0.0008214542181732389
328.90063,0.0008206457501924892
329.00067,0.0008198354604496196
329.10162,0.0008190249042301733
329.20096,0.0008182202788511344
329.30002,0.000817418422530824
329.39709,0.0008166243110213175
329.50006,0.0008158221758658449
329.6001,0.0008150448863825048
329.70013,0.0008143096227402577
329.79932,0.0008136588585733364
329.9003,0.000813136711729231
330.0,0.0008127945643715681
