Energy,Difference
276.17999999999455,4.655448077400392e-07
276.19999999999453,5.110217170475151e-07
276.2199999999945,1.0453980014068482e-06
276.2399999999945,1.2888175414419333e-06
276.2599999999945,1.4502074885803262e-06
276.27999999999446,1.419539505604196e-06
276.29999999999444,1.4108202903088397e-06
276.3199999999944,1.4268714279576962e-06
276.3399999999944,1.8436899089817604e-06
276.3599999999944,1.8324712134875629e-06
276.37999999999437,1.8094773660439877e-06
276.39999999999435,1.7423051572703088e-06
276.41999999999433,1.351103101178802e-06
276.4399999999943,1.2516059696155075e-06
276.4599999999943,1.2674267102533472e-06
276.4799999999943,1.3025449720838384e-06
276.49999999999426,1.3582472183618041e-06
276.51999999999424,1.4344853086692122e-06
276.5399999999942,1.5285319207895508e-06
276.5599999999942,1.8478341743882242e-06
276.5799999999942,2.0578496845184217e-06
276.59999999999417,2.0624280385003235e-06
276.61999999999415,1.849507235176655e-06
276.63999999999413,1.8671802007635022e-06
276.6599999999941,1.904552936477418e-06
276.6799999999941,1.9659683402087536e-06
276.6999999999941,2.055148511405635e-06
276.71999999999406,2.1726012544000264e-06
276.73999999999404,2.31401304581156e-06
276.759999999994,2.4712899563169237e-06
276.779999999994,2.6355092524234814e-06
276.799999999994,2.7995468649407425e-06
276.81999999999397,2.8400075315651194e-06
276.83999999999395,2.460756183023254e-06
276.85999999999393,1.941190942703808e-06
276.8799999999939,1.832568539844006e-06
276.8999999999939,1.6054195376023113e-06
276.9199999999939,1.259759645286665e-06
276.93999999999386,8.249550070013566e-07
276.95999999999384,3.5810748284093944e-07
276.9799999999938,1.742224441430853e-07
276.9999999999938,2.1877009053221068e-07
277.0199999999938,5.943539116885901e-07
277.03999999999377,9.83211511426814e-07
277.05999999999375,1.3646456456565184e-06
277.07999999999373,1.7142407185442374e-06
277.0999999999937,2.0105076009204712e-06
277.1199999999937,2.2413504385270754e-06
277.1399999999937,2.3753675994873896e-06
277.15999999999366,2.3402824836465648e-06
277.17999999999364,2.4453342975072918e-06
277.1999999999936,2.644284504246103e-06
277.2199999999936,2.76950401160924e-06
277.2399999999936,2.7602439181205143e-06
277.25999999999357,2.663469054963155e-06
277.27999999999355,2.5895745881566734e-06
277.29999999999353,2.548371381536406e-06
277.3199999999935,2.5440716505485468e-06
277.3399999999935,2.5734900784519876e-06
277.3599999999935,2.582982902773107e-06
277.37999999999346,2.490338571221894e-06
277.39999999999344,2.4336408301730513e-06
277.4199999999934,2.6988377587951787e-06
277.4399999999934,2.8260827650750183e-06
277.4599999999934,2.78780440392951e-06
277.47999999999337,2.763237024303545e-06
277.49999999999335,2.7570471284148605e-06
277.51999999999333,2.7106347827666378e-06
277.5399999999933,2.6913185290066227e-06
277.5599999999933,2.6706815580219025e-06
277.5799999999933,2.6450185651232725e-06
277.59999999999326,2.535601867422296e-06
277.61999999999324,2.3421728946064446e-06
277.6399999999932,2.1840392364089325e-06
277.6599999999932,2.0791984418329892e-06
277.6799999999932,2.0492125109753344e-06
277.69999999999317,2.1129695699456182e-06
277.71999999999315,2.2758728307265967e-06
277.73999999999313,2.25024254207206e-06
277.7599999999931,2.2126062590580355e-06
277.7799999999931,2.181114348070068e-06
277.7999999999931,2.500814609041091e-06
277.81999999999306,2.698448557218344e-06
277.83999999999304,2.7207870584290126e-06
277.859999999993,2.7202608425615245e-06
277.879999999993,2.691427975947081e-06
277.899999999993,2.629979464324995e-06
277.91999999999297,2.536041586883401e-06
277.93999999999295,2.4272392523459294e-06
277.95999999999293,2.327718453982774e-06
277.9799999999929,2.223445008636361e-06
277.9999999999929,1.8295032387407228e-06
278.0199999999929,1.6329408937822545e-06
278.03999999999286,1.6377217316684676e-06
278.05999999999284,1.6608600824018948e-06
278.0799999999928,1.7057660309296407e-06
278.0999999999928,1.7753704265985853e-06
278.1199999999928,1.8694132638295512e-06
278.13999999999277,1.9947937461543768e-06
278.15999999999275,2.328621091801093e-06
278.17999999999273,2.4696883412394467e-06
278.1999999999927,2.495629272235107e-06
278.2199999999927,2.7119212715113237e-06
278.2399999999927,2.889560955635501e-06
278.25999999999266,3.024515611982678e-06
278.27999999999264,3.114196429085981e-06
278.2999999999926,3.1563628614448166e-06
278.3199999999926,3.079843807063243e-06
278.3399999999926,3.0927848807973164e-06
278.35999999999257,3.0569969784149373e-06
278.37999999999255,2.999512067326597e-06
278.39999999999253,2.957653866370375e-06
278.4199999999925,2.908384742240105e-06
278.4399999999925,2.7523208118683046e-06
278.4599999999925,2.645486474209743e-06
278.47999999999246,2.592576807221671e-06
278.49999999999244,2.5976837882882468e-06
278.5199999999924,2.5959472425521783e-06
278.5399999999924,2.526340401912647e-06
278.5599999999924,2.5294178031938555e-06
278.57999999999237,2.6104550447193434e-06
278.59999999999235,2.66736085882622e-06
278.61999999999233,2.6915476376624063e-06
278.6399999999923,2.7051590444929063e-06
278.6599999999923,2.847511792697428e-06
278.6799999999923,2.950549626632102e-06
278.69999999999226,2.835596087758533e-06
278.71999999999224,2.71702295751039e-06
278.7399999999922,2.634466380226071e-06
278.7599999999922,2.5188595841507342e-06
278.7799999999922,2.443355094724076e-06
278.79999999999217,2.4233660044216067e-06
278.81999999999215,2.466344651836085e-06
278.83999999999213,2.5694922512920143e-06
278.8599999999921,2.7231568875408606e-06
278.8799999999921,2.916636196607352e-06
278.8999999999921,3.140976043796487e-06
278.91999999999206,3.3871107841613575e-06
278.93999999999204,3.548908437762079e-06
278.959999999992,3.6903321145348897e-06
278.979999999992,3.926280302052407e-06
278.999999999992,4.202652697170467e-06
279.01999999999197,4.396361646656966e-06
279.03999999999195,4.461142686207349e-06
279.05999999999193,4.389235157708127e-06
279.0799999999919,4.453510989823677e-06
279.0999999999919,4.400016085981359e-06
279.1199999999919,4.322942502929294e-06
279.13999999999186,4.234045627971947e-06
279.15999999999184,4.150296886508697e-06
279.1799999999918,4.091463855522826e-06
279.1999999999918,4.074605864797905e-06
279.2199999999918,4.10848612860464e-06
279.23999999999177,4.191677715038717e-06
279.25999999999175,4.315698652794086e-06
279.27999999999173,4.470382856725013e-06
279.2999999999917,4.646809193581425e-06
279.3199999999917,4.8361240026543395e-06
279.3399999999917,5.026643189686599e-06
279.35999999999166,5.20224002120079e-06
279.37999999999164,5.505906345947379e-06
279.3999999999916,5.71482348953106e-06
279.4199999999916,5.758105497196997e-06
279.4399999999916,5.771310610579032e-06
279.45999999999157,5.758488223542561e-06
279.47999999999155,5.724180013383505e-06
279.49999999999153,5.672184017671209e-06
279.5199999999915,5.6066249618034066e-06
279.5399999999915,5.533651964426811e-06
279.5599999999915,5.4618998667416505e-06
279.57999999999146,5.401032910901927e-06
279.59999999999144,5.358883424192749e-06
279.6199999999914,5.255248939900399e-06
279.6399999999914,4.975031766292317e-06
279.6599999999914,5.125679445429311e-06
279.67999999999137,5.296297009618195e-06
279.69999999999135,5.29337288133274e-06
279.71999999999133,5.081354439530263e-06
279.7399999999913,5.385573600607051e-06
279.7599999999913,5.452917447613138e-06
279.7799999999913,5.317892222881452e-06
279.79999999999126,5.174459847234041e-06
279.81999999999124,5.023658016997814e-06
279.8399999999912,4.868306281206851e-06
279.8599999999912,4.713234358734468e-06
279.8799999999912,4.70746263739389e-06
279.89999999999117,4.740365616028281e-06
279.91999999999115,4.667072596516433e-06
279.93999999999113,4.624200673150803e-06
279.9599999999911,4.600714577880952e-06
279.9799999999911,4.584325675590276e-06
279.9999999999911,4.564808462269929e-06
280.01999999999106,4.536001086642148e-06
280.03999999999104,4.496026315157851e-06
280.059999999991,4.446066694430438e-06
280.079999999991,4.452193493976087e-06
280.099999999991,4.485481626139824e-06
280.11999999999097,4.713485151510751e-06
280.13999999999095,4.778722848072505e-06
280.15999999999093,5.007322598276205e-06
280.1799999999909,5.210638243872587e-06
280.1999999999909,5.375464142577113e-06
280.2199999999909,5.495449581580454e-06
280.23999999999086,5.572725129374614e-06
280.25999999999084,5.689247059757253e-06
280.2799999999908,5.907223621334164e-06
280.2999999999908,6.027572273041707e-06
280.3199999999908,5.921951072863651e-06
280.33999999999077,5.921485804316847e-06
280.35999999999075,5.852389786889154e-06
280.37999999999073,5.797091244295769e-06
280.3999999999907,5.729570922207849e-06
280.4199999999907,5.719352664057176e-06
280.4399999999907,5.882646806974204e-06
280.45999999999066,6.169420701029426e-06
280.47999999999064,6.361119671726358e-06
280.4999999999906,6.556691048659219e-06
280.5199999999906,6.656023551041501e-06
280.5399999999906,6.6915997826396825e-06
280.55999999999057,6.719608685052942e-06
280.57999999999055,6.741239332151838e-06
280.59999999999053,6.757291935137549e-06
280.6199999999905,6.810023880455862e-06
280.6399999999905,6.88801740721306e-06
280.6599999999905,6.956350114251226e-06
280.67999999999046,6.917050483679641e-06
280.69999999999044,6.5688854523766206e-06
280.7199999999904,6.317826029030967e-06
280.7399999999904,6.151912884177806e-06
280.7599999999904,6.014770165886045e-06
280.77999999999037,5.9228506475450825e-06
280.79999999999035,5.735467983807232e-06
280.81999999999033,5.74313750698664e-06
280.8399999999903,6.0111281795287635e-06
280.8599999999903,6.377614586625939e-06
280.8799999999903,6.494119158247893e-06
280.89999999999026,6.48888242045092e-06
280.91999999999024,6.6119541090851e-06
280.9399999999902,6.7554572629571355e-06
280.9599999999902,6.876169517904706e-06
280.9799999999902,6.963093516136269e-06
280.99999999999017,7.006688449396685e-06
281.01999999999015,7.003544339302024e-06
281.03999999999013,6.958871077291915e-06
281.0599999999901,6.884547383273377e-06
281.0799999999901,6.923162413632317e-06
281.0999999999901,6.975217146124553e-06
281.11999999999006,7.016876477048323e-06
281.13999999999004,7.049970617423227e-06
281.15999999999,7.0789188823323204e-06
281.17999999999,7.109172135336596e-06
281.19999999999,7.109140548382463e-06
281.21999999998997,6.987779835087681e-06
281.23999999998995,6.921248880470476e-06
281.25999999998993,7.034778802195193e-06
281.2799999999899,7.0684593300479165e-06
281.2999999999899,7.30624352736405e-06
281.3199999999899,7.365869002928701e-06
281.33999999998986,7.4358746455530435e-06
281.35999999998984,7.495898289406272e-06
281.3799999999898,7.5206024234174835e-06
281.3999999999898,7.506143815206713e-06
281.4199999999898,7.4831437464245e-06
281.43999999998977,7.450818631581817e-06
281.45999999998975,7.407936863478677e-06
281.47999999998973,7.363620610882325e-06
281.4999999999897,7.13407352944576e-06
281.5199999999897,7.049612649973845e-06
281.5399999999897,7.0947750257176366e-06
281.55999999998966,7.1762762780445285e-06
281.57999999998964,7.2877020326947875e-06
281.5999999999896,7.183724136863925e-06
281.6199999999896,7.082386820157894e-06
281.6399999999896,7.199090202500001e-06
281.65999999998957,7.329971326615896e-06
281.67999999998955,7.458631320600131e-06
281.69999999998953,7.570917503499339e-06
281.7199999999895,7.657704175479962e-06
281.7399999999895,7.682094627642343e-06
281.7599999999895,7.681319800040079e-06
281.77999999998946,7.661211337788175e-06
281.79999999998944,7.621071853423889e-06
281.8199999999894,7.56954553546281e-06
281.8399999999894,7.492197798386036e-06
281.8599999999894,7.411809003374153e-06
281.87999999998937,7.338333893985502e-06
281.89999999998935,7.277401384681839e-06
281.91999999998933,7.233101414478503e-06
281.9399999999893,7.20477881934089e-06
281.9599999999893,7.188297205344748e-06
281.9799999999893,7.164139410273531e-06
281.99999999998926,6.95105237288308e-06
282.01999999998924,6.856274195371373e-06
282.0399999999892,6.865154546000337e-06
282.0599999999892,6.84255587319095e-06
282.0799999999892,6.769849540612527e-06
282.09999999998917,6.7558765850462e-06
282.11999999998915,6.621470039458183e-06
282.13999999998913,6.433780137065602e-06
282.1599999999891,6.253505207693721e-06
282.1799999999891,6.048770844806081e-06
282.1999999999891,5.812046054085326e-06
282.21999999998906,5.589886657742267e-06
282.23999999998904,5.394025150357811e-06
282.259999999989,5.23932791351739e-06
282.279999999989,5.143991771319485e-06
282.299999999989,5.124633020004513e-06
282.31999999998897,5.189001196919048e-06
282.33999999998895,5.332615008541736e-06
282.35999999998893,5.542596020494161e-06
282.3799999999889,5.804798704404974e-06
282.3999999999889,6.10765029648932e-06
282.4199999999889,6.440669751812545e-06
282.43999999998886,6.7504682475956926e-06
282.45999999998884,7.030214379274297e-06
282.4799999999888,7.310167654818564e-06
282.4999999999888,7.583540191034599e-06
282.5199999999888,7.848570839462063e-06
282.53999999998877,8.108063375991322e-06
282.55999999998875,8.367569614761801e-06
282.57999999998873,8.633373363565213e-06
282.5999999999887,8.911330176773334e-06
282.6199999999887,9.206934888989116e-06
282.6399999999887,9.526477885206011e-06
282.65999999998866,9.878779383344463e-06
282.67999999998864,1.0275277691954149e-05
282.6999999999886,1.0726031892566759e-05
282.7199999999886,1.1238816011171638e-05
282.7399999999886,1.1809705688923157e-05
282.75999999998857,1.2433592252612344e-05
282.77999999998855,1.3104877162682541e-05
282.79999999998853,1.3819056896705674e-05
282.8199999999885,1.4569074345180191e-05
282.8399999999885,1.531966781813418e-05
282.8599999999885,1.6038331119899e-05
282.87999999998846,1.67290115634133e-05
282.89999999998844,1.7377159599774453e-05
282.9199999999884,1.7976434764693185e-05
282.9399999999884,1.8531182875753335e-05
282.9599999999884,1.9053887734791475e-05
282.97999999998837,1.9559731469138142e-05
282.99999999998835,2.0062739239207417e-05
283.01999999998833,2.0575953511257976e-05
283.0399999999883,2.1114477128018343e-05
283.0599999999883,2.169863716487647e-05
283.0799999999883,2.229524104612669e-05
283.09999999998826,2.2891943073493628e-05
283.11999999998824,2.35666353345786e-05
283.1399999999882,2.4323823608890358e-05
283.1599999999882,2.516521288840965e-05
283.1799999999882,2.609528623230951e-05
283.19999999998817,2.7121042884638176e-05
283.21999999998815,2.8247446097686466e-05
283.23999999998813,2.9475733731872974e-05
283.2599999999881,3.0808859550262544e-05
283.2799999999881,3.2238162065308675e-05
283.2999999999881,3.3830543077047884e-05
283.31999999998806,3.5602626863797615e-05
283.33999999998804,3.757167281903227e-05
283.359999999988,3.9789313714244545e-05
283.379999999988,4.2347190206287637e-05
283.399999999988,4.535765121696431e-05
283.41999999998797,4.8927230240929276e-05
283.43999999998795,5.315525743407073e-05
283.45999999998793,5.816621495939204e-05
283.4799999999879,6.413058667473781e-05
283.4999999999879,7.123806853576116e-05
283.5199999999879,7.96543796836066e-05
283.53999999998786,8.953245205369588e-05
283.55999999998784,0.00010196986647253532
283.5799999999878,0.00011735642052187694
283.5999999999878,0.0001353755577990337
283.6199999999878,0.00015629052815266316
283.63999999998777,0.00017945060617894764
283.65999999998775,0.00020487965756659594
283.67999999998773,0.00023286719764985557
283.6999999999877,0.0002621852705194382
283.7199999999877,0.0002945533247221123
283.7399999999877,0.0003298882459291598
283.75999999998766,0.00036777993299263496
283.77999999998764,0.0004081064849948059
283.7999999999876,0.0004486546936489301
283.8199999999876,0.0004891349627030833
283.8399999999876,0.0005299866820250329
283.85999999998756,0.000569186515043016
283.87999999998755,0.000608237025297702
283.89999999998753,0.0006489520724967755
283.9199999999875,0.0006909490974694318
283.9399999999875,0.0007324404310920447
283.9599999999875,0.0007727621502828692
283.97999999998746,0.0008086496190482964
283.99999999998744,0.000840873457561703
284.0199999999874,0.0008698091825207261
284.0399999999874,0.0008954579758415704
284.0599999999874,0.0009180117390109874
284.07999999998736,0.0009376087333315625
284.09999999998735,0.0009542685721248218
284.11999999998733,0.0009680301882027454
284.1399999999873,0.0009790753489323078
284.1599999999873,0.0009881565376846787
284.1799999999873,0.0009950256970722056
284.19999999998726,0.000998981063883671
284.21999999998724,0.001000552667201639
284.2399999999872,0.001001110755284566
284.2599999999872,0.0010002839074405153
284.2799999999872,0.0009983880468797859
284.29999999998716,0.0009956670868273843
284.31999999998715,0.0009923258548642912
284.3399999999871,0.0009885927148860242
284.3599999999871,0.000984743497300787
284.3799999999871,0.0009810757400869371
284.3999999999871,0.000977863953664313
284.41999999998706,0.0009753410369970761
284.43999999998704,0.000973733086773277
