obj,success,nfev,chi2,red_chi2,rmsd,logl,aic,bic,de_history,param_history,weight
"________________________________________________________________________________
Objective - 135220218354416
Dataset = <None>, 296 points
datapoints = 296
chi2 = 1009.3795281244381
Weighted = True
Transform = None
________________________________________________________________________________
Parameters:  'Model 283.7' 
________________________________________________________________________________
Parameters: 'instrument parameters'
<Parameter:   'scale_s'   , value=1.3933 +/- 0.0403, bounds=[0.6, 1.4]>
<Parameter:   'scale_p'   , value=1.06246 +/- 0.0312, bounds=[0.6, 1.4]>
<Parameter:     'bkg'     , value=0  (fixed) , bounds=[-inf, inf]>
<Parameter:'dq - resolution', value=0  (fixed) , bounds=[-inf, inf]>
<Parameter:  'q_offset'   , value=0  (fixed) , bounds=[-inf, inf]>
<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>
<Parameter:'theta_offset_s', value=-0.106809 +/- 0.0205, bounds=[-0.5, 0.5]>
<Parameter:'theta_offset_p', value=0.207029 +/- 0.0614, bounds=[-0.5, 0.5]>
________________________________________________________________________________
Parameters: 'Structure - Monolayer_283.7'
________________________________________________________________________________
Parameters: 'Vacuum_283.7' 
________________________________________________________________________________
Parameters: 'Vacuum_283.7_slab'
<Parameter:'Vacuum_283.7_thick', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Vacuum_283.7_rough', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Vacuum_283.7_rho', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Vacuum_283.7_energy_offset', value=0          , bounds=[-1.0, 1.0], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>>
________________________________________________________________________________
Parameters: 'Surface_283.7'
________________________________________________________________________________
Parameters: 'Surface_283.7_slab'
<Parameter:'Surface_283.7_thick', value=0.660106 +/- 0.533, bounds=[0.0, 12.0]>
<Parameter:'Surface_283.7_rough', value=4.58311 +/- 1.78 , bounds=[0.0, 5.0]>
<Parameter:'Surface_283.7_density', value=1.1582 +/- 0.652, bounds=[1.0, 1.8]>
<Parameter:'Surface_283.7_rotation', value=0.502732 +/- 0.265, bounds=[0.0, 1.5707963267948966]>
<Parameter:'Surface_283.7_energy_offset', value=0          , bounds=[-1.0, 1.0], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>>
________________________________________________________________________________
Parameters:  'ZnPc_283.7'  
________________________________________________________________________________
Parameters: 'ZnPc_283.7_slab'
<Parameter:'ZnPc_283.7_thick', value=180 +/- 1.09 , bounds=[180.0, 210.0]>
<Parameter:'ZnPc_283.7_rough', value=7.61798 +/- 0.98 , bounds=[2.0, 16.0]>
<Parameter:'ZnPc_283.7_density', value=1.57122 +/- 0.0238, bounds=[1.2, 1.8]>
<Parameter:'ZnPc_283.7_rotation', value=1.20628 +/- 0.00609, bounds=[0.9553166181245093, 1.5707963267948966]>
<Parameter:'ZnPc_283.7_energy_offset', value=0          , bounds=[-1.0, 1.0], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>>
________________________________________________________________________________
Parameters: 'Contamination_283.7'
________________________________________________________________________________
Parameters: 'Contamination_283.7_slab'
<Parameter:'Contamination_283.7_thick', value=11.8775 +/- 4.72 , bounds=[0.0, 12.0]>
<Parameter:'Contamination_283.7_rough', value=4.81157 +/- 1.08 , bounds=[0.0, 5.0]>
<Parameter:'Contamination_283.7_density', value=1.3313 +/- 0.522, bounds=[1.0, 1.8]>
<Parameter:'Contamination_283.7_rotation', value=0.929991 +/- 0.0372, bounds=[0.0, 1.5707963267948966]>
<Parameter:'Contamination_283.7_energy_offset', value=0          , bounds=[-1.0, 1.0], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>>
________________________________________________________________________________
Parameters:  'Oxide_283.7' 
________________________________________________________________________________
Parameters: 'Oxide_283.7_slab'
<Parameter:'Oxide_283.7_thick', value=9.08994 +/- 2.85 , bounds=[8.0, 12.0]>
<Parameter:'Oxide_283.7_rough', value=5.34778 +/- 0.835, bounds=[0.0, 8.0]>
<Parameter:'Oxide_283.7_rho', value=1.59313 +/- 0.762, bounds=[1.0, 2.47]>
<Parameter:'Oxide_283.7_energy_offset', value=0          , bounds=[-1.0, 1.0], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>>
________________________________________________________________________________
Parameters: 'Substrate_283.7'
________________________________________________________________________________
Parameters: 'Substrate_283.7_slab'
<Parameter:'Substrate_283.7_thick', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Substrate_283.7_rough', value=1.2  (fixed) , bounds=[0.0, 2.4]>
<Parameter:'Substrate_283.7_rho', value=2.38938 +/- 0.0525, bounds=[2.0, 3.0]>
<Parameter:'Substrate_283.7_energy_offset', value=0          , bounds=[-1.0, 1.0], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>>",True,197,1009.3795281244381,3.6526109129658786,1.8466363944733062,7.564403590678947,24.871192818642108,98.6783819051233,"[24.92705471 17.00272559 17.00272559 17.00272559 17.00272559 17.00272559
 15.40346869 13.54989914 13.54989914 13.54989914 13.54989914 13.54989914
 13.54989914 11.24307203 11.24307203 11.24307203 11.24307203 11.24307203
 10.7945308   8.52531271  8.52531271  8.52531271  8.52531271  8.52531271
  8.52531271  8.52531271  8.52531271  8.52531271  8.52531271  8.52531271
  8.52531271  8.52531271  7.24381313  7.24381313  7.1769602   7.1769602
  7.1769602   7.1769602   7.1769602   7.1769602   7.1769602   7.1769602
  7.1769602   7.1769602   6.88665622  6.88665622  6.88665622  6.88665622
  6.24061837  6.24061837  6.02374212  6.02374212  6.02374212  6.02374212
  6.02374212  6.02374212  6.02374212  6.02374212  6.02374212  5.94162874
  5.93262291  5.82178252  5.5841341   5.38319797  5.38319797  5.38319797
  5.38319797  5.38319797  5.38319797  5.38319797  5.38319797  5.38319797
  5.38319797  5.37030526  5.37030526  5.37030526  5.37030526  5.37972398
  5.14672259  5.0412397   5.0412397   5.0412397   5.01451233  5.01451233
  5.01451233  5.01451233  5.01451233  4.87194983  4.74797068  4.73923365
  4.73923365  4.73923365  4.73923365  4.73923365  4.69571861  4.69571861
  4.69571861  4.69571861  4.69571861  4.69571861  4.69571861  4.69571861
  4.69571861  4.69571861  4.68616883  4.68616883  4.66063995  4.64273098
  4.57844145  4.57844145  4.57844145  4.45191779  4.45191779  4.45191779
  4.45191779  4.45191779  4.45191779  4.45191779  4.45191779  4.45191779
  4.45191779  4.45191779  4.2946104   4.2946104   4.2946104   4.2946104
  4.2946104   4.2946104   4.2946104   4.2860493   4.2860493   4.2860493
  4.24055968  4.24055968  4.24055968  4.12529709  4.12529709  4.12529709
  3.97772441  3.97772441  3.9662071   3.9662071   3.9662071   3.9662071
  3.9662071   3.9662071   3.9662071   3.93980051  3.93980051  3.93980051
  3.93980051  3.93980051  3.93980051  3.93980051  3.93980051  3.89167987
  3.89167987  3.89167987  3.89167987  3.89167987  3.89167987  3.89167987
  3.89167987  3.89167987  3.89167987  3.89167987  3.89167987  3.84262424
  3.84262424  3.84262424  3.84262424  3.83591505  3.83591505  3.83591505
  3.83591505  3.83591505  3.83591505  3.83591505  3.83591505  3.83591505
  3.83591505  3.83591505  3.83591505  3.83591505  3.82716688  3.82716688
  3.82716688  3.82716688  3.82716688  3.82716688  3.82716688  3.82716688
  3.82716688  3.82716688  3.76357817  3.76357817  3.76357817]","[[ 1.36316864  0.85014338  0.07471747 ...  4.52249485  1.32496152
   2.2149079 ]
 [ 0.75622655  0.74452497  0.1421723  ...  0.71783159  1.29053729
   2.78165269]
 [ 0.75622655  0.74452497  0.1421723  ...  0.71783159  1.29053729
   2.78165269]
 ...
 [ 1.35670768  1.06450456 -0.13851886 ...  5.35159749  1.57612428
   2.40113103]
 [ 1.35670768  1.06450456 -0.13851886 ...  5.35159749  1.57612428
   2.40113103]
 [ 1.35670768  1.06450456 -0.13851886 ...  5.35159749  1.57612428
   2.40113103]]",0.0
"________________________________________________________________________________
Objective - 135225224501232
Dataset = <None>, 296 points
datapoints = 296
chi2 = 934.5088832151395
Weighted = True
Transform = None
________________________________________________________________________________
Parameters:  'Model 283.7' 
________________________________________________________________________________
Parameters: 'instrument parameters'
<Parameter:   'scale_s'   , value=1.4 +/- 0.038, bounds=[0.6, 1.4]>
<Parameter:   'scale_p'   , value=1.12534 +/- 0.0316, bounds=[0.6, 1.4]>
<Parameter:     'bkg'     , value=0  (fixed) , bounds=[-inf, inf]>
<Parameter:'dq - resolution', value=0  (fixed) , bounds=[-inf, inf]>
<Parameter:  'q_offset'   , value=0  (fixed) , bounds=[-inf, inf]>
<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>
<Parameter:'theta_offset_s', value=-0.0773217 +/- 0.0196, bounds=[-0.5, 0.5]>
<Parameter:'theta_offset_p', value=0.16141 +/- 0.0607, bounds=[-0.5, 0.5]>
________________________________________________________________________________
Parameters: 'Structure - Monolayer_283.7'
________________________________________________________________________________
Parameters: 'Vacuum_283.7' 
________________________________________________________________________________
Parameters: 'Vacuum_283.7_slab'
<Parameter:'Vacuum_283.7_thick', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Vacuum_283.7_rough', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Vacuum_283.7_rho', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Vacuum_283.7_energy_offset', value=0          , bounds=[-1.0, 1.0], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>>
________________________________________________________________________________
Parameters: 'Surface_283.7'
________________________________________________________________________________
Parameters: 'Surface_283.7_slab'
<Parameter:'Surface_283.7_thick', value=0.686655 +/- 0.231, bounds=[0.0, 12.0]>
<Parameter:'Surface_283.7_rough', value=5 +/- 0.832, bounds=[0.0, 5.0]>
<Parameter:'Surface_283.7_density', value=1.09812 +/- 0.493, bounds=[1.0, 1.8]>
<Parameter:'Surface_283.7_rotation', value=0 +/- 9.11e-15, bounds=[0.0, 1.5707963267948966]>
<Parameter:'Surface_283.7_energy_offset', value=0          , bounds=[-1.0, 1.0], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>>
________________________________________________________________________________
Parameters:  'ZnPc_283.7'  
________________________________________________________________________________
Parameters: 'ZnPc_283.7_slab'
<Parameter:'ZnPc_283.7_thick', value=180 +/- 0.871, bounds=[180.0, 210.0]>
<Parameter:'ZnPc_283.7_rough', value=7.06473 +/- 0.199, bounds=[2.0, 16.0]>
<Parameter:'ZnPc_283.7_density', value=1.57068 +/- 0.0234, bounds=[1.2, 1.8]>
<Parameter:'ZnPc_283.7_rotation', value=1.2015 +/- 0.00594, bounds=[0.9553166181245093, 1.5707963267948966]>
<Parameter:'ZnPc_283.7_energy_offset', value=0          , bounds=[-1.0, 1.0], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>>
________________________________________________________________________________
Parameters: 'Contamination_283.7'
________________________________________________________________________________
Parameters: 'Contamination_283.7_slab'
<Parameter:'Contamination_283.7_thick', value=12  +/- 3.5 , bounds=[0.0, 12.0]>
<Parameter:'Contamination_283.7_rough', value=5 +/- 0.913, bounds=[0.0, 5.0]>
<Parameter:'Contamination_283.7_density', value=1.8 +/- 0.611, bounds=[1.0, 1.8]>
<Parameter:'Contamination_283.7_rotation', value=0.923876 +/- 0.0256, bounds=[0.0, 1.5707963267948966]>
<Parameter:'Contamination_283.7_energy_offset', value=0          , bounds=[-1.0, 1.0], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>>
________________________________________________________________________________
Parameters:  'Oxide_283.7' 
________________________________________________________________________________
Parameters: 'Oxide_283.7_slab'
<Parameter:'Oxide_283.7_thick', value=8.70725 +/- 2.45 , bounds=[8.0, 12.0]>
<Parameter:'Oxide_283.7_rough', value=6.21475 +/- 0.305, bounds=[0.0, 8.0]>
<Parameter:'Oxide_283.7_rho', value=1.80917 +/- 0.458, bounds=[1.0, 2.47]>
<Parameter:'Oxide_283.7_energy_offset', value=0          , bounds=[-1.0, 1.0], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>>
________________________________________________________________________________
Parameters: 'Substrate_283.7'
________________________________________________________________________________
Parameters: 'Substrate_283.7_slab'
<Parameter:'Substrate_283.7_thick', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Substrate_283.7_rough', value=1.2  (fixed) , bounds=[0.0, 2.4]>
<Parameter:'Substrate_283.7_rho', value=2.42542 +/- 0.0504, bounds=[2.0, 3.0]>
<Parameter:'Substrate_283.7_energy_offset', value=0          , bounds=[-1.0, 1.0], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>>",True,143,934.5088832151395,3.3810316995512406,1.7768299314950071,7.613934244670228,24.772131510659545,98.57932059714075,"[19.36728529 16.52472008 16.52472008 16.52472008 16.52472008 16.52472008
 16.52472008 16.52472008 16.52472008 16.52472008 10.76940121 10.76940121
 10.76940121 10.76940121 10.48286705 10.48286705 10.48286705 10.48286705
  9.29882618  9.29882618  9.29882618  9.29882618  9.02750762  7.22060364
  6.35698348  6.35698348  6.35698348  6.35698348  6.35698348  6.35698348
  6.35698348  6.35698348  6.17856452  6.17856452  6.17856452  6.17856452
  6.17856452  6.14552882  6.14552882  6.14552882  5.3462063   5.3462063
  5.3462063   5.3462063   5.3462063   5.3462063   5.3462063   5.3462063
  5.3462063   5.3462063   5.02815926  5.02815926  5.02815926  5.02815926
  5.02815926  5.02815926  5.02815926  5.02815926  5.02815926  4.62911946
  4.62911946  4.62911946  4.62911946  4.62911946  4.62911946  4.62911946
  4.62911946  4.60670615  4.60670615  4.46981411  4.32828094  4.32828094
  4.32828094  4.32828094  4.32828094  4.32828094  4.32828094  4.32828094
  4.32828094  4.32828094  4.32828094  4.25010593  4.25010593  4.25010593
  4.25010593  4.04476058  4.04476058  4.04476058  4.04476058  4.04476058
  4.04476058  4.04476058  3.96614611  3.96614611  3.96614611  3.96614611
  3.96614611  3.96614611  3.96614611  3.96614611  3.96614611  3.96614611
  3.96614611  3.96614611  3.96614611  3.96614611  3.96614611  3.93089681
  3.93089681  3.93089681  3.93089681  3.93089681  3.93089681  3.93089681
  3.93089681  3.93089681  3.93089681  3.93089681  3.93089681  3.93089681
  3.93089681  3.93089681  3.93089681  3.88409824  3.88409824  3.88409824
  3.88409824  3.88409824  3.88409824  3.88409824  3.88409824  3.86609615
  3.81310126  3.81310126  3.81310126  3.81310126  3.81310126  3.81310126
  3.81310126  3.81310126  3.81310126  3.81310126  3.81310126]","[[ 0.71796679  0.73021372 -0.11413028 ...  6.34977297  1.49313494
   2.75375377]
 [ 1.08565384  0.88922712 -0.18714887 ...  4.46308328  1.63870505
   2.43796217]
 [ 1.08565384  0.88922712 -0.18714887 ...  4.46308328  1.63870505
   2.43796217]
 ...
 [ 1.38468834  1.03130319 -0.13777914 ...  4.97993034  1.41958629
   2.40762582]
 [ 1.38468834  1.03130319 -0.13777914 ...  4.97993034  1.41958629
   2.40762582]
 [ 1.38468834  1.03130319 -0.13777914 ...  4.97993034  1.41958629
   2.40762582]]",0.010101010101010102
"________________________________________________________________________________
Objective - 135225224744544
Dataset = <None>, 296 points
datapoints = 296
chi2 = 944.1518994350749
Weighted = True
Transform = None
________________________________________________________________________________
Parameters:  'Model 283.7' 
________________________________________________________________________________
Parameters: 'instrument parameters'
<Parameter:   'scale_s'   , value=1.4 +/- 0.0383, bounds=[0.6, 1.4]>
<Parameter:   'scale_p'   , value=1.13432 +/- 0.0316, bounds=[0.6, 1.4]>
<Parameter:     'bkg'     , value=0  (fixed) , bounds=[-inf, inf]>
<Parameter:'dq - resolution', value=0  (fixed) , bounds=[-inf, inf]>
<Parameter:  'q_offset'   , value=0  (fixed) , bounds=[-inf, inf]>
<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>
<Parameter:'theta_offset_s', value=-0.0776334 +/- 0.0188, bounds=[-0.5, 0.5]>
<Parameter:'theta_offset_p', value=0.116026 +/- 0.0593, bounds=[-0.5, 0.5]>
________________________________________________________________________________
Parameters: 'Structure - Monolayer_283.7'
________________________________________________________________________________
Parameters: 'Vacuum_283.7' 
________________________________________________________________________________
Parameters: 'Vacuum_283.7_slab'
<Parameter:'Vacuum_283.7_thick', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Vacuum_283.7_rough', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Vacuum_283.7_rho', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Vacuum_283.7_energy_offset', value=0          , bounds=[-1.0, 1.0], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>>
________________________________________________________________________________
Parameters: 'Surface_283.7'
________________________________________________________________________________
Parameters: 'Surface_283.7_slab'
<Parameter:'Surface_283.7_thick', value=0.743539 +/- 0.243, bounds=[0.0, 12.0]>
<Parameter:'Surface_283.7_rough', value=5 +/- 0.795, bounds=[0.0, 5.0]>
<Parameter:'Surface_283.7_density', value=1.10423 +/- 0.48 , bounds=[1.0, 1.8]>
<Parameter:'Surface_283.7_rotation', value=0 +/- 1.31e-14, bounds=[0.0, 1.5707963267948966]>
<Parameter:'Surface_283.7_energy_offset', value=0          , bounds=[-1.0, 1.0], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>>
________________________________________________________________________________
Parameters:  'ZnPc_283.7'  
________________________________________________________________________________
Parameters: 'ZnPc_283.7_slab'
<Parameter:'ZnPc_283.7_thick', value=180 +/- 1.82 , bounds=[180.0, 210.0]>
<Parameter:'ZnPc_283.7_rough', value=7.00072 +/- 0.192, bounds=[2.0, 16.0]>
<Parameter:'ZnPc_283.7_density', value=1.5534 +/- 0.0224, bounds=[1.2, 1.8]>
<Parameter:'ZnPc_283.7_rotation', value=1.19767 +/- 0.00583, bounds=[0.9553166181245093, 1.5707963267948966]>
<Parameter:'ZnPc_283.7_energy_offset', value=0          , bounds=[-1.0, 1.0], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>>
________________________________________________________________________________
Parameters: 'Contamination_283.7'
________________________________________________________________________________
Parameters: 'Contamination_283.7_slab'
<Parameter:'Contamination_283.7_thick', value=8.6128  +/- 4.5 , bounds=[0.0, 12.0]>
<Parameter:'Contamination_283.7_rough', value=5 +/- 1.33 , bounds=[0.0, 5.0]>
<Parameter:'Contamination_283.7_density', value=1.8 +/- 0.86 , bounds=[1.0, 1.8]>
<Parameter:'Contamination_283.7_rotation', value=0.916724 +/- 0.0544, bounds=[0.0, 1.5707963267948966]>
<Parameter:'Contamination_283.7_energy_offset', value=0          , bounds=[-1.0, 1.0], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>>
________________________________________________________________________________
Parameters:  'Oxide_283.7' 
________________________________________________________________________________
Parameters: 'Oxide_283.7_slab'
<Parameter:'Oxide_283.7_thick', value=11.1981 +/- 2.39 , bounds=[8.0, 12.0]>
<Parameter:'Oxide_283.7_rough', value=4.87275 +/- 0.646, bounds=[0.0, 8.0]>
<Parameter:'Oxide_283.7_rho', value=1.14798 +/- 0.336, bounds=[1.0, 2.47]>
<Parameter:'Oxide_283.7_energy_offset', value=0          , bounds=[-1.0, 1.0], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>>
________________________________________________________________________________
Parameters: 'Substrate_283.7'
________________________________________________________________________________
Parameters: 'Substrate_283.7_slab'
<Parameter:'Substrate_283.7_thick', value=0  (fixed) , bounds=[0.0, 0.0]>
<Parameter:'Substrate_283.7_rough', value=1.2  (fixed) , bounds=[0.0, 2.4]>
<Parameter:'Substrate_283.7_rho', value=2.34933 +/- 0.0497, bounds=[2.0, 3.0]>
<Parameter:'Substrate_283.7_energy_offset', value=0          , bounds=[-1.0, 1.0], constraint=<Parameter:'energy_offset', value=0  (fixed) , bounds=[-1.0, 1.0]>>",True,175,944.1518994350749,3.4169290901308345,1.7859737856296587,7.521032057799727,24.95793588440055,98.76512497088174,"[27.15313918 25.98014005 22.42712709 21.66911007 17.98834309 16.82881545
 14.12642357 14.12642357 14.12642357  9.36264956  9.36264956  9.36264956
  9.36264956  9.36264956  9.36264956  9.36264956  9.36264956  9.36264956
  9.36264956  9.36264956  9.36264956  9.36264956  9.36264956  9.36264956
  8.7799887   8.7799887   8.7799887   7.84865712  7.84865712  7.84865712
  7.42924228  7.35476482  7.35476482  7.35476482  7.35476482  7.35476482
  7.35476482  7.35476482  7.35476482  7.11526456  7.11526456  6.69397556
  6.69397556  6.69397556  5.66699087  5.66699087  5.66699087  5.66699087
  5.357098    5.357098    5.357098    5.357098    5.357098    5.357098
  5.357098    5.357098    5.357098    5.357098    5.357098    5.357098
  5.357098    5.357098    5.357098    5.13431374  5.13431374  4.86716286
  4.86716286  4.86716286  4.86716286  4.86716286  4.86716286  4.86716286
  4.86716286  4.86716286  4.86716286  4.86716286  4.86716286  4.86716286
  4.86716286  4.86716286  4.86716286  4.86716286  4.86716286  4.79920158
  4.79920158  4.79122573  4.79122573  4.79122573  4.67098565  4.62620406
  4.62620406  4.62620406  4.62620406  4.62620406  4.62620406  4.50912631
  4.45733166  4.45733166  4.41244929  4.41244929  4.41244929  4.41244929
  4.41244929  4.35197092  4.34483875  4.34483875  4.34483875  4.29207525
  4.29207525  4.29207525  4.29207525  4.29207525  4.29207525  4.29207525
  4.29207525  4.29207525  4.29207525  4.29207525  4.27530104  4.27530104
  4.27530104  4.27530104  4.27530104  4.06149528  4.06149528  4.06149528
  4.06149528  4.06149528  4.06149528  4.06149528  4.06149528  4.06149528
  4.06149528  4.06149528  4.06149528  4.06149528  4.06149528  4.06149528
  4.06149528  4.06149528  4.06149528  4.06149528  4.06149528  4.06149528
  4.06149528  4.06149528  4.06149528  4.06149528  4.06149528  4.06149528
  3.8845049   3.77269859  3.77269859  3.77269859  3.77269859  3.77269859
  3.77269859  3.77269859  3.77269859  3.77269859  3.78026937  3.78026937
  3.78026937  3.78026937  3.78026937  3.78026937  3.78026937  3.64375209
  3.64375209  3.64375209  3.64375209  3.64375209  3.64375209  3.64375209
  3.64375209]","[[ 0.82484281  0.90963061 -0.11606059 ...  7.6924651   2.19753634
   2.52618193]
 [ 0.93041949  0.72731514 -0.418451   ...  5.11142269  2.4672205
   2.44317587]
 [ 1.29218745  1.0898959  -0.0196602  ...  6.0472538   1.51731576
   2.58899341]
 ...
 [ 1.39234318  1.02415712 -0.08816414 ...  4.94087293  1.24356784
   2.45426192]
 [ 1.39234318  1.02415712 -0.08816414 ...  4.94087293  1.24356784
   2.45426192]
 [ 1.39234318  1.02415712 -0.08816414 ...  4.94087293  1.24356784
   2.45426192]]",0.020202020202020204
