energy,delta
845.75,-0.00022810439035324725
845.9,-0.00023955712376524366
846.05,-0.0002512766268669267
846.2,-0.00026337100462438826
846.2750000000001,-0.00026970470687613565
846.35,-0.0002763971425488566
846.425,-0.00028350527709609187
846.4625,-0.000287275065559055
846.5,-0.0002913438185282117
846.65,-0.00030777729020264107
846.7249999999999,-0.0003165563021495069
846.7624999999999,-0.0003213653793369277
846.78125,-0.0003239914703992783
846.790625,-0.00032541806245020756
846.8,-0.00032707574606381264
846.8093749999999,-0.0003287311987085048
846.8187499999999,-0.0003301511040493026
846.8375,-0.00033275029169634447
846.875,-0.0003374484025906793
846.9125,-0.0003417376089558108
846.95,-0.0003457191991571031
846.9875000000001,-0.00034941362170713887
847.0250000000001,-0.0003527834779587924
847.0625,-0.00035568671992915126
847.08125,-0.0003568260035866387
847.090625,-0.00035723389924046
847.1,-0.0003573064972734524
847.109375,-0.0003573866947522095
847.1187500000001,-0.00035781737105058204
847.1375,-0.0003590478768361704
847.15625,-0.0003605767410020235
847.175,-0.00036231877234148274
847.2125,-0.0003663127682638352
847.25,-0.0003709083172627438
847.2875,-0.00037610468951170255
847.325,-0.000381991050324809
847.34375,-0.00038525982821541177
847.3625,-0.0003888229867086256
847.3812499999999,-0.00039282146354645096
847.390625,-0.00039510098208049473
847.3953125,-0.000396378602115612
847.4,-0.0003979292422208403
847.4046874999999,-0.0003994810990599037
847.409375,-0.0004007623812665642
847.41875,-0.00040305658368662063
847.4375,-0.00040711392598543873
847.45625,-0.00041077531256502394
847.4749999999999,-0.0004141816471855121
847.5124999999999,-0.0004204605643156065
847.55,-0.00042620395340851495
847.5875,-0.0004314951693911053
847.625,-0.00043631917948607613
847.64375,-0.0004385163354891706
847.6625,-0.000440514378097456
847.6812500000001,-0.0004422034248626162
847.6906250000001,-0.00044283808642852935
847.6953125,-0.00044304785158966393
847.7,-0.00044303804353479327
847.7046875000001,-0.00044303081297602777
847.709375,-0.00044324830130702564
847.71875,-0.0004439138335763865
847.7375000000001,-0.0004457263654215574
847.7562500000001,-0.00044793050432005493
847.7750000000001,-0.0004504169718152471
847.79375,-0.00045313886375942386
847.8125,-0.0004560731303552933
847.83125,-0.000459209116491447
847.85,-0.00046254415162172457
847.8687500000001,-0.00046608183393751385
847.8875,-0.0004698317614183084
847.90625,-0.00047381048032037876
847.925,-0.0004780441146364793
847.9437499999999,-0.0004825743739860702
847.9625,-0.0004874736208754938
847.98125,-0.0004928949148693939
847.990625,-0.0004959264886177609
847.9953125,-0.0004975944485785442
848.0,-0.0004995554360559546
848.0046875,-0.0005015221975207609
848.009375,-0.0005032074952011603
848.01875,-0.0005063085038471886
848.0375,-0.0005120084286056011
848.075,-0.0005225651687119515
848.15,-0.0005427909732801638
848.1875,-0.0005530754152278316
848.2249999999999,-0.0005638051457963515
848.2437499999999,-0.0005694446080498597
848.2624999999999,-0.000575365752885023
848.28125,-0.0005817291231389251
848.290625,-0.000585203650319784
848.2953124999999,-0.0005870861970503782
848.3,-0.0005892566737351799
848.3046875,-0.0005914288865612084
848.3093749999999,-0.0005933166558625885
848.3187499999999,-0.0005968121336118367
848.3375,-0.0006032598167774863
848.35625,-0.0006093229545297603
848.375,-0.0006151641354692768
848.45,-0.0006376574823743203
848.4875000000001,-0.0006489801837285944
848.5250000000001,-0.0006608089368282974
848.54375,-0.0006670757031336016
848.5625,-0.0006737330213805099
848.571875,-0.000677278389381972
848.58125,-0.0006810410265155868
848.590625,-0.0006851475325183696
848.5953125000001,-0.0006874329334434327
848.59765625,-0.0006886930004327025
848.6,-0.0006901893873693271
848.60234375,-0.0006916850283565295
848.6046875,-0.0006929428627775222
848.609375,-0.000695219349782652
848.6187500000001,-0.0006992902732117576
848.6281250000001,-0.0007029937179232961
848.6375,-0.0007064563638495366
848.65625,-0.000712878047636757
848.675,-0.0007188164565954588
848.6937499999999,-0.0007244017362997662
848.7125,-0.0007297161414300867
848.75,-0.0007397606506949022
848.825,-0.0007587594942672166
848.8625,-0.0007685405858419144
848.8812499999999,-0.000773870961612993
848.890625,-0.0007768062394435476
848.8953125,-0.0007784185093541668
848.9,-0.0007803304880913412
848.9046874999999,-0.0007822381430367853
848.909375,-0.0007838374606240636
848.91875,-0.0007867210538071597
848.9375,-0.0007918462116842533
848.95625,-0.0007964867490555778
848.9749999999999,-0.0008008295119323138
849.05,-0.0008170498541659587
849.0687499999999,-0.0008211940000483681
849.0875,-0.0008255482947191731
849.10625,-0.0008302377833435998
849.125,-0.0008354353236087826
849.134375,-0.0008383006602011236
849.14375,-0.0008414012802990194
849.153125,-0.0008447985291954226
849.1625,-0.0008485790005699473
849.171875,-0.0008528742182702116
849.1765625,-0.0008552786338688068
849.1812500000001,-0.0008579082931817788
849.1859375000001,-0.000860829431548288
849.1906250000001,-0.0008641546478951048
849.1929687500001,-0.0008660324899047996
849.1953125,-0.0008681212708585664
849.19765625,-0.0008705397451824276
849.1988281250001,-0.0008719699650532614
849.1994140625001,-0.0008727964223067347
849.2,-0.0008738467203529318
849.2005859375,-0.0008748964425397958
849.201171875,-0.0008757211734545635
849.2023437500001,-0.0008771444916450298
849.2046875000001,-0.0008795353734321121
849.20703125,-0.0008815781822371998
849.209375,-0.000883391674836178
849.2140625,-0.0008865330545299005
849.21875,-0.0008891968068943237
849.2234375,-0.0008914954659153209
849.2281250000001,-0.000893495174462326
849.2328125000001,-0.0008952395159335345
849.2375000000001,-0.0008967593564868632
849.246875,-0.0008992122014440812
849.2562500000001,-0.0009009835508418982
849.2656250000001,-0.0009021578821566452
849.2750000000001,-0.0009027939683499341
849.2843750000001,-0.0009029345026582303
849.29375,-0.0009026113654148559
849.303125,-0.000901848739015341
849.3125,-0.0009006650553456253
849.321875,-0.0008990742608325549
849.33125,-0.0008970866565738419
849.340625,-0.0008947094576480556
849.35,-0.0008919471548250937
849.359375,-0.0008888017267020854
849.3687500000001,-0.0008852727279522585
849.3781250000001,-0.0008813572632988326
849.3875,-0.0008770498427968155
849.396875,-0.0008723420988839649
849.40625,-0.0008672223254180385
849.415625,-0.000861674767823641
849.425,-0.0008556785401934114
849.4343749999999,-0.0008492059464468601
849.4437499999999,-0.0008422197845730843
849.453125,-0.0008346687791556682
849.4625,-0.0008264792256364395
849.4671874999999,-0.000822111980398676
849.471875,-0.0008175379139319812
849.4765625,-0.0008127301445678354
849.48125,-0.0008076507353631112
849.4859375000001,-0.0008022421418273017
849.490625,-0.0007964065033344648
849.49296875,-0.0007932731719009427
849.4953125,-0.0007899375425183529
849.49765625,-0.0007862964080100496
849.498828125,-0.0007842766772424831
849.5,-0.000781864149730721
849.501171875,-0.0007794488677217688
849.50234375,-0.0007774208690948934
849.5046875,-0.0007737466493500607
849.509375,-0.0007671452817047473
849.5140624999999,-0.0007610888525833223
849.51875,-0.000755370987775614
849.528125,-0.0007445993118972951
849.5375,-0.0007344177560265685
849.546875,-0.0007246304157375987
849.5562500000001,-0.0007151217704955628
849.575,-0.000696656176909339
849.65,-0.0006250684375177608
849.66875,-0.0006069573980105544
849.6875,-0.0005885480759936275
849.70625,-0.000569747188875743
849.7249999999999,-0.0005504543713110283
849.7437499999999,-0.0005305491582959447
849.753125,-0.0005203177855109555
849.7624999999999,-0.0005098638746708443
849.7718749999999,-0.0004991463296841022
849.78125,-0.0004880995966671948
849.790625,-0.0004765925054092529
849.7953124999999,-0.00047056208206045565
849.7976562499999,-0.00046741841948263823
849.8,-0.0004640320408443977
849.8031249999999,-0.0004595704312552285
849.80625,-0.0004554092086906117
849.8125,-0.00044735905327206486
849.8249999999999,-0.0004317119260142225
849.8499999999999,-0.0004009028903723384
849.875,-0.0003698538293393475
849.8875,-0.0003540527979728286
849.9,-0.00033798524847186544
849.9124999999999,-0.0003215870919837194
849.925,-0.0003047856006469989
849.9375,-0.00028749219157976207
849.95,-0.00026959069967814805
849.9562500000001,-0.00026036292927482797
849.9625000000001,-0.00025091460106315533
849.96875,-0.00024120847069598333
849.975,-0.00023119300509987338
849.98125,-0.0002207913560412801
849.9875,-0.0002098747003254491
849.9906249999999,-0.00020415106873924432
849.99375,-0.00019817464419974015
849.996875,-0.00019181230206554643
849.9984375,-0.0001883775056181117
849.99921875,-0.0001865339956053284
850.0,-0.00018443925065128963
850.00078125,-0.00018234399173493366
850.0015625,-0.00018049893789161652
850.003125,-0.00017705795915380073
850.00625,-0.0001706708426341915
850.0093750000001,-0.0001646530184708146
850.0125,-0.00015887122826575164
850.01875,-0.00014778719114767841
850.025,-0.0001371482047219482
850.03125,-0.00012682231417515536
850.0374999999999,-0.00011672833725826367
850.05,-9.701894238981462e-05
850.075,-5.838326174806613e-05
850.0875000000001,-3.870067338568365e-05
850.09375,-2.8399055359162154e-05
850.096875,-2.2960399614214942e-05
850.0984375,-2.0083549969428662e-05
850.1,-1.6873943420317978e-05
850.1015625,-1.3673083460701804e-05
850.1031250000001,-1.0822473647651267e-05
850.10625,-5.488838539066881e-06
850.109375,-4.476523890248063e-07
850.1125,4.391527221927336e-06
850.11875,1.3617714806262458e-05
850.125,2.2369142446548686e-05
850.13125,3.072871745867109e-05
850.1375,3.8742197563531814e-05
850.1437500000001,4.64359026613347e-05
850.1500000000001,5.382355636694617e-05
850.1562500000001,6.0908950459640795e-05
850.1625000000001,6.768633547272221e-05
850.16875,7.413885517763483e-05
850.1750000000001,8.023422903685666e-05
850.1812500000001,8.59148532198063e-05
850.1875,9.107288445095196e-05
850.190625,9.339173530257179e-05
850.19375,9.546727627566436e-05
850.1968750000001,9.717464305531954e-05
850.1984375000001,9.778722432142557e-05
850.19921875,9.797369255062806e-05
850.2,9.792131684077059e-05
850.2007812500001,9.786860599132048e-05
850.2015625,9.805406705942536e-05
850.203125,9.866261464725639e-05
850.2062500000001,0.00010035382926674096
850.2093750000001,0.00010240243758846946
850.2125000000001,0.00010468358636305915
850.21875,0.00010973400309282766
850.225,0.00011526433258029444
850.23125,0.00012116721101409525
850.2375,0.0001273857316961855
850.24375,0.00013388859241569726
850.25,0.0001406602961995307
850.25625,0.00014769699123478634
850.2625,0.00015500516215880846
850.26875,0.00016260246184945752
850.275,0.00017052119289081568
850.28125,0.0001788168355784417
850.2874999999999,0.00018758987848197474
850.2906249999999,0.0001922138695958342
850.2937499999999,0.00019705879730493462
850.296875,0.0002022354663885013
850.2984375,0.00020503918623170474
850.2992187499999,0.00020654735472655302
850.3,0.00020826632209518446
850.30078125,0.0002099861889954868
850.3015624999999,0.00021149705782739025
850.3031249999999,0.0002143115867003782
850.30625,0.00021953155930263916
850.3125,0.000229174553234451
850.3187499999999,0.00023824064662069627
850.3249999999999,0.00024695274238034274
850.3374999999999,0.0002637002182996616
850.3499999999999,0.0002798826806295774
850.375,0.00031148583778785685
850.3875,0.0003272963258032498
850.39375,0.0003353341594689815
850.4,0.000343702491013447
850.45,0.0004082312165241461
850.4562500000001,0.00041659913367076513
850.4625000000001,0.0004251996219881939
850.46875,0.0004341138756512782
850.475,0.00044345691517683466
850.48125,0.00045340509177353136
850.484375,0.0004586924982322142
850.4875,0.0004642626573997039
850.4906249999999,0.0004702067922409514
850.49375,0.0004766808663827967
850.4953125,0.0004802052319905951
850.496875,0.00048401522102706456
850.4984375,0.00048827675139095407
850.49921875,0.0004907129721758735
850.499609375,0.000492085927602934
850.5,0.000493771434356732
850.500390625,0.0004954554948744859
850.50078125,0.0004968241127006524
850.5015625,0.0004992429858208589
850.503125,0.0005034351277943291
850.5046875,0.0005071294449335664
850.50625,0.0005104917987872667
850.5078125,0.0005136007677781473
850.5093750000001,0.0005165024714269331
850.5125,0.0005217965078254794
850.515625,0.00052652846779565
850.51875,0.0005307877307888126
850.5218749999999,0.0005346318070769379
850.525,0.0005381000702126278
850.528125,0.0005412204663361481
850.53125,0.0005440131707321004
850.534375,0.0005464927339467395
850.5374999999999,0.000548669404779774
850.5406249999999,0.0005505499678900636
850.5437499999999,0.0005521382739729135
850.546875,0.0005534355603962629
850.55,0.0005544406166322978
850.5531249999999,0.0005551498226733181
850.55625,0.0005555570708454413
850.559375,0.0005556535669419324
850.5625,0.0005554274917310486
850.565625,0.0005548634853318275
850.56875,0.0005539418897172857
850.5718750000001,0.0005526376403857959
850.575,0.0005509186210364413
850.578125,0.0005487431503492786
850.5812500000001,0.0005460559787877486
850.5843750000001,0.000542781534563485
850.5875000000001,0.0005388115938052381
850.5890625000001,0.0005365173919334146
850.590625,0.0005339801066680271
850.5921875,0.0005311602828478326
850.59375,0.0005280021992932354
850.5953125,0.0005244212677397916
850.596875,0.0005202735206519956
850.59765625,0.0005179055836456165
850.5984375,0.0005152552718618463
850.5992187500001,0.0005121705542112212
850.599609375,0.0005103406566267242
850.5998046875,0.0005092819924992955
850.6,0.0005079359616013391
850.6001953125001,0.000506589902208675
850.600390625,0.0005055311520677912
850.60078125,0.0005037009088571291
850.6015625,0.0005006148024738039
850.60234375,0.0004979621689129906
850.6031250000001,0.0004955909751017276
850.6046875000001,0.0004914339059958117
850.60625,0.0004878399078297143
850.6078125,0.0004846650186420341
850.609375,0.0004818246610749475
850.6109375,0.0004792631296393709
850.6125,0.0004769409894062953
850.6156249999999,0.000472904198473937
850.61875,0.00046954848927084354
850.621875,0.0004667659619409197
850.625,0.00046448144612457336
850.628125,0.0004626401773256499
850.63125,0.00046120105102221917
850.6343750000001,0.0004601326297906641
850.6375,0.0004594106429641547
850.640625,0.00045901635728203666
850.6437500000001,0.00045893548839589615
850.6468750000001,0.0004591574680922673
850.6500000000001,0.0004596749596697237
850.653125,0.00046048355868737867
850.6562500000001,0.0004615816443113407
850.6593750000002,0.0004629703662438157
850.6625000000001,0.0004646537689255506
850.6656250000001,0.0004666390720857987
850.66875,0.0004689371492857532
850.671875,0.00047156328040077246
850.6750000000001,0.00047453831210689154
850.6781250000001,0.0004778904680604861
850.6812500000001,0.0004816582658337854
850.684375,0.0004858954694208353
850.6875,0.0004906801603105587
850.690625,0.0004961332884145716
850.6921875,0.0004991698412960679
850.69375,0.000502463655722783
850.6953125,0.0005060769934021505
850.6968750000001,0.000510115933152971
850.6976562500001,0.0005123550970475396
850.6984375000001,0.0005148043956907307
850.69921875,0.0005175759757489918
850.699609375,0.0005191745674288066
850.6998046875001,0.0005200800558432784
850.7,0.0005211976593794903
850.7001953125,0.0005223153947882974
850.7003906250001,0.0005232212792093847
850.7007812500001,0.0005248214561120037
850.7015625,0.0005275993821941317
850.70234375,0.0005300592647754848
850.703125,0.0005323132548493483
850.7046875000001,0.0005363945933082175
850.7062500000001,0.0005400673650340124
850.7078125,0.0005434377091982333
850.7093750000001,0.0005465679627058108
850.7125000000001,0.0005522603836589616
850.715625,0.0005573543510999769
850.71875,0.0005619720086663454
850.721875,0.0005661929218068846
850.725,0.0005700726501496804
850.7281250000001,0.0005736518448533301
850.73125,0.0005769612333817478
850.734375,0.0005800245759797182
850.7375,0.000582860524280472
850.7406249999999,0.0005854838412696075
850.74375,0.0005879062270287594
850.75,0.0005921829317511179
850.75625,0.0005957406041653324
850.7625,0.0005986019449186541
850.76875,0.0006007639899492874
850.775,0.0006021940329913088
850.778125,0.0006026132462435989
850.78125,0.0006028162145481495
850.784375,0.0006027809050607942
850.7874999999999,0.0006024748075941268
850.7906249999999,0.0006018470344718496
850.7937499999999,0.0006008091466183539
850.796875,0.0005991720404072497
850.7984375,0.0005979725864857304
850.7992187499999,0.0005971873499069376
850.8,0.000596037420857926
850.80078125,0.0005948844241659783
850.8015624999999,0.0005940899815398224
850.8031249999999,0.0005928536885744409
850.80625,0.0005910690839481154
850.809375,0.0005897849332687174
850.8125,0.0005888115238035559
850.8187499999999,0.0005874770454104405
850.8249999999999,0.0005866949364379321
850.83125,0.0005862946600670136
850.8374999999999,0.0005861798703724202
850.8499999999999,0.0005865863067895736
850.8625,0.0005876387458488557
850.875,0.0005892328413328247
850.8875,0.0005914146232179637
850.89375,0.0005928334094838834
850.8968749999999,0.0005936986587177073
850.9,0.0005948742660266098
850.903125,0.000596047435037955
850.90625,0.0005969054076800943
850.9124999999999,0.0005982955557915607
850.925,0.0006003701807442991
850.9375,0.0006018137317057236
850.95,0.0006027226499901837
850.9625000000001,0.0006030862330748454
850.975,0.0006028132355140917
850.98125,0.0006023738224915424
850.9875,0.0006016597008867376
850.99375,0.000600539342926919
850.996875,0.0005997179688546888
850.9984375,0.0005991790172281598
851.0,0.0005983864229214845
851.0015625,0.0005975924699454289
851.003125,0.0005970494384917365
851.00625,0.0005962117322591255
851.0125,0.0005950259729521987
851.01875,0.0005942026921640883
851.025,0.0005936101767778579
851.0374999999999,0.0005928979320002338
851.05,0.0005926413206711717
851.0625,0.0005927408063841288
851.075,0.0005931670167948218
851.0875000000001,0.0005939660073644833
851.09375,0.0005945727136758373
851.1,0.0005955565699806751
851.10625,0.0005965475929364475
851.1125,0.0005971761111287727
851.125,0.000598066894334146
851.1375,0.0005986631524897153
851.1500000000001,0.0005990408520139101
851.1750000000001,0.0005992158536518559
851.1875,0.0005989980058133429
851.2,0.0005984786806663361
851.225,0.0005970393126334689
851.2375,0.0005961260062057888
851.25,0.0005949851576392618
851.2625,0.0005935399714705479
851.275,0.0005916623539548936
851.28125,0.000590487334584834
851.2874999999999,0.0005890743019147034
851.2937499999999,0.0005872781741658356
851.296875,0.0005861158982805959
851.2984375,0.0005853987537496004
