energy,delta
268.211,0.0016710539954808386
272.549,0.0016289753711349305
276.957,0.0015881107393563832
281.437,0.0015488598218127974
285.989,0.0015116283594957785
290.615,0.0014744945440889547
295.315,0.001436419647785766
300.092,0.0013984476809238246
304.945,0.0013608622318575937
309.878,0.0013237798018717211
314.89,0.0012873028267509808
319.983,0.0012514804447490845
325.158,0.0012163520679610794
330.418,0.0011819353404349169
335.762,0.001148266156338608
341.192,0.0011153526440716476
346.711,0.0010831974528438973
352.319,0.001051820860283146
358.017,0.0010212394670837649
363.808,0.0009914769736875417
369.692,0.0009627042578204807
375.672,0.0009346593192177395
381.748,0.0009069995723670556
387.922,0.0008798307883129994
394.197,0.0008532411247201197
400.573,0.0008272649806954692
407.052,0.0008019108979651553
413.635,0.000777184018074478
420.326,0.0007530749325282754
427.124,0.0007295894588439084
434.032,0.000706716327035194
441.052,0.0006844475413684551
448.186,0.0006627751339743867
455.435,0.0006416934580109221
462.802,0.0006211915635559726
470.287,0.0006012685513326212
477.894,0.0005819165137053702
485.623,0.0005631474879812139
493.478,0.0005450152961219298
501.459,0.0005275528117372055
509.57,0.0005104252338603333
517.812,0.0004934722997762274
526.187,0.00047685347819977113
534.698,0.00046059916175276354
543.346,0.00044472136151755664
552.134,0.0004292191887592222
561.065,0.0004140869656799285
570.139,0.00039931996443279055
579.361,0.00038490198512168794
588.732,0.00037081887095808346
598.254,0.00035704584710354086
607.93,0.00034350089064335616
617.763,0.0003302752491914284
627.755,0.0003174905473726726
637.908,0.0003050774817102297
648.226,0.0002929773387236831
658.711,0.0002811575708438961
669.365,0.00026959044181674253
680.191,0.0002582494271878484
691.193,0.0002471098078517034
702.372,0.00023615982666693415
713.733,0.00022547194949871407
725.277,0.00021492548732334415
731.1425,0.00020953566040561057
737.008,0.0002039610101175489
742.9680000000001,0.00019817062781521942
748.928,0.00019213651703801747
761.042,0.00018009732882012485
767.1965,0.00017411113871602566
773.351,0.00016801167036747223
779.605,0.00016169743951699046
785.859,0.00015522850634744093
792.2145,0.0001484372780052659
798.57,0.00014135447753910966
805.028,0.00013373700712294257
808.2570000000001,0.00012972068204096824
811.486,0.0001255287737301825
814.76725,0.00012105439398027215
818.0485,0.00011631819006845184
821.32975,0.00011125760985846602
824.611,0.0001057883883944742
827.9455,9.969217551093496e-05
829.61275,9.638783563652577e-05
831.28,9.287310134834934e-05
832.9472499999999,8.91081139185936e-05
834.6144999999999,8.504055477445152e-05
836.2817499999999,8.059947499729447e-05
837.949,7.568396644965796e-05
838.9745,7.236150020953308e-05
840.0,6.873670522566735e-05
841.25,6.387825726407873e-05
842.5,5.842614899975476e-05
843.125,5.539649150483096e-05
843.75,5.2108041451593876e-05
844.375,4.850121882039442e-05
845.0,4.4493403945369825e-05
845.3,4.2394004930810345e-05
845.6,4.015778926076585e-05
845.9,3.776262582864627e-05
846.2,3.5180336212476125e-05
846.5,3.237412186270594e-05
846.8,2.929435450768303e-05
847.1,2.587104141906224e-05
847.4,2.1998682788639205e-05
847.7,1.7503508725800054e-05
847.85,1.4942268998143791e-05
848.0,1.2081009692580851e-05
848.15,8.900559496002933e-06
848.2249999999999,7.172105427813598e-06
848.3,5.236007349798552e-06
848.45,1.1568381456770178e-06
848.5250000000001,-1.0255580092835102e-06
848.6,-3.584143926212213e-06
848.75,-8.694208103512013e-06
848.825,-1.1259847796635077e-05
848.8625,-1.2661890067862129e-05
848.9,-1.4338547302011224e-05
848.9375,-1.6013820209698653e-05
848.9749999999999,-1.741226699658763e-05
849.05,-1.9971506875125062e-05
849.125,-2.2460460743034107e-05
849.1625,-2.3775445271522834e-05
849.2,-2.5357950903126078e-05
849.2375000000001,-2.689524317967324e-05
849.2750000000001,-2.807422847256977e-05
849.35,-3.0011835094919964e-05
849.5,-3.318802088906545e-05
849.5375,-3.392840708782716e-05
849.575,-3.4416360091106215e-05
849.65,-3.4973969300992354e-05
849.7249999999999,-3.505804684063461e-05
849.8,-3.462692572161657e-05
849.9,-3.3458132097622544e-05
849.95,-3.263564243086935e-05
850.0,-3.1504382443823404e-05
850.1,-2.8766807199079803e-05
850.2,-2.558848722719491e-05
850.3,-2.209933133196539e-05
850.4,-1.8454956301552086e-05
850.5,-1.479392475154544e-05
850.6,-1.1227618457971582e-05
850.7,-7.836425690645217e-06
850.8,-4.670473779967785e-06
850.9,-1.7535584902093453e-06
851.0,9.111476416851297e-07
851.1,3.3348961760729415e-06
851.2,5.5376467027124965e-06
851.3,7.543416970071139e-06
851.4,9.376917371811099e-06
851.5,1.1061413362483094e-05
851.6,1.2617597230640013e-05
851.7,1.4063189953724309e-05
851.8,1.5413005642705558e-05
851.9,1.667926261696262e-05
852.0,1.7871989248963713e-05
852.1,1.8999431684803544e-05
852.2,2.0068415975838713e-05
852.3,2.108464742861585e-05
852.4,2.2052947360675854e-05
852.5,2.2977435586614792e-05
852.6,2.3861669398814622e-05
852.7,2.4708749275540018e-05
852.8,2.5521399801823702e-05
852.9,2.630203233995402e-05
853.0,2.7052794257120907e-05
853.1,2.777560817329862e-05
853.2,2.8472203695956025e-05
853.3,2.9144143410833953e-05
853.4,2.9792844409120546e-05
853.5,3.041959629033969e-05
853.6,3.102557634800467e-05
853.7,3.16118624728829e-05
853.8,3.2179444190475585e-05
853.9,3.272923215751839e-05
854.0,3.32620663763591e-05
854.1,3.377872333614944e-05
854.2,3.4279922246941584e-05
854.3,3.476633050571655e-05
854.4,3.52385685073148e-05
854.5,3.5697213892046965e-05
854.6,3.614280530823126e-05
854.7,3.6575845752932465e-05
854.8,3.699680553355727e-05
854.9,3.7406124849524234e-05
855.0,3.780421515463574e-05
855.5,3.963904898653382e-05
856.0,4.124248910440926e-05
856.5,4.2644899572869144e-05
857.0,4.386915651708338e-05
857.5,4.493254422893474e-05
858.0,4.5847997807955764e-05
858.5,4.662492015866628e-05
859.0,4.7269702439575755e-05
859.5,4.778602064047484e-05
860.0,4.817494415660966e-05
860.5,4.8434863916344574e-05
861.0,4.8561220132513595e-05
861.5,4.8545975519501804e-05
862.0,4.837672791882933e-05
862.5,4.8035266651155925e-05
863.0,4.749520735758963e-05
863.5,4.6717992730416216e-05
864.0,4.5645771856726565e-05
864.5,4.4187755638533335e-05
865.0,4.219122348031413e-05
865.25,4.0910701249729054e-05
865.5,3.9369713420975774e-05
865.75,3.74762329267731e-05
866.0,3.507217253942425e-05
866.125,3.359118977458431e-05
866.25,3.183675734721291e-05
866.375,2.966848651297201e-05
866.4375,2.83256450657356e-05
866.46875,2.7534840941158296e-05
866.5,2.6526478142750697e-05
866.5625,2.4667237462984544e-05
866.625,2.3139277934894087e-05
866.75,2.015021558290015e-05
866.8125,1.851313912155251e-05
866.875,1.6629577887190797e-05
866.9375,1.4248159867426204e-05
866.96875,1.2663088629794234e-05
866.984375,1.1651612936108479e-05
866.9921875,1.1030990525215118e-05
867.0,1.0173666087977485e-05
867.00625,9.459231714665263e-06
867.0125,8.93881844576629e-06
867.025,8.095635901891988e-06
867.05,6.811619099887182e-06
867.1,4.919096996991061e-06
867.125,4.256444423215855e-06
867.1500000000001,4.02315218256415e-06
867.1750000000001,4.111397477193012e-06
867.2,4.606843603299934e-06
867.25,6.1025606444956995e-06
867.275,7.097854516697388e-06
867.2874999999999,7.728357515126805e-06
867.3,8.582067661038192e-06
867.4,1.4555762517825891e-05
867.425,1.621771632832582e-05
867.45,1.7571185173812148e-05
867.5,2.0207997016536355e-05
867.525,2.1507909653544746e-05
867.55,2.2609117452441788e-05
867.6,2.4625890626042045e-05
867.6500000000001,2.6413487883737797e-05
867.7,2.7958665201210554e-05
867.8,3.059031055430255e-05
867.9,3.2785579292912385e-05
868.0,3.468708950645107e-05
868.1,3.637392143881738e-05
868.2,3.789509350168909e-05
868.3,3.928379989329481e-05
868.4,4.0563831539749964e-05
868.5,4.1752921682609455e-05
868.6,4.2864686116191675e-05
868.7,4.390982915009333e-05
868.8,4.489693126554936e-05
868.9,4.5832983757043496e-05
869.0,4.672376316532103e-05
869.1,4.75741004482494e-05
869.2,4.8388078832396474e-05
869.3,4.916918206513618e-05
869.4,4.992040738443532e-05
869.5,5.0644352894157484e-05
869.6,5.134328604125792e-05
869.7,5.2019197927468426e-05
869.8,5.267384684772117e-05
869.9,5.3308793536005154e-05
870.0,5.392542995332993e-05
870.1,5.452500299115253e-05
870.2,5.510863413965203e-05
870.3,5.567733591688727e-05
870.4,5.6232025683441464e-05
870.5,5.677353732788408e-05
870.6,5.7302631205301366e-05
870.7,5.782000263556566e-05
870.8,5.832628920429886e-05
870.9,5.882207706501886e-05
871.0,5.9307906401926496e-05
871.1,5.9784276183874594e-05
871.2,6.0251648319179174e-05
871.3,6.071045129763169e-05
871.4,6.116108339435878e-05
871.5,6.160391549789041e-05
871.6,6.203929361102161e-05
871.7,6.246754106542159e-05
871.8,6.288896047338806e-05
871.9,6.330383538037605e-05
872.0,6.371243047672725e-05
872.5,6.566955426328217e-05
873.0,6.750189428285404e-05
873.5,6.922976342447401e-05
874.0,7.086909553798792e-05
874.5,7.243271572039602e-05
875.0,7.393120038131741e-05
875.5,7.537348762604283e-05
876.0,7.6767333940409e-05
876.5,7.811968199088434e-05
877.0,7.943699199880754e-05
877.5,8.072559449964653e-05
878.0,8.1992157853105e-05
878.5,8.324448169884049e-05
879.0,8.449325839537434e-05
879.5,8.575767671875582e-05
880.0,8.711895205914727e-05
880.8431875,8.926979279671599e-05
881.686375,9.113352467778808e-05
883.37275,9.445615303180011e-05
885.059125,9.739877689149842e-05
886.7455,0.00010005144453895485
888.431875,0.00010246667797714493
890.11825,0.00010468037642689078
893.491,0.00010859872418777596
897.104,0.00011219660164153312
900.717,0.00011530771390711532
904.3299999999999,0.00011800947543424559
907.943,0.0001203563936225629
911.61425,0.00012243974035114198
915.2855,0.00012426963520628017
918.95675,0.00012586636633465343
922.628,0.00012723796495571978
930.0895,0.00012951788361252421
937.551,0.00013123162995939524
945.133,0.00013244926704304813
952.715,0.00013318252580956117
960.4195,0.0001334393557987203
964.27175,0.0001333586987319719
968.124,0.0001330322116219003
975.9535000000001,0.00013223131175829639
979.86825,0.0001317608880690926
981.825625,0.00013144865441015098
983.783,0.00013097424519539942
985.7719999999999,0.00013049592724776775
987.761,0.00013018321492950193
991.739,0.0001297088400031828
995.7170000000001,0.00012930519918299038
999.695,0.00012872411922176634
1001.715625,0.00012841193322103258
1003.73625,0.00012833162308687385
1007.7775,0.0001285247895587221
1011.81875,0.00012916785954566402
1013.839375,0.0001297240773839527
1014.8496875000001,0.00013010825191309082
1015.86,0.00013069511285428224
1016.8868749999999,0.00013129126381515496
1017.9137499999999,0.0001316871612742271
1019.9675,0.0001322843822739823
1024.075,0.0001331046547219152
1028.1825,0.0001336562508079651
1032.29,0.00013404226256088594
1040.6399999999999,0.0001344823155164105
1048.99,0.0001345931472592153
1057.475,0.00013447011060474078
1065.96,0.0001341609727994864
1083.2,0.00013312185847202124
1100.72,0.0001316650162613592
1118.52,0.000129900878295206
1136.61,0.00012790348136251282
1155.0,0.000125727692252244
1173.68,0.00012341727330277498
1192.66,0.0001210045868325385
1211.95,0.00011851633385135124
1231.55,0.00011597794477699537
1251.47,0.00011340530354163473
1271.72,0.00011080725962938968
1292.29,0.00010819141466464344
1313.19,0.00010556669951460423
1334.43,0.00010294649684995285
1356.01,0.00010034046598591222
1377.94,9.775562930146147e-05
1400.23,9.519809362792425e-05
1422.88,9.26740208272243e-05
1445.89,9.019003868497195e-05
1469.28,8.774904786272662e-05
1493.04,8.535717644021054e-05
1517.19,8.300238711111843e-05
1541.73,8.067754330360917e-05
1566.67,7.839151483404912e-05
1592.01,7.61494565052893e-05
1617.76,7.395319799106598e-05
1643.92,7.180471260992073e-05
1670.51,6.970410476763395e-05
1697.53,6.765318157085717e-05
1724.99,6.565435881532192e-05
1752.89,6.370522508009134e-05
1781.24,6.18014380631034e-05
1810.05,5.9943285038547885e-05
1839.32,5.813154310757941e-05
1869.07,5.6366022367078474e-05
1899.3,5.4646963976091386e-05
1930.02,5.297393984069584e-05
1961.24,5.134646752036624e-05
1992.96,4.9763482089012696e-05
2025.2,4.8226927721615365e-05
2057.95,4.673589703307502e-05
2091.24,4.528494433795973e-05
2125.06,4.387527651893801e-05
2159.43,4.250591020758837e-05
2194.36,4.1175874793469276e-05
2229.85,3.98847713632013e-05
2265.92,3.863150930846268e-05
2302.57,3.741521323046628e-05
2339.81,3.623512470009056e-05
2377.66,3.5090123980508346e-05
2416.11,3.397994722345556e-05
2455.19,3.290309961050132e-05
2494.9,3.1858828374947995e-05
2535.26,3.0846285789011416e-05
2576.26,2.9865042494631745e-05
2617.93,2.8913677082049433e-05
2660.27,2.799172577705947e-05
2703.3,2.7098145138020248e-05
2747.03,2.6232197884748344e-05
2791.46,2.5393308900034687e-05
2836.61,2.4580525610776205e-05
2882.49,2.3793138261856646e-05
2929.11,2.303044381707144e-05
2976.48,2.2291726988449292e-05
3024.63,2.1576043594758115e-05
3073.55,2.0883049308762775e-05
3123.26,2.0211928622685946e-05
3173.78,1.9561936923214614e-05
3225.11,1.8932601868447118e-05
3277.27,1.8323218225326763e-05
3330.28,1.7733120191991262e-05
3384.15,1.7161753016608145e-05
3438.88,1.6608661533474885e-05
3494.5,1.6073137592422468e-05
3551.02,1.5554684467837373e-05
3608.46,1.5052718627415957e-05
3666.82,1.4566863370730544e-05
3726.13,1.4096473096124959e-05
3786.4,1.364111249721677e-05
3847.64,1.3200360658756666e-05
3909.87,1.2773714850492705e-05
3973.11,1.2360708390456341e-05
4037.38,1.1960886759103195e-05
4102.68,1.1573928589990426e-05
4169.03,1.119939710152042e-05
4236.46,1.0836830164522582e-05
4304.98,1.0485896437770811e-05
4374.62,1.0146143215521552e-05
4445.37,9.817356744701426e-06
4517.27,9.499078224746398e-06
4590.33,9.191004325021292e-06
4664.58,8.892766819173552e-06
4740.03,8.604075851108346e-06
4816.69,8.324657746107658e-06
4894.6,8.054144702502797e-06
4973.77,7.792279925213339e-06
5054.21,7.538798209508115e-06
5135.96,7.293376424804219e-06
5219.03,7.0557884007146245e-06
5303.44,6.8257664171840225e-06
5389.22,6.603040734332914e-06
5476.39,6.387369389775523e-06
5564.97,6.178532934502045e-06
5654.98,5.976300671566621e-06
5746.44,5.780444119994942e-06
5839.39,5.590724571644255e-06
5933.83,5.406971493610654e-06
6029.81,5.228916835511782e-06
6127.33,5.056405981623043e-06
6226.44,4.889192811712739e-06
6327.15,4.727099862959011e-06
6429.48,4.569939759350643e-06
6533.48,4.4174744207521945e-06
6639.15,4.269540698498989e-06
6746.54,4.125900954412719e-06
6855.65,3.986375119974051e-06
6966.54,3.850694271053978e-06
7079.22,3.718632962665075e-06
7193.72,3.5899077908920966e-06
7310.07,3.46418769673079e-06
7428.31,3.3410540298197374e-06
7548.45,3.219986649906032e-06
7670.54,3.1001921009095865e-06
7794.61,2.9804554508959195e-06
7920.68,2.8586090275417782e-06
7984.735000000001,2.795365437746006e-06
8048.79,2.7299540686105853e-06
8113.885,2.6593389515787467e-06
8146.4325,2.621367349125509e-06
8178.98,2.5805145237763014e-06
8212.05,2.5344460663394343e-06
8228.585,2.508796020978216e-06
8245.119999999999,2.480549688634176e-06
8261.654999999999,2.448563886554447e-06
8278.189999999999,2.4107718037998364e-06
8286.457499999999,2.3885096620561293e-06
8294.724999999999,2.3628130750448395e-06
8302.9925,2.331963878233383e-06
8307.126250000001,2.3136599448028097e-06
8311.26,2.2925357715074197e-06
8313.939999999999,2.2767917156911904e-06
8316.619999999999,2.2588510955560863e-06
8319.3,2.237910793995778e-06
8321.98,2.2126294783905235e-06
8323.32,2.197658175105486e-06
8324.66,2.1805039712063807e-06
8326.0,2.1603763826360076e-06
8327.34,2.1359595123176255e-06
8328.01,2.1214558897713886e-06
8328.68,2.1048101836511675e-06
8329.35,2.085257583166148e-06
8330.02,2.0615330243382537e-06
8330.355,2.0474508590671956e-06
8330.69,2.0313095597409395e-06
8331.025000000001,2.012392232006728e-06
8331.36,1.9895266326444305e-06
8331.695,1.960592066846107e-06
8331.8625,1.9426261831412568e-06
8332.03,1.921097052912835e-06
8332.197500000002,1.894210453286243e-06
8332.281250000002,1.877755372635246e-06
8332.365000000002,1.8583190067033484e-06
8332.448750000001,1.8345421138326035e-06
8332.490625000002,1.8202970632086331e-06
8332.532500000001,1.8038043030822207e-06
8332.574375,1.7841638306372355e-06
8332.616250000001,1.759730654951884e-06
8332.6371875,1.7447282263380838e-06
8332.658125000002,1.7267701188786804e-06
8332.679062500001,1.703849835308495e-06
8332.689531250002,1.6888484324966075e-06
8332.694765625001,1.6794832495799023e-06
8332.7,1.6662512312863866e-06
8332.703125,1.657511792658862e-06
8332.706250000001,1.6511511408910572e-06
8332.712500000001,1.640864248983156e-06
8332.725,1.6253374971364984e-06
8332.7375,1.613846704500639e-06
8332.75,1.6051843478521295e-06
8332.775,1.594405454128272e-06
8332.8,1.5909711297033788e-06
8332.824999999999,1.5943952651391548e-06
8332.849999999999,1.6051637731830551e-06
8332.8625,1.613820791989577e-06
8332.875,1.625306099774402e-06
8332.8875,1.6408271603620213e-06
8332.89375,1.6511110950262407e-06
8332.896874999999,1.6574702258021496e-06
8332.9,1.666208086752228e-06
8332.903442077637,1.6756825968466214e-06
8332.906884155273,1.6825982738046315e-06
8332.913768310547,1.6939319245275982e-06
8332.927536621093,1.7117756217945879e-06
8332.94130493164,1.7261607987426459e-06
8332.955073242189,1.7384328053241896e-06
8332.982609863282,1.758884713751923e-06
8333.010146484376,1.7757156929189903e-06
8333.065219726563,1.8026911588240945e-06
8333.12029296875,1.824032542911485e-06
8333.175366210937,1.8417481210131668e-06
8333.230439453124,1.8569148327803257e-06
8333.340585937498,1.8819848430996963e-06
8333.450732421872,1.9022781036853105e-06
8333.560878906248,1.9193352569200815e-06
8333.781171874998,1.9469915374475166e-06
8334.001464843748,1.968966950193096e-06
8334.221757812498,1.9872007028715092e-06
8334.662343749998,2.0163805879798594e-06
8335.102929687499,2.0392830816777526e-06
8335.543515624999,2.058125306555688e-06
8335.984101562499,2.0741236811058363e-06
8336.424687499999,2.0880182904597502e-06
8337.305859375,2.111282347365348e-06
8338.18703125,2.1303028454828984e-06
8339.068203125,2.1463714273179737e-06
8339.949375,2.160266925381988e-06
8341.71171875,2.183404339229175e-06
8343.4740625,2.2021948818773964e-06
8345.236406249998,2.217971954599956e-06
8346.998749999999,2.2315358262330936e-06
8350.5234375,2.2539337364812732e-06
8354.048125,2.271921087208426e-06
8357.572812499999,2.2868550098801767e-06
8361.0975,2.2995482711714658e-06
8368.146875,2.3201492465271105e-06
8375.19625,2.336289496402019e-06
8382.245625,2.349342207480864e-06
8389.295,2.360129289192854e-06
8403.39375,2.3768642642508213e-06
8417.4925,2.3890878694222917e-06
8431.591250000001,2.3981875324112297e-06
8445.69,2.4049864587035156e-06
8479.84,2.4149362531079836e-06
8513.990000000002,2.418763640674243e-06
8548.140000000001,2.418602812935171e-06
8582.29,2.415637487175018e-06
8651.7,2.403882361601522e-06
8721.11,2.387108155613453e-06
8791.635,2.3668313428831135e-06
8862.16,2.3444078638462196e-06
9005.5,2.294874514559249e-06
9151.16,2.2417244914343166e-06
9299.17,2.186655258670015e-06
9449.58,2.1306697103137505e-06
9602.42,2.0744228281698168e-06
9757.73,2.018341708543152e-06
9915.55,1.9627320965300464e-06
10075.9,1.9078159005143326e-06
10238.9,1.8537126372153771e-06
10404.5,1.8005674186760747e-06
10572.8,1.7484424185824846e-06
10743.8,1.6974083600650209e-06
10917.6,1.6474892540669007e-06
11094.2,1.5987260009865568e-06
11273.6,1.5511449374649566e-06
11455.9,1.5047383403561538e-06
11641.2,1.4594954638701588e-06
11829.5,1.415425015395389e-06
12020.8,1.372528924182049e-06
12215.3,1.330763637968317e-06
12412.8,1.2901672910413615e-06
12613.6,1.2506710841792157e-06
12817.6,1.2122878900320953e-06
13025.0,1.1749714510607368e-06
13235.6,1.1387456313059822e-06
13449.7,1.103545078693004e-06
13667.2,1.0693740486345117e-06
13888.3,1.0361876483329693e-06
14112.9,1.0039862863591342e-06
14341.2,9.727266949589534e-07
14573.1,9.424070817435948e-07
14808.9,9.129734046554416e-07
15048.4,8.844356955010907e-07
15291.8,8.56753733780358e-07
15539.1,8.299119986809521e-07
15790.4,8.038837939468305e-07
16045.8,7.786438147914457e-07
16305.4,7.541677241257138e-07
16569.1,7.304498160544326e-07
16837.1,7.074566184364057e-07
17109.4,6.851734997777084e-07
17386.1,6.635776540813603e-07
17667.4,6.426401466256557e-07
17953.1,6.223616418466898e-07
18243.5,6.027066991574899e-07
18538.6,5.836626998479435e-07
18838.4,5.652159938752912e-07
19143.1,5.473412809271535e-07
19452.7,5.300262431906615e-07
19767.4,5.132477552735828e-07
20087.1,4.96999203355908e-07
20412.0,4.812584971814465e-07
20742.1,4.660141871754367e-07
21077.6,4.512459647791316e-07
21418.5,4.369431924945466e-07
21765.0,4.230871798761367e-07
22117.0,4.096716189261242e-07
22474.7,3.9667861550745266e-07
22838.2,3.840949393183706e-07
23207.6,3.7190780353255976e-07
23583.0,3.60104878849245e-07
23964.4,3.486771555885185e-07
24352.0,3.376098754411932e-07
24745.9,3.2689193875992045e-07
25146.2,3.16512604709223e-07
25552.9,3.064638361802559e-07
25966.2,2.9673291006853545e-07
26386.1,2.8731224280243214e-07
26812.9,2.781879027241479e-07
27246.6,2.693530560958652e-07
27687.3,2.6079880249083844e-07
