Energy (eV),Im(n_xx) 10°,Im(n_yy) 10°,Re(n_xx) 10°,Re(n_yy) 10°,Dichroism 10°,Birefringence 10°,Im(n_xx) 80°,Im(n_yy) 80°,Re(n_xx) 80°,Re(n_yy) 80°,Dichroism 80°,Birefringence 80°
252.09999999999988,0.0002729479307928482,0.0002729479307928482,0.0020591193291609865,0.0019896506402887156,0.0,6.94686888722709e-05,0.00027294793079284823,0.0002729479307928482,0.0019896506402887156,0.0020591193291609865,5.421010862427522e-20,-6.94686888722709e-05
252.19999999999987,0.0002725918928275302,0.0002725918928275302,0.002055909438210867,0.0019861367672892164,0.0,6.977267092165076e-05,0.00027259189282753026,0.0002725918928275302,0.0019861367672892164,0.002055909438210867,5.421010862427522e-20,-6.977267092165076e-05
252.29999999999987,0.0002722358548622122,0.0002722358548622122,0.0020526995472607474,0.0019826228942897172,0.0,7.007665297103019e-05,0.0002722358548622123,0.0002722358548622122,0.0019826228942897172,0.0020526995472607474,5.421010862427522e-20,-7.007665297103019e-05
252.39999999999986,0.0002718798168968943,0.00027187981689689425,0.002049489656310628,0.0019791090212902176,5.421010862427522e-20,7.038063502041048e-05,0.0002718798168968943,0.0002718798168968943,0.0019791090212902176,0.002049489656310628,0.0,-7.038063502041048e-05
252.49999999999986,0.0002715237789315763,0.00027152377893157627,0.0020462797653605083,0.0019755951482907184,5.421010862427522e-20,7.068461706978991e-05,0.0002715237789315763,0.0002715237789315763,0.0019755951482907184,0.0020462797653605083,0.0,-7.068461706978991e-05
252.59999999999985,0.00027116774096625835,0.0002711677409662583,0.002043069874410389,0.001972081275291219,5.421010862427522e-20,7.098859911916977e-05,0.00027116774096625835,0.00027116774096625835,0.001972081275291219,0.002043069874410389,0.0,-7.098859911916977e-05
252.69999999999985,0.00027081170300094037,0.0002708117030009403,0.002039859983460269,0.00196856740229172,5.421010862427522e-20,7.129258116854919e-05,0.00027081170300094037,0.00027081170300094037,0.00196856740229172,0.002039859983460269,0.0,-7.129258116854919e-05
252.79999999999984,0.0002704556650356224,0.00027045566503562234,0.00203665009251015,0.0019650535292922203,5.421010862427522e-20,7.159656321792949e-05,0.0002704556650356224,0.0002704556650356224,0.0019650535292922203,0.00203665009251015,0.0,-7.159656321792949e-05
252.89999999999984,0.0002700996270703044,0.00027009962707030436,0.0020334402015600305,0.001961539656292721,5.421010862427522e-20,7.190054526730934e-05,0.0002700996270703044,0.0002700996270703044,0.001961539656292721,0.0020334402015600305,0.0,-7.190054526730934e-05
252.99999999999983,0.00026974358910498644,0.0002697435891049864,0.0020302303106099107,0.001958025783293222,5.421010862427522e-20,7.220452731668877e-05,0.0002697435891049865,0.00026974358910498644,0.001958025783293222,0.0020302303106099107,5.421010862427522e-20,-7.220452731668877e-05
253.09999999999982,0.00026938755113966846,0.00026938755113966846,0.0020270204196597913,0.0019545119102937227,0.0,7.250850936606863e-05,0.0002693875511396685,0.00026938755113966846,0.0019545119102937227,0.0020270204196597913,5.421010862427522e-20,-7.250850936606863e-05
253.19999999999982,0.0002690315131743505,0.0002690315131743505,0.0020238105287096715,0.001950998037294223,0.0,7.281249141544849e-05,0.00026903151317435054,0.0002690315131743505,0.001950998037294223,0.0020238105287096715,5.421010862427522e-20,-7.281249141544849e-05
253.2999999999998,0.00026867547520903256,0.0002686754752090325,0.002020600637759552,0.0019474841642947239,5.421010862427522e-20,7.311647346482835e-05,0.00026867547520903256,0.00026867547520903256,0.0019474841642947239,0.002020600637759552,0.0,-7.311647346482835e-05
253.3999999999998,0.0002683194372437146,0.00026831943724371453,0.002017390746809433,0.0019439702912952244,5.421010862427522e-20,7.342045551420842e-05,0.0002683194372437146,0.0002683194372437146,0.0019439702912952244,0.002017390746809433,0.0,-7.342045551420842e-05
253.4999999999998,0.0002679633992783966,0.00026796339927839656,0.002014180855859313,0.0019404564182957252,5.421010862427522e-20,7.372443756358785e-05,0.0002679633992783966,0.0002679633992783966,0.0019404564182957252,0.002014180855859313,0.0,-7.372443756358785e-05
253.5999999999998,0.0002676099952757835,0.0002676099952757834,0.0020109600485311396,0.0019369174649306287,5.421010862427522e-20,7.404258360051087e-05,0.0002676099952757835,0.0002676099952757835,0.0019369174649306287,0.0020109600485311396,0.0,-7.404258360051087e-05
253.6999999999998,0.00026726353535666504,0.000267263535356665,0.0020077104616608235,0.0019333123906016846,5.421010862427522e-20,7.439807105913887e-05,0.00026726353535666504,0.00026726353535666504,0.0019333123906016846,0.0020077104616608235,0.0,-7.439807105913887e-05
253.79999999999978,0.0002669170754375466,0.00026691707543754654,0.0020044608747905074,0.0019297073162727408,5.421010862427522e-20,7.475355851776664e-05,0.0002669170754375466,0.0002669170754375466,0.0019297073162727408,0.0020044608747905074,0.0,-7.475355851776664e-05
253.89999999999978,0.0002665706155184282,0.00026657061551842815,0.0020012112879201917,0.0019261022419437967,5.421010862427522e-20,7.510904597639507e-05,0.00026657061551842815,0.0002665706155184282,0.0019261022419437967,0.0020012112879201917,-5.421010862427522e-20,-7.510904597639507e-05
253.99999999999977,0.00026622415559930977,0.0002662241555993097,0.0019979617010498756,0.0019224971676148526,5.421010862427522e-20,7.546453343502306e-05,0.00026622415559930977,0.00026622415559930977,0.0019224971676148526,0.0019979617010498756,0.0,-7.546453343502306e-05
254.09999999999977,0.0002658776956801913,0.00026587769568019127,0.0019947121141795595,0.0019188920932859085,5.421010862427522e-20,7.582002089365106e-05,0.0002658776956801913,0.0002658776956801913,0.0019188920932859085,0.0019947121141795595,0.0,-7.582002089365106e-05
254.19999999999976,0.0002655312357610729,0.00026553123576107283,0.0019914625273092434,0.0019152870189569646,5.421010862427522e-20,7.617550835227883e-05,0.0002655312357610729,0.0002655312357610729,0.0019152870189569646,0.0019914625273092434,0.0,-7.617550835227883e-05
254.29999999999976,0.00026518477584195444,0.0002651847758419544,0.0019882129404389273,0.0019116819446280205,5.421010862427522e-20,7.653099581090683e-05,0.00026518477584195444,0.00026518477584195444,0.0019116819446280205,0.0019882129404389273,0.0,-7.653099581090683e-05
254.39999999999975,0.000264838315922836,0.00026483831592283595,0.001984963353568611,0.0019080768702990764,5.421010862427522e-20,7.688648326953482e-05,0.000264838315922836,0.000264838315922836,0.0019080768702990764,0.001984963353568611,0.0,-7.688648326953482e-05
254.49999999999974,0.0002644918560037176,0.00026449185600371756,0.0019817137666982955,0.0019044717959701325,5.421010862427522e-20,7.724197072816303e-05,0.00026449185600371756,0.0002644918560037176,0.0019044717959701325,0.0019817137666982955,-5.421010862427522e-20,-7.724197072816303e-05
254.59999999999974,0.0002641453960845992,0.0002641453960845991,0.0019784641798279794,0.0019008667216411884,5.421010862427522e-20,7.759745818679102e-05,0.0002641453960845991,0.0002641453960845992,0.0019008667216411884,0.0019784641798279794,-5.421010862427522e-20,-7.759745818679102e-05
254.69999999999973,0.00026379893616548073,0.0002637989361654807,0.0019752145929576633,0.0018972616473122443,5.421010862427522e-20,7.795294564541901e-05,0.0002637989361654807,0.00026379893616548073,0.0018972616473122443,0.0019752145929576633,-5.421010862427522e-20,-7.795294564541901e-05
254.79999999999973,0.0002634524762463623,0.00026345247624636224,0.001971965006087347,0.0018936565729833002,5.421010862427522e-20,7.830843310404701e-05,0.0002634524762463623,0.0002634524762463623,0.0018936565729833002,0.001971965006087347,0.0,-7.830843310404701e-05
254.89999999999972,0.00026310601632724385,0.0002631060163272438,0.001968715419217031,0.0018900514986543563,5.421010862427522e-20,7.866392056267478e-05,0.00026310601632724385,0.00026310601632724385,0.0018900514986543563,0.001968715419217031,0.0,-7.866392056267478e-05
254.99999999999972,0.00026275955640812546,0.0002627595564081254,0.001965465832346715,0.0018864464243254122,5.421010862427522e-20,7.901940802130278e-05,0.0002627595564081254,0.00026275955640812546,0.0018864464243254122,0.001965465832346715,-5.421010862427522e-20,-7.901940802130278e-05
255.0999999999997,0.000262413096489007,0.00026241309648900697,0.0019622162454763993,0.0018828413499964681,5.421010862427522e-20,7.93748954799312e-05,0.00026241309648900697,0.000262413096489007,0.0018828413499964681,0.0019622162454763993,-5.421010862427522e-20,-7.93748954799312e-05
255.1999999999997,0.0002620666365698886,0.0002620666365698885,0.0019589666586060832,0.0018792362756675242,5.421010862427522e-20,7.973038293855898e-05,0.0002620666365698885,0.0002620666365698886,0.0018792362756675242,0.0019589666586060832,-5.421010862427522e-20,-7.973038293855898e-05
255.2999999999997,0.00026172017665077014,0.0002617201766507701,0.001955717071735767,0.0018756312013385801,5.421010862427522e-20,8.008587039718697e-05,0.0002617201766507701,0.00026172017665077014,0.0018756312013385801,0.001955717071735767,-5.421010862427522e-20,-8.008587039718697e-05
255.3999999999997,0.0002613737167316517,0.00026137371673165164,0.001952467484865451,0.001872026127009636,5.421010862427522e-20,8.044135785581497e-05,0.00026137371673165164,0.0002613737167316517,0.001872026127009636,0.001952467484865451,-5.421010862427522e-20,-8.044135785581497e-05
255.4999999999997,0.00026102725681253325,0.0002610272568125332,0.001949217897995135,0.001868421052680692,5.421010862427522e-20,8.079684531444296e-05,0.0002610272568125332,0.00026102725681253325,0.001868421052680692,0.001949217897995135,-5.421010862427522e-20,-8.079684531444296e-05
255.59999999999968,0.00026068079689341487,0.0002606807968934148,0.001945968311124819,0.001864815978351748,5.421010862427522e-20,8.115233277307095e-05,0.0002606807968934148,0.00026068079689341487,0.001864815978351748,0.001945968311124819,-5.421010862427522e-20,-8.115233277307095e-05
255.69999999999968,0.00026034842308621947,0.0002603484230862194,0.0019426685630405927,0.0018611004376670797,5.421010862427522e-20,8.156812537351297e-05,0.0002603484230862194,0.00026034842308621947,0.0018611004376670797,0.0019426685630405927,-5.421010862427522e-20,-8.156812537351297e-05
255.79999999999967,0.0002600171095240076,0.0002600171095240076,0.0019393650393811257,0.001857376582310475,0.0,8.198845707065071e-05,0.0002600171095240076,0.0002600171095240076,0.001857376582310475,0.0019393650393811257,0.0,-8.198845707065071e-05
255.89999999999966,0.0002596857959617958,0.0002596857959617958,0.0019360615157216587,0.00185365272695387,0.0,8.240878876778867e-05,0.0002596857959617958,0.0002596857959617958,0.00185365272695387,0.0019360615157216587,0.0,-8.240878876778867e-05
255.99999999999966,0.0002593544823995839,0.0002593544823995839,0.0019327579920621917,0.0018499288715972653,0.0,8.282912046492642e-05,0.0002593544823995839,0.0002593544823995839,0.0018499288715972653,0.0019327579920621917,0.0,-8.282912046492642e-05
256.0999999999997,0.000259023168837372,0.00025902316883737197,0.0019294544684027239,0.0018462050162406593,5.421010862427522e-20,8.32494521620646e-05,0.00025902316883737197,0.000259023168837372,0.0018462050162406593,0.0019294544684027239,-5.421010862427522e-20,-8.32494521620646e-05
256.19999999999965,0.0002586918552751603,0.00025869185527516023,0.001926150944743258,0.0018424811608840556,5.421010862427522e-20,8.366978385920235e-05,0.00025869185527516023,0.0002586918552751603,0.0018424811608840556,0.001926150944743258,-5.421010862427522e-20,-8.366978385920235e-05
256.2999999999996,0.0002583605417129485,0.0002583605417129485,0.0019228474210837918,0.0018387573055274518,0.0,8.40901155563401e-05,0.0002583605417129485,0.0002583605417129485,0.0018387573055274518,0.0019228474210837918,0.0,-8.40901155563401e-05
256.39999999999964,0.0002580292281507366,0.00025802922815073654,0.001919543897424324,0.001835033450170846,5.421010862427522e-20,8.451044725347806e-05,0.00025802922815073654,0.0002580292281507366,0.001835033450170846,0.001919543897424324,-5.421010862427522e-20,-8.451044725347806e-05
256.49999999999966,0.00025769791458852463,0.0002576979145885246,0.0019162403737648561,0.00183130959481424,5.421010862427522e-20,8.493077895061624e-05,0.0002576979145885246,0.00025769791458852463,0.00183130959481424,0.0019162403737648561,-5.421010862427522e-20,-8.493077895061624e-05
256.5999999999996,0.0002573666010263129,0.00025736660102631284,0.00191293685010539,0.0018275857394576362,5.421010862427522e-20,8.535111064775377e-05,0.00025736660102631284,0.0002573666010263129,0.0018275857394576362,0.00191293685010539,-5.421010862427522e-20,-8.535111064775377e-05
256.6999999999996,0.0002570352874641011,0.0002570352874641011,0.0019096333264459239,0.0018238618841010324,0.0,8.577144234489151e-05,0.0002570352874641011,0.0002570352874641011,0.0018238618841010324,0.0019096333264459239,0.0,-8.577144234489151e-05
256.7999999999996,0.0002567039739018892,0.00025670397390188915,0.001906329802786456,0.0018201380287444266,5.421010862427522e-20,8.619177404202948e-05,0.00025670397390188915,0.0002567039739018892,0.0018201380287444266,0.001906329802786456,-5.421010862427522e-20,-8.619177404202948e-05
256.89999999999964,0.00025637266033967724,0.00025637266033967724,0.0019030262791269882,0.0018164141733878205,0.0,8.661210573916766e-05,0.00025637266033967724,0.00025637266033967724,0.0018164141733878205,0.0019030262791269882,0.0,-8.661210573916766e-05
256.9999999999996,0.0002560413467774655,0.00025604134677746545,0.001899722755467522,0.0018126903180312169,5.421010862427522e-20,8.703243743630519e-05,0.00025604134677746545,0.0002560413467774655,0.0018126903180312169,0.001899722755467522,-5.421010862427522e-20,-8.703243743630519e-05
257.09999999999957,0.0002557100332152537,0.0002557100332152537,0.0018964192318080561,0.001808966462674613,0.0,8.745276913344315e-05,0.0002557100332152537,0.0002557100332152537,0.001808966462674613,0.0018964192318080561,0.0,-8.745276913344315e-05
257.1999999999996,0.0002553787196530418,0.0002553787196530418,0.0018931157081485883,0.0018052426073180072,0.0,8.787310083058111e-05,0.0002553787196530418,0.0002553787196530418,0.0018052426073180072,0.0018931157081485883,0.0,-8.787310083058111e-05
257.2999999999996,0.00025504740609082985,0.00025504740609082985,0.0018898121844891202,0.0018015187519614011,0.0,8.829343252771907e-05,0.00025504740609082985,0.00025504740609082985,0.0018015187519614011,0.0018898121844891202,0.0,-8.829343252771907e-05
257.3999999999996,0.0002547160925286181,0.0002547160925286181,0.0018865086608296543,0.0017977948966047975,0.0,8.871376422485682e-05,0.0002547160925286181,0.0002547160925286181,0.0017977948966047975,0.0018865086608296543,0.0,-8.871376422485682e-05
257.49999999999955,0.0002543847789664064,0.0002543847789664063,0.0018832051371701882,0.0017940710412481936,5.421010862427522e-20,8.913409592199457e-05,0.0002543847789664063,0.0002543847789664064,0.0017940710412481936,0.0018832051371701882,-5.421010862427522e-20,-8.913409592199457e-05
257.59999999999957,0.0002540534654041944,0.0002540534654041944,0.0018799016135107203,0.0017903471858915878,0.0,8.955442761913253e-05,0.0002540534654041944,0.0002540534654041944,0.0017903471858915878,0.0018799016135107203,0.0,-8.955442761913253e-05
257.6999999999996,0.0002537244505297795,0.0002537239156737578,0.0018765798185203042,0.0017865946256730239,5.348560216684312e-10,8.998519284728035e-05,0.0002537239156737578,0.0002537244505297795,0.0017865946256730239,0.0018765798185203042,-5.348560216684312e-10,-8.998519284728035e-05
257.79999999999956,0.0002534019780744794,0.00025339938607991274,0.0018732060205110368,0.0017827603670011961,2.591994566680453e-09,9.044565350984062e-05,0.00025339938607991274,0.0002534019780744794,0.0017827603670011961,0.0018732060205110368,-2.591994566680453e-09,-9.044565350984062e-05
257.8999999999995,0.00025307950561917936,0.0002530748564860677,0.0018698322225017693,0.0017789261083293682,4.649133111638264e-09,9.090611417240111e-05,0.0002530748564860677,0.00025307950561917936,0.0017789261083293684,0.0018698322225017693,-4.649133111638264e-09,-9.090611417240089e-05
257.99999999999955,0.0002527570331638791,0.0002527503268922225,0.0018664584244925,0.0017750918496575382,6.706271656596076e-09,9.136657483496181e-05,0.0002527503268922225,0.0002527570331638791,0.0017750918496575382,0.0018664584244925,-6.706271656596076e-09,-9.136657483496181e-05
258.09999999999957,0.00025243456070857885,0.00025242579729837725,0.0018630846264832306,0.0017712575909857081,8.763410201608098e-09,9.182703549752251e-05,0.00025242579729837725,0.00025243456070857885,0.0017712575909857083,0.0018630846264832306,-8.763410201608098e-09,-9.18270354975223e-05
258.19999999999953,0.0002521120882532788,0.0002521012677045322,0.0018597108284739631,0.0017674233323138804,1.0820548746565909e-08,9.228749616008278e-05,0.0002521012677045322,0.0002521120882532788,0.0017674233323138804,0.0018597108284739631,-1.0820548746565909e-08,-9.228749616008278e-05
258.2999999999995,0.00025178961579797873,0.00025177673811068715,0.0018563370304646957,0.0017635890736420524,1.287768729157793e-08,9.274795682264326e-05,0.00025177673811068715,0.00025178961579797873,0.0017635890736420526,0.0018563370304646957,-1.287768729157793e-08,-9.274795682264305e-05
258.3999999999995,0.00025146714334267845,0.0002514522085168419,0.0018529632324554262,0.0017597548149702225,1.4934825836535742e-08,9.320841748520375e-05,0.0002514522085168419,0.00025146714334267845,0.0017597548149702227,0.0018529632324554262,-1.4934825836535742e-08,-9.320841748520353e-05
258.49999999999955,0.0002511446708873782,0.00025112767892299673,0.0018495894344461568,0.0017559205562983923,1.6991964381493554e-08,9.366887814776445e-05,0.00025112767892299673,0.0002511446708873782,0.0017559205562983926,0.0018495894344461568,-1.6991964381493554e-08,-9.366887814776423e-05
258.5999999999995,0.00025082219843207816,0.00025080314932915166,0.0018462156364368893,0.0017520862976265646,1.9049102926505575e-08,9.412933881032472e-05,0.00025080314932915166,0.00025082219843207816,0.0017520862976265648,0.0018462156364368893,-1.9049102926505575e-08,-9.41293388103245e-05
258.6999999999995,0.0002504997259767781,0.00025047861973530663,0.0018428418384276218,0.0017482520389547366,2.1106241471463387e-08,9.45897994728852e-05,0.00025047861973530663,0.0002504997259767781,0.0017482520389547368,0.0018428418384276218,-2.1106241471463387e-08,-9.458979947288499e-05
258.7999999999995,0.0002501773756423546,0.00025015801796864637,0.0018394654979370965,0.0017443360053459893,1.9357673708224853e-08,9.512949259110723e-05,0.00025015801796864637,0.0002501773756423546,0.0017443360053459895,0.0018394654979370965,-1.9357673708224853e-08,-9.512949259110701e-05
258.8999999999995,0.00024985503520962384,0.0002498377346744606,0.001836088951299442,0.001740413341336951,1.730053516326704e-08,9.567560996249103e-05,0.0002498377346744606,0.00024985503520962384,0.001740413341336951,0.001836088951299442,-1.730053516326704e-08,-9.567560996249103e-05
258.9999999999995,0.00024953269477689325,0.000249517451380275,0.0018327124046617896,0.0017364906773279147,1.524339661825502e-08,9.622172733387484e-05,0.000249517451380275,0.00024953269477689325,0.001736490677327915,0.0018327124046617896,-1.524339661825502e-08,-9.622172733387462e-05
259.09999999999945,0.0002492103543441627,0.00024919716808608936,0.001829335858024137,0.0017325680133188784,1.3186258073351418e-08,9.676784470525864e-05,0.00024919716808608936,0.0002492103543441627,0.0017325680133188786,0.001829335858024137,-1.3186258073351418e-08,-9.676784470525842e-05
259.1999999999995,0.00024888801391143196,0.0002488768847919036,0.0018259593113864826,0.00172864534930984,1.1129119528339396e-08,9.731396207664266e-05,0.0002488768847919036,0.00024888801391143196,0.0017286453493098402,0.0018259593113864826,-1.1129119528339396e-08,-9.731396207664244e-05
259.2999999999995,0.0002485656734787012,0.00024855660149771783,0.0018225827647488284,0.0017247226853008015,9.071980983381585e-09,9.78600794480269e-05,0.00024855660149771783,0.0002485656734787012,0.0017247226853008017,0.0018225827647488284,-9.071980983381585e-09,-9.786007944802668e-05
259.39999999999947,0.0002482433330459706,0.0002482363182035322,0.001819206218111176,0.0017208000212917654,7.014842438423773e-09,9.840619681941048e-05,0.0002482363182035322,0.0002482433330459706,0.0017208000212917654,0.001819206218111176,-7.014842438423773e-09,-9.840619681941048e-05
259.49999999999943,0.00024792099261324003,0.0002479160349093466,0.0018158296714735234,0.0017168773572827291,4.957703893411752e-09,9.895231419079428e-05,0.0002479160349093466,0.00024792099261324003,0.0017168773572827291,0.0018158296714735234,-4.957703893411752e-09,-9.895231419079428e-05
259.59999999999945,0.0002475986521805093,0.0002475957516151608,0.001812453124835869,0.0017129546932736907,2.90056534845394e-09,9.94984315621783e-05,0.0002475957516151608,0.0002475986521805093,0.0017129546932736907,0.001812453124835869,-2.90056534845394e-09,-9.94984315621783e-05
259.6999999999995,0.0002472763117477785,0.0002472754683209751,0.0018090765781982147,0.0017090320292646522,8.434268034419184e-10,0.00010004454893356254,0.0002472754683209751,0.0002472763117477785,0.0017090320292646522,0.0018090765781982147,-8.434268034419184e-10,-0.00010004454893356254
259.79999999999944,0.00024696219265090867,0.00024696102457334517,0.0018056463653794478,0.0017050491969834095,1.1680775634931306e-09,0.00010059716839603823,0.00024696102457334517,0.00024696219265090867,0.0017050491969834095,0.0018056463653794478,-1.1680775634931306e-09,-0.00010059716839603823
259.8999999999994,0.00024665378668573874,0.00024665063881569474,0.0018021788591127868,0.0017010245528519886,3.147870044001907e-09,0.00010115430626079819,0.00024665063881569474,0.00024665378668573874,0.0017010245528519886,0.0018021788591127868,-3.147870044001907e-09,-0.00010115430626079819
259.99999999999943,0.0002463453807205686,0.0002463402530580441,0.0017987113528461238,0.0016969999087205652,5.127662524510683e-09,0.00010171144412555858,0.0002463402530580441,0.0002463453807205686,0.0016969999087205652,0.0017987113528461238,-5.127662524510683e-09,-0.00010171144412555858
260.09999999999945,0.0002460369747553985,0.0002460298673003935,0.001795243846579461,0.001692975264589142,7.107455005019459e-09,0.00010226858199031898,0.0002460298673003935,0.0002460369747553985,0.001692975264589142,0.001795243846579461,-7.107455005019459e-09,-0.00010226858199031898
260.1999999999994,0.0002457285687902286,0.00024571948154274305,0.0017917763403128,0.0016889506204577208,9.087247485528235e-09,0.00010282571985507916,0.00024571948154274305,0.0002457285687902286,0.001688950620457721,0.0017917763403128,-9.087247485528235e-09,-0.00010282571985507894
260.2999999999994,0.00024542016282505866,0.0002454090957850926,0.0017883088340461392,0.0016849259763262998,1.1067039966037012e-08,0.00010338285771983933,0.0002454090957850926,0.00024542016282505866,0.0016849259763263,0.0017883088340461392,-1.1067039966037012e-08,-0.00010338285771983912
260.3999999999994,0.00024511175685988857,0.00024509871002744197,0.0017848413277794762,0.0016809013321948767,1.3046832446599998e-08,0.00010393999558459951,0.00024509871002744197,0.00024511175685988857,0.0016809013321948767,0.0017848413277794762,-1.3046832446599998e-08,-0.00010393999558459951
260.49999999999943,0.0002448033508947184,0.00024478832426979137,0.0017813738215128134,0.0016768766880634533,1.5026624927054564e-08,0.00010449713344936012,0.00024478832426979137,0.0002448033508947184,0.0016768766880634535,0.0017813738215128134,-1.5026624927054564e-08,-0.0001044971334493599
260.5999999999994,0.0002444949449295485,0.00024447793851214094,0.0017779063152461524,0.0016728520439320323,1.700641740756334e-08,0.00010505427131412008,0.00024447793851214094,0.0002444949449295485,0.0016728520439320326,0.0017779063152461524,-1.700641740756334e-08,-0.00010505427131411987
