283.71094,0.002573,0.21231422,0.0074780304,0.0074780304,0.99994409,0.60587233,1,1.4390905e-07,1.4390905e-07,0.0025731497,0,0,0,4,117,0,1
283.72656,0.0023459999,0.21231422,0.0078058038,0.0078058038,0.99993908,0.63241965,1,1.4292017e-07,1.4292017e-07,0.0023453375,0,0,0,3,117,0,1
283.79688,0.00069000002,0.21231422,0.0062295399,0.0062295399,0.9999612,0.50474215,1,2.6764534e-08,2.6764534e-08,0.00068962667,0,0,0,5,117,0,1
283.79688,0.00061300001,0.21231422,0.00072033628,0.00072033628,0.99999946,0.059347026,1,3.1793118e-10,3.1793118e-10,0.00061272003,0,0,0,7,117,0,1
283.82031,0.001113,0.21231422,0.0085906517,0.0085906517,0.99992621,0.69605041,1,8.2134846e-08,8.2134846e-08,0.0011127848,0,0,0,2,117,0,1
283.88165,0.000459,0.21231422,0.0077094664,0.0077094664,0.99994057,0.62463659,1,2.726191e-08,2.726191e-08,0.0004586232,0,0,0,3,118,0,1
283.88425,0.000124,0.21231422,0.0069089718,0.0069089718,0.99995226,0.55988091,1,5.9386056e-09,5.9386056e-09,0.00012439879,0,0,0,4,118,0,1
283.89062,0.0028589999,0.21231422,0.0075723855,0.0075723855,0.99994266,0.6135745,1,1.6392876e-07,1.6392876e-07,0.0028585114,0,0,0,6,117,0,1
283.90976,0.001312,0.21231422,0.0070714913,0.0070714913,0.99994999,0.5730077,1,6.5602279e-08,6.5602279e-08,0.0013117571,0,0,0,5,118,0,1
283.91769,0.001413,0.21231422,0.00036532345,0.00036532345,0.99999988,0.027976455,1,1.8864928e-10,1.8864928e-10,0.0014135133,0,0,0,7,118,0,1
283.94321,0.00080799998,0.21231422,0.0083435979,0.0083435979,0.99993038,0.67608553,1,5.6233453e-08,5.6233453e-08,0.00080765813,0,0,0,2,118,0,1
284.06284,9.9999997e-06,0.21231422,0.086847886,0.086847886,0.99242878,7.0549664,1,7.5460001e-08,7.5460001e-08,9.8536466e-06,0,0,0,6,118,0,1
284.57648,0.01253,0.21231422,0.00052945712,0.00052945712,0.9999997,0.04423466,1,3.5124652e-09,3.5124652e-09,0.012529975,0,0,0,7,119,0,1
284.58047,0.012493,0.21231422,0.006933474,0.006933474,0.9999519,0.56197393,1,6.0057585e-07,6.0057585e-07,0.01249178,0,0,0,5,119,0,1
284.60422,0.012634,0.21231422,0.0074349097,0.0074349097,0.99994475,0.60230929,1,6.9840002e-07,6.9840002e-07,0.012632952,0,0,0,2,119,0,1
284.73425,0.0072070002,0.21231422,0.0073102736,0.0073102736,0.99994653,0.59248292,1,3.8511834e-07,3.8511834e-07,0.0072057717,0,0,0,4,119,0,1
284.73706,0.0071749999,0.21231422,0.0077123102,0.0077123102,0.99994051,0.62494975,1,4.2678045e-07,4.2678045e-07,0.0071743713,0,0,0,3,119,0,1
285.11816,0.001351,0.21231422,0.0077760569,0.0077760569,0.99993956,0.6299395,1,8.1659799e-08,8.1659799e-08,0.0013503206,0,0,0,4,120,0,1
285.12686,0.001332,0.21231422,0.0078291921,0.0078291921,0.99993873,0.63427335,1,8.1675687e-08,8.1675687e-08,0.0013323113,0,0,0,3,120,0,1
285.18011,0.004807,0.21231422,0.0064076628,0.0064076628,0.99995893,0.5192647,1,1.9738138e-07,1.9738138e-07,0.0048069684,0,0,0,6,119,0,1
285.22656,0.0063089998,0.21231422,0.0040386361,0.0040386361,0.99998367,0.32745644,1,1.029007e-07,1.029007e-07,0.0063086259,0,0,0,1,117,0,1
285.23306,1e-06,0.21231422,0.04144112,0.04144112,0.99828118,3.3598118,1,2.1648028e-09,2.1648028e-09,1.2562067e-06,0,0,0,5,120,0,1
285.23438,0.0061860001,0.21231422,0.0051329392,0.0051329392,0.99997365,0.41590083,1,1.629931e-07,1.629931e-07,0.0061860597,0,0,0,8,117,0,1
285.23849,6.0000002e-06,0.21231422,0.0040603117,0.0040603117,0.99998349,0.32924423,1,1.0274844e-10,1.0274844e-10,6.2322106e-06,0,0,0,7,120,0,1
285.26093,2e-06,0.21231422,0.01436548,0.01436548,0.99979359,1.1641566,1,4.5618767e-10,4.5618767e-10,2.2096524e-06,0,0,0,2,120,0,1
285.37521,0.00084599998,0.21231422,0.0072651296,0.0072651296,0.99994719,0.58883888,1,4.4631417e-08,4.4631417e-08,0.00084548927,0,0,0,6,120,0,1
285.37567,0.000159,0.21231422,0.019985095,0.019985095,0.99960053,1.61955,1,6.3482659e-08,6.3482659e-08,0.00015881652,0,0,0,8,118,0,1
285.68356,7.0000001e-06,0.21231422,0.0055472222,0.0055472222,0.99996924,0.44936955,1,2.1459473e-10,2.1459473e-10,6.9733455e-06,0,0,0,4,121,0,1
285.69107,3.5000001e-05,0.21231422,0.0072337985,0.0072337985,0.99994767,0.58617437,1,1.8328931e-09,1.8328931e-09,3.5023444e-05,0,0,0,3,121,0,1
285.73425,3.6000001e-05,0.21231422,0.0056250799,0.0056250799,0.99996835,0.45585433,1,1.1513402e-09,1.1513402e-09,3.6384699e-05,0,0,0,5,121,0,1
285.74789,4.4e-05,0.21231422,0.00145908,0.00145908,0.99999785,0.11869407,1,9.3331606e-11,9.3331606e-11,4.3839806e-05,0,0,0,7,121,0,1
285.76221,3.9999999e-05,0.21231422,0.0083029503,0.0083029503,0.99993104,0.6728943,1,2.7499008e-09,2.7499008e-09,3.9883409e-05,0,0,0,2,121,0,1
285.80225,0.00077099999,0.21231422,0.0076586693,0.0076586693,0.99994135,0.62055081,1,4.5234952e-08,4.5234952e-08,0.00077111041,0,0,0,4,122,0,1
285.81506,0.00078200002,0.21231422,0.0077914339,0.0077914339,0.99993926,0.63149071,1,4.7491916e-08,4.7491916e-08,0.00078222592,0,0,0,3,122,0,1
285.83456,3.4000001e-05,0.21231422,0.0080995634,0.0080995634,0.99993438,0.65640777,1,2.2450908e-09,2.2450908e-09,3.421793e-05,0,0,0,4,123,0,1
285.83865,4e-06,0.21231422,0.008203879,0.008203879,0.99993271,0.66470218,1,2.5039115e-10,2.5039115e-10,3.7198201e-06,0,0,0,3,123,0,1
285.87668,5.7000001e-05,0.21231422,0.00065672694,0.00065672694,0.99999958,0.052339155,1,2.4788799e-11,2.4788799e-11,5.7475856e-05,0,0,0,7,122,0,1
285.87677,5.1999999e-05,0.21231422,0.0096694836,0.0096694836,0.99990648,0.78359658,1,4.8385616e-09,4.8385616e-09,5.1740248e-05,0,0,0,5,122,0,1
285.88351,0.000161,0.21231422,0.0083246855,0.0083246855,0.99993068,0.67463684,1,1.1167545e-08,1.1167545e-08,0.00016112458,0,0,0,6,121,0,1
285.89276,8e-06,0.21231422,0.0045965193,0.0045965193,0.9999789,0.37220317,1,1.6054599e-10,1.6054599e-10,7.5984144e-06,0,0,0,5,123,0,1
285.91302,5.9999998e-05,0.21231422,0.0069990628,0.0069990628,0.999951,0.56717277,1,2.9420373e-09,2.9420373e-09,6.0051778e-05,0,0,0,2,123,0,1
286.03592,0.000106,0.21231422,0.0057409592,0.0057409592,0.99996704,0.46520185,1,3.4983874e-09,3.4983874e-09,0.00010613786,0,0,0,6,122,0,1
286.04422,0.000356,0.21231422,0.0053438134,0.0053438134,0.99997145,0.43295869,1,1.0160531e-08,1.0160531e-08,0.00035578615,0,0,0,6,123,0,1
286.24625,0.0056190002,0.21231422,0.0076932088,0.0076932088,0.99994081,0.62338227,1,3.3254668e-07,3.3254668e-07,0.0056180572,0,0,0,4,124,0,1
286.26297,0.0055559999,0.21231422,0.007627449,0.007627449,0.99994183,0.6180231,1,3.2323328e-07,3.2323328e-07,0.0055552926,0,0,0,3,124,0,1
286.51495,0.00076600001,0.21231422,0.0076055583,0.0076055583,0.99994218,0.61612046,1,4.4329514e-08,4.4329514e-08,0.00076626765,0,0,0,5,124,0,1
286.5293,0.00076800003,0.21231422,0.00028153378,0.00028153378,0.99999994,0.01978234,1,6.0904004e-11,6.0904004e-11,0.00076839537,0,0,0,7,124,0,1
286.54672,0.00069399999,0.21231422,0.0099837007,0.0099837007,0.99990034,0.80890852,1,6.9154297e-08,6.9154297e-08,0.00069366448,0,0,0,2,124,0,1
286.66006,0.00085800001,0.21231422,0.70710677,0.70710677,8.2114646e-05,89.995293,1,0.00042906962,0.00042906962,5.7862738e-12,0,0,0,4,125,0,1
286.67096,0.00086099998,0.21231422,0.70701903,0.70701903,0.015753409,89.097359,1,0.00043035275,0.00043035275,2.136542e-07,0,0,0,3,125,0,1
286.71661,0.003823,0.21231422,0.0044062999,0.0044062999,0.99998057,0.35718003,1,7.4221298e-08,7.4221298e-08,0.0038226412,0,0,0,6,124,0,1
286.75757,0.00037299999,0.21231422,0.70707434,0.70707434,0.0095751863,89.45137,1,0.00018652272,0.00018652272,3.420551e-08,0,0,0,5,125,0,1
286.7627,0.000374,0.21231422,0.7071048,0.7071048,0.0023621132,89.864662,1,0.00018683511,0.00018683511,2.084934e-09,0,0,0,7,125,0,1
286.78961,0.00036999999,0.21231422,0.70706457,0.70706457,0.010926611,89.37394,1,0.00018514004,0.00018514004,4.4213326e-08,0,0,0,2,125,0,1
286.81519,0.001869,0.21231422,0.002701109,0.002701109,0.99999273,0.21850324,1,1.3636896e-08,1.3636896e-08,0.0018690674,0,0,0,8,119,0,1
286.83038,0.001795,0.21231422,0.0043052309,0.0043052309,0.99998146,0.34886593,1,3.3266758e-08,3.3266758e-08,0.0017947396,0,0,0,1,119,0,1
287.04211,2.4999999e-05,0.21231422,0.70707959,0.70707959,0.00877064,89.497475,1,1.2394564e-05,1.2394564e-05,1.9070283e-09,0,0,0,6,125,0,1
287.06644,0.00047500001,0.21231422,0.70710582,0.70710582,0.0016748077,89.904037,1,0.00023769603,0.00023769603,1.3334696e-09,0,0,0,4,126,0,1
287.07306,0.000478,0.21231422,0.70702803,0.70702803,0.01492205,89.144997,1,0.00023885358,0.00023885358,1.0639358e-07,0,0,0,3,126,0,1
287.07654,2.4999999e-05,0.21231422,0.070650652,0.070650652,0.99499595,5.7342901,1,1.2543158e-07,1.2543158e-07,2.4878096e-05,0,0,0,4,127,0,1
287.08737,0.001554,0.21231422,0.0052479976,0.0052479976,0.99997246,0.42520627,1,4.2802043e-08,4.2802043e-08,0.0015540081,0,0,0,8,120,0,1
287.08746,4.8999998e-05,0.21231422,0.006104595,0.006104595,0.99996275,0.49456006,1,1.836692e-09,1.836692e-09,4.9282215e-05,0,0,0,3,127,0,1
287.09988,0.0016289999,0.21231422,0.0043219547,0.0043219547,0.99998134,0.34998587,1,3.0428637e-08,3.0428637e-08,0.0016289428,0,0,0,1,120,0,1
287.11548,0.000227,0.21231422,0.0017240781,0.0017240781,0.99999702,0.13988231,1,6.7459832e-10,6.7459832e-10,0.00022694928,0,0,0,7,126,0,1
287.11575,0.000225,0.21231422,0.011353537,0.011353537,0.99987108,0.92004824,1,2.8978393e-08,2.8978393e-08,0.00022475015,0,0,0,5,126,0,1
287.11636,2e-06,0.21231422,0.0072481818,0.0072481818,0.99994749,0.58717495,1,9.9974674e-11,9.9974674e-11,1.9027697e-06,0,0,0,4,128,0,1
287.12045,1.1e-05,0.21231422,0.0031510883,0.0031510883,0.99999005,0.25564441,1,1.1308492e-10,1.1308492e-10,1.1388721e-05,0,0,0,3,128,0,1
287.13565,0.00015000001,0.21231422,0.70699531,0.70699531,0.01775438,88.982697,1,7.5028736e-05,7.5028736e-05,4.7315737e-08,0,0,0,5,127,0,1
287.14069,0.00015399999,0.21231422,0.70710635,0.70710635,0.0010993491,89.937012,1,7.6945267e-05,7.6945267e-05,1.8598746e-10,0,0,0,7,127,0,1
287.14313,0.000302,0.21231422,0.012069105,0.012069105,0.99985433,0.97798806,1,4.403163e-08,4.403163e-08,0.00030219552,0,0,0,2,126,0,1
287.16531,0.000153,0.21231422,0.70701289,0.70701289,0.016296145,89.066261,1,7.6346616e-05,7.6346616e-05,4.0560646e-08,0,0,0,2,127,0,1
287.17215,9.0000003e-06,0.21231422,0.083191186,0.083191186,0.99305511,6.7565055,1,6.5318872e-08,6.5318872e-08,9.3074495e-06,0,0,0,5,128,0,1
287.17719,8e-06,0.21231422,0.045591868,0.045591868,0.9979192,3.6968169,1,1.6337845e-08,1.6337845e-08,7.8272769e-06,0,0,0,7,128,0,1
287.18405,4.7000001e-05,0.21231422,0.70708179,0.70708179,0.0084103867,89.518112,1,2.3690416e-05,2.3690416e-05,3.3517022e-09,0,0,0,4,129,0,1
287.19623,3.0000001e-06,0.21231422,0.18948357,0.18948357,0.96342719,15.543521,1,1.0396143e-07,1.0396143e-07,2.6876141e-06,0,0,0,2,128,0,1
287.19897,5.1999999e-05,0.21231422,0.70619369,0.70619369,0.050803751,87.087906,1,2.5811078e-05,2.5811078e-05,1.3358266e-07,0,0,0,3,129,0,1
287.22467,0.000333,0.21231422,0.70701522,0.70701522,0.016090516,89.078041,1,0.00016659297,0.00016659297,8.6285745e-08,0,0,0,5,129,0,1
287.22949,0.00033000001,0.21231422,0.70710677,0.70710677,1.2116276e-07,89.999992,1,0.00016517293,0.00016517293,4.8496139e-18,0,0,0,7,129,0,1
287.23413,0.00068,0.21231422,0.0058290269,0.0058290269,0.99996603,0.47229826,1,2.3098632e-08,2.3098632e-08,0.00067977415,0,0,0,6,126,0,1
287.25153,0.00034100001,0.21231422,0.70706034,0.70706034,0.011459788,89.343391,1,0.0001702399,0.0001702399,4.4719979e-08,0,0,0,2,129,0,1
287.26248,0.000106,0.21231422,0.00012590537,0.00012590537,1,0,1,1.6869634e-12,1.6869634e-12,0.00010641851,0,0,0,8,121,0,1
287.28098,9.6999996e-05,0.21231422,0.004311264,0.004311264,0.9999814,0.34942636,1,1.7951011e-09,1.7951011e-09,9.6574739e-05,0,0,0,1,121,0,1
287.32703,3.4000001e-05,0.21231422,0.0036034163,0.0036034163,0.99998701,0.29208308,1,4.4155932e-10,4.4155932e-10,3.4005479e-05,0,0,0,6,127,0,1
287.36581,2.2e-05,0.21231422,0.7071051,0.7071051,0.0021962735,89.874161,1,1.1185618e-05,1.1185618e-05,1.0791081e-10,0,0,0,6,128,0,1
287.37845,0.000256,0.21231422,0.70710647,0.70710647,0.00092625752,89.94693,1,0.00012824463,0.00012824463,2.2005593e-10,0,0,0,4,130,0,1
287.38776,0.00023999999,0.21231422,0.7070725,0.7070725,0.0098467693,89.435814,1,0.00011989701,0.00011989701,2.3252413e-08,0,0,0,3,130,0,1
287.39099,7.5000004e-05,0.21231422,0.0027474738,0.0027474738,0.99999243,0.2229358,1,5.6352084e-10,5.6352084e-10,7.4651129e-05,0,0,0,8,122,0,1
287.40036,8.8000001e-05,0.21231422,0.0032469269,0.0032469269,0.99998945,0.26318717,1,9.2307967e-10,9.2307967e-10,8.7555811e-05,0,0,0,1,122,0,1
287.42358,6.0000002e-06,0.21231422,0.008875316,0.008875316,0.9999212,0.71927714,1,4.5073717e-10,4.5073717e-10,5.7212019e-06,0,0,0,8,123,0,1
287.44876,2.9000001e-05,0.21231422,0.70660353,0.70660353,0.037721936,87.838181,1,1.4274609e-05,1.4274609e-05,4.0681837e-08,0,0,0,5,130,0,1
287.45129,2.8e-05,0.21231422,0.70638496,0.70638496,0.045172498,87.410927,1,1.3809687e-05,1.3809687e-05,5.6474068e-08,0,0,0,7,130,0,1
287.47214,5.9000002e-05,0.21231422,0.70707995,0.70707995,0.0087142391,89.500702,1,2.952517e-05,2.952517e-05,4.4845034e-09,0,0,0,4,131,0,1
287.47672,1.4e-05,0.21231422,0.70560169,0.70560169,0.065211594,86.260994,1,6.806592e-06,6.806592e-06,5.8138003e-08,0,0,0,6,129,0,1
287.47891,1.4e-05,0.21231422,0.70710677,0.70710677,0,90,1,7.1516815e-06,7.1516815e-06,0,0,0,0,2,130,0,1
287.48196,7.5999997e-05,0.21231422,0.70590627,0.70590627,0.058246389,86.660835,1,3.7975526e-05,3.7975526e-05,2.5855189e-07,0,0,0,3,131,0,1
287.51266,1.2e-05,0.21231422,0.70207107,0.70207107,0.11913177,83.158005,1,6.0446428e-06,6.0446428e-06,1.7404582e-07,0,0,0,4,132,0,1
287.51996,8e-06,0.21231422,0.60474753,0.60474753,0.51822853,58.786499,1,2.8451138e-06,2.8451138e-06,2.0892676e-06,0,0,0,3,132,0,1
287.52017,0.00030799999,0.21231422,0.70174015,0.70174015,0.12296995,82.936462,1,0.00015187613,0.00015187613,4.663746e-06,0,0,0,5,131,0,1
287.52509,0.000306,0.21231422,0.7067731,0.7067731,0.030717976,88.239716,1,0.0001526624,0.0001526624,2.8837479e-07,0,0,0,7,131,0,1
287.54807,7.0000001e-06,0.21231422,0.70337772,0.70337772,0.10256465,84.113129,1,3.2230016e-06,3.2230016e-06,6.8529687e-08,0,0,0,5,132,0,1
287.54861,0.00033400001,0.21231422,0.70532072,0.70532072,0.071031295,85.926773,1,0.00016625339,0.00016625339,1.6861519e-06,0,0,0,2,131,0,1
287.55399,8e-06,0.21231422,0.70303804,0.70303804,0.10712188,83.850571,1,3.7672439e-06,3.7672439e-06,8.7462631e-08,0,0,0,7,132,0,1
287.57422,9.0000003e-06,0.21231422,0.028901154,0.028901154,0.9991644,2.3424292,1,7.3002839e-09,7.3002839e-09,8.7253575e-06,0,0,0,2,132,0,1
287.59665,0.00031999999,0.21231422,0.0079938509,0.0079938509,0.9999361,0.6477052,1,2.0443274e-08,2.0443274e-08,0.00031987688,0,0,0,4,133,0,1
287.60275,0.000375,0.21231422,0.0085879508,0.0085879508,0.99992627,0.69576919,1,2.7620075e-08,2.7620075e-08,0.00037443949,0,0,0,3,133,0,1
287.61258,0.001074,0.21231422,0.0017248242,0.0017248242,0.99999702,0.13988231,1,3.1960936e-09,3.1960936e-09,0.0010743041,0,0,0,7,133,0,1
287.61417,0.001034,0.21231422,0.012255984,0.012255984,0.9998498,0.99307805,1,1.552766e-07,1.552766e-07,0.0010334252,0,0,0,5,133,0,1
287.62704,1.5e-05,0.21231422,0.0663893,0.0663893,0.9955827,5.387361,1,6.7791213e-08,6.7791213e-08,1.5245158e-05,0,0,0,4,134,0,1
287.63556,7.0000001e-06,0.21231422,0.010216142,0.010216142,0.99989563,0.82779831,1,7.056028e-10,7.056028e-10,6.7592064e-06,0,0,0,3,134,0,1
287.63892,2.4000001e-05,0.21231422,0.70694971,0.70694971,0.021075455,88.792374,1,1.1883795e-05,1.1883795e-05,1.0561656e-08,0,0,0,6,130,0,1
287.64301,0.00112,0.21231422,0.0077546127,0.0077546127,0.99993986,0.62838447,1,6.7343557e-08,6.7343557e-08,0.0011197565,0,0,0,2,133,0,1
287.64856,7.0000001e-06,0.21231422,0.017735384,0.017735384,0.99968541,1.4372216,1,2.3170197e-09,2.3170197e-09,7.3616511e-06,0,0,0,5,134,0,1
287.65369,1e-06,0.21231422,0.35958681,0.35958681,0.8610428,30.56613,1,1.1019436e-07,1.1019436e-07,6.3183165e-07,0,0,0,7,134,0,1
287.67603,2e-06,0.21231422,0.28706074,0.28706074,0.91388857,23.95162,1,1.4165279e-07,1.4165279e-07,1.4357013e-06,0,0,0,2,134,0,1
287.69763,0.00078100001,0.21231422,0.0058296369,0.0058296369,0.99996603,0.47229826,1,2.6553892e-08,2.6553892e-08,0.00078129605,0,0,0,6,131,0,1
287.69864,0.000214,0.21231422,0.70705312,0.70705312,0.012318479,89.294182,1,0.00010712218,0.00010712218,3.251543e-08,0,0,0,4,135,0,1
287.70587,0.000216,0.21231422,0.7071017,0.7071017,0.0037818179,89.783318,1,0.00010791417,0.00010791417,3.086853e-09,0,0,0,3,135,0,1
287.73874,4e-06,0.21231422,0.60900533,0.60900533,0.50815845,59.458759,1,1.5306705e-06,1.5306705e-06,1.0657069e-06,0,0,0,6,132,0,1
287.73935,0.00062900002,0.21231422,0.0078640692,0.0078640692,0.99993813,0.63735092,1,3.8905661e-08,3.8905661e-08,0.00062901998,0,0,0,4,136,0,1
287.75256,0.00053899997,0.21231422,0.0029837957,0.0029837957,0.99999112,0.24147442,1,4.7993827e-09,4.7993827e-09,0.00053906289,0,0,0,3,136,0,1
287.76276,1.1e-05,0.21231422,0.13039964,0.13039964,0.98284882,10.626917,1,1.8353499e-07,1.8353499e-07,1.0426524e-05,0,0,0,5,135,0,1
287.76837,7.0000001e-06,0.21231422,0.132579,0.132579,0.98226553,10.806639,1,1.2759673e-07,1.2759673e-07,7.0040282e-06,0,0,0,7,135,0,1
287.77142,9.9999997e-05,0.21231422,0.13608745,0.13608745,0.98130548,11.096186,1,1.8552295e-06,1.8552295e-06,9.6465039e-05,0,0,0,6,133,0,1
287.78732,0.000283,0.21231422,0.022728534,0.022728534,0.99948329,1.8419629,1,1.4619172e-07,1.4619172e-07,0.00028270337,0,0,0,6,134,0,1
287.79123,2e-06,0.21231422,0.70710623,0.70710623,0.0012318293,89.92942,1,1.1769901e-06,1.1769901e-06,3.5719429e-12,0,0,0,2,135,0,1
287.80356,0.000214,0.21231422,0.0054784282,0.0054784282,0.99996996,0.44411355,1,6.4219856e-09,6.4219856e-09,0.00021395939,0,0,0,5,136,0,1
287.80948,0.000182,0.21231422,0.00054028508,0.00054028508,0.9999997,0.04423466,1,5.3232103e-11,5.3232103e-11,0.00018235909,0,0,0,7,136,0,1
287.83661,0.00016900001,0.21231422,0.015205658,0.015205658,0.99976873,1.2322588,1,3.9144226e-08,3.9144226e-08,0.00016922182,0,0,0,2,136,0,1
287.84354,5.9000002e-05,0.21231422,0.70696867,0.70696867,0.019763807,88.867546,1,2.936845e-05,2.936845e-05,2.2952069e-08,0,0,0,4,137,0,1
287.85138,5.1999999e-05,0.21231422,0.70710325,0.70710325,0.003171626,89.818275,1,2.5957424e-05,2.5957424e-05,5.2222771e-10,0,0,0,3,137,0,1
287.91846,4.7000001e-05,0.21231422,0.69520295,0.69520295,0.1827175,79.471916,1,2.2956974e-05,2.2956974e-05,1.5858122e-06,0,0,0,4,138,0,1
287.92188,0.00012700001,0.21231422,0.70710588,0.70710588,0.0015977526,89.908455,1,6.3360945e-05,6.3360945e-05,3.2349814e-10,0,0,0,5,137,0,1
287.92578,0.000122,0.21231422,0.70709991,0.70709991,0.0043995311,89.747925,1,6.1013725e-05,6.1013725e-05,2.3619933e-09,0,0,0,7,137,0,1
287.92886,5.3e-05,0.21231422,0.70151377,0.70151377,0.12552656,82.788834,1,2.5858024e-05,2.5858024e-05,8.279311e-07,0,0,0,3,138,0,1
287.94812,0.000126,0.21231422,0.70708948,0.70708948,0.0069926269,89.59935,1,6.3144733e-05,6.3144733e-05,6.1754566e-09,0,0,0,2,137,0,1
287.96036,0.00025499999,0.21231422,0.014995819,0.014995819,0.99977511,1.2151481,1,5.7247561e-08,5.7247561e-08,0.00025446099,0,0,0,4,139,0,1
