energy,beta
76.7289,0.011504396887031303
77.9699,0.011227268124207799
79.231,0.010936374769756039
80.5125,0.010653016692113104
81.8147,0.010377025465102052
83.138,0.010108149606242707
84.4827,0.009780149295297772
85.8491,0.009447266255816883
87.2377,0.009125689167208559
88.6487,0.00881507626416969
90.0825,0.008515037085287941
91.5395,0.00822520601612447
93.0201,0.007954976541814244
94.5246,0.007714069014677031
96.0535,0.007480448746978718
97.6071,0.007253909919576594
99.1858,0.007034237464170812
100.79,0.00682122374588117
102.42,0.006614667605127848
104.077,0.006414295627616252
105.76,0.006220089876551288
107.471,0.00603167748424247
109.209,0.005841941246538982
110.975,0.005656564516793765
112.77,0.005477032620084195
114.594,0.00530319642985881
116.448,0.0051348388346998015
118.331,0.004971909525370734
120.245,0.004814105718871402
122.19,0.00465617618368067
124.166,0.004501944340751411
126.175,0.004352746905134165
128.215,0.004208586299810369
130.289,0.004069147038197059
132.397,0.003934294825702831
134.538,0.0038039722311402828
136.714,0.003706506717928668
138.925,0.0036138105361381645
141.172,0.0035234132204649245
143.456,0.0034352548939076463
145.776,0.003349333913570982
148.134,0.003265570011644175
150.53,0.0031838871123666714
152.964,0.0031042580668243077
155.439,0.0030265951453057067
157.953,0.002948029970441665
159.23000000000002,0.0028966096694579757
160.507,0.0028464460544421143
163.103,0.002748340849309795
165.742,0.0026535865222960474
168.422,0.0025621527714968146
171.146,0.0024738523559408154
173.915,0.002388571241886156
176.727,0.002306279087058928
179.586,0.002226764228454104
182.491,0.002150019976430325
185.442,0.0020759243956371396
188.442,0.0020043770056609404
191.489,0.0019353092961485543
194.587,0.0018685902645280523
197.734,0.0018041973881828257
200.932,0.001742018451956993
204.182,0.0016819763948203248
207.485,0.0016147218264397959
210.84,0.0015485105293664464
214.251,0.0014849895871947673
217.716,0.0014240907984960666
221.237,0.001365689307778483
224.816,0.0013096711774860925
228.452,0.0012559611669575024
232.147,0.0012044494873338835
235.902,0.0011550495285672009
239.717,0.0011076836613094485
243.595,0.0010622473632711862
247.535,0.001018680449226798
251.538,0.0009769065331270794
255.607,0.0009368377848283449
259.741,0.0008984162111626535
263.942,0.0008615713907436648
268.211,0.0008262360256253735
272.549,0.0007923496503915079
276.957,0.0007598551151357156
281.437,0.0007286886938732062
285.989,0.0006978989509393437
290.615,0.0006652700658685919
295.315,0.0006341718370152619
300.092,0.0006045218585074511
304.945,0.0005762638025735409
309.878,0.0005493206622924912
314.89,0.0005236406939528577
319.983,0.0004991607756363885
325.158,0.000475826299781148
330.418,0.0004535795225968692
335.762,0.00043237599530141245
341.192,0.00041216426022066573
346.711,0.00039289460590765014
352.319,0.00037452618871980993
358.017,0.00035701857718943895
363.808,0.0003403271318041685
369.692,0.00032441735728385644
375.672,0.00030864737031089144
381.748,0.0002934675430858074
387.922,0.00027903446527864515
394.197,0.0002653097829500877
400.573,0.0002522607451942254
407.052,0.00023985342317975756
413.635,0.0002280576007684281
420.326,0.0002168400547500082
427.124,0.00020617574555576462
434.032,0.00019603551489313662
441.052,0.00018639387914938437
448.186,0.00017722626045590522
455.435,0.0001685097136079819
462.802,0.00016022125773059896
470.287,0.00015234147294914253
477.894,0.00014484856284361424
485.623,0.00013772467133142435
493.478,0.00013095046106157974
501.459,0.00012433170232307184
509.57,0.0001175572673481292
517.812,0.00011115169968078803
526.187,0.00010509542248792601
534.698,9.936899400058924e-05
543.346,9.395454111985773e-05
552.134,8.88353588369033e-05
561.065,8.399452941769002e-05
570.139,7.941827343194669e-05
579.361,7.509078754623816e-05
588.732,7.09991016247373e-05
598.254,6.713061939387116e-05
607.93,6.34727937720112e-05
617.763,6.026198326766945e-05
627.755,5.7276836813507985e-05
637.908,5.443970892994367e-05
648.226,5.1743041223757984e-05
658.711,4.917983239740159e-05
669.365,4.674373348867354e-05
680.191,4.4428393669323074e-05
691.193,4.2227515352577176e-05
702.372,4.0135786520448076e-05
713.733,3.814767532622638e-05
725.277,3.586771695328145e-05
731.1425,3.449879991651173e-05
737.008,3.316874414461671e-05
742.9680000000001,3.1902847249373985e-05
748.928,3.067288507281567e-05
761.042,2.935231436191785e-05
773.351,2.785612369657747e-05
779.605,2.7168096575697144e-05
785.859,2.649835565998143e-05
792.2145,2.5869033753385336e-05
798.57,2.5256309436772304e-05
805.028,2.4659304430742427e-05
811.486,2.4078029094406025e-05
818.0485,2.350891760463266e-05
821.32975,2.3230016230055056e-05
824.611,2.295480072105373e-05
827.9455,2.2681736878858626e-05
831.28,2.2412306891773948e-05
834.6144999999999,2.2146449976693863e-05
837.949,2.1884106591166736e-05
840.0,2.1726106433291547e-05
842.5,2.159735941932114e-05
845.0,2.1469753439067982e-05
845.3,2.145451675841531e-05
845.6,2.1439296291788074e-05
845.9,2.1424092016189014e-05
846.2,2.140890390866163e-05
846.5,2.1393731946290104e-05
846.8,2.137857610619919e-05
847.1,2.1363436365554136e-05
847.4,2.1348312701560625e-05
847.7,2.133320509146465e-05
848.0,2.1318113512552448e-05
848.3,2.1303037942150424e-05
848.6,2.1287978357625025e-05
848.9,2.127293473638273e-05
849.2,2.1257907055869867e-05
849.5,2.1242895293572637e-05
849.8,2.1227899427016923e-05
850.0,2.1217911002533586e-05
850.1,2.121291943376828e-05
850.2,2.120792962621511e-05
850.3,2.120294157904562e-05
850.4,2.1197955291431833e-05
850.5,2.1192970762546245e-05
850.6,2.1187987991561863e-05
850.7,2.1183006977652163e-05
850.8,2.1178027719991127e-05
850.9,2.117305021775319e-05
851.0,2.116807447011329e-05
851.1,2.116310047624686e-05
851.2,2.1158128235329805e-05
851.3,2.1153157746538514e-05
851.4,2.1148189009049854e-05
851.5,2.1143222022041195e-05
851.6,2.1138256784690364e-05
851.7,2.1133293296175696e-05
851.8,2.1128331555676e-05
851.9,2.1123371562370543e-05
852.0,2.1118413315439115e-05
852.1,2.1113456814061956e-05
852.2,2.11085020574198e-05
852.3,2.1103549044693866e-05
852.4,2.1098597775065833e-05
852.5,2.1093648247717878e-05
852.6,2.1088700461832656e-05
852.7,2.1083754416593294e-05
852.8,2.1078810111183408e-05
852.9,2.107386754478708e-05
853.0,2.1068926716588876e-05
853.1,2.1063987625773845e-05
853.2,2.1059050271527507e-05
853.3,2.1054114653035867e-05
853.4,2.104918076948539e-05
853.5,2.104424862006304e-05
853.6,2.1039318203956236e-05
853.7,2.1034389520352888e-05
853.8,2.102946256844138e-05
853.9,2.1024537347410563e-05
854.0,2.1019613856449765e-05
854.1,2.1014692094748792e-05
854.2,2.1009772061497926e-05
854.3,2.100485375588793e-05
854.4,2.0999937177110015e-05
854.5,2.0995022324355883e-05
854.6,2.0990109196817713e-05
854.7,2.0985197793688142e-05
854.8,2.0980288114160302e-05
854.9,2.097538015742777e-05
855.0,2.097047392268461e-05
855.5,2.0945968550634504e-05
856.0,2.092150610769843e-05
856.5,2.0897086493662543e-05
857.0,2.0872709608605247e-05
857.5,2.084837535289618e-05
858.0,2.082408362719518e-05
858.5,2.0799834332451314e-05
859.0,2.0775627369901807e-05
859.5,2.0751462641071088e-05
860.0,2.0727340047769765e-05
860.5,2.070325949209362e-05
861.0,2.0679220876422647e-05
861.5,2.065522410342004e-05
862.0,2.0631269076031187e-05
862.5,2.0607355697482737e-05
863.0,2.0583483871281583e-05
863.5,2.0559653501213922e-05
863.75,2.054775383223946e-05
864.0,2.053586449134425e-05
864.25,2.0523985466579677e-05
864.5,2.051211674601441e-05
864.75,2.050025831773436e-05
865.0,2.0488410169842648e-05
865.25,2.0476572290459585e-05
865.375,2.0470657197751083e-05
865.5,2.0464744667722636e-05
865.625,2.045883469891764e-05
865.75,2.045292728983347e-05
865.875,2.044702243899212e-05
866.0,2.044112014491664e-05
866.125,2.043622044793583e-05
866.1875,2.043377134075118e-05
866.25,2.0431322727587152e-05
866.3125,2.0428874608306393e-05
866.375,2.0426426982771582e-05
866.4375,2.0423979850845475e-05
866.46875,2.0422756469942807e-05
866.484375,2.042214482574907e-05
866.5,2.0421533212388488e-05
866.515625,2.1133162183126516e-05
866.53125,2.184473981363927e-05
866.5625,2.326774107061883e-05
866.625,2.6113127685045895e-05
866.75,3.180143824849599e-05
866.8125,3.4644362730235736e-05
866.84375,3.606551738758397e-05
866.875,3.748646703362288e-05
866.90625,3.890721170160405e-05
866.9375,4.0327751424781205e-05
866.953125,4.1037944442462604e-05
866.96875,4.174808623640169e-05
866.984375,4.245817681076195e-05
866.9921875,4.281320289190688e-05
866.99609375,4.2990711131187045e-05
867.0,4.316821616970647e-05
867.003125,4.397986828807464e-05
867.00625,4.4791508703440705e-05
867.0125,4.641475442578884e-05
867.025,4.9661105442332536e-05
867.0374999999999,5.290726923158787e-05
867.05,5.6153245805667354e-05
867.075,6.264463735691523e-05
867.1,6.913528019319713e-05
867.10625,7.110051512343515e-05
867.1125,7.306569338637207e-05
867.125,7.6995879917729e-05
867.1375,8.092583980193744e-05
867.1500000000001,8.485557305370005e-05
867.1625000000001,8.878507968771831e-05
867.1750000000001,9.27143597186584e-05
867.1875,9.664341316125372e-05
867.2,0.0001005722400302366
867.25,0.00011377258148935681
867.2625,0.00011707219110629127
867.275,0.00012037161044869203
867.2874999999999,0.00012367083952900332
867.2937499999999,0.0001253203827247191
867.3,0.0001269698783595316
867.30625,0.0001279308707509764
867.3125,0.00012889183542905898
867.3249999999999,0.00013081368164864725
867.3499999999999,0.0001346570415668346
867.375,0.00013849995817160783
867.3875,0.00014042125024944348
867.39375,0.0001413818547353575
867.4,0.00014234243152048097
867.40625,0.00014273036605673986
867.4124999999999,0.00014311828939746177
867.425,0.00014389410249375555
867.45,0.00014544559435587651
867.475,0.0001469969071300652
867.4875,0.00014777249636645326
867.5,0.000148548040839571
867.5125,0.00014876481414542473
867.525,0.00014898157489591087
867.55,0.00014941505873403293
867.6,0.0001502818757817159
867.625,0.00015036501398648763
867.6500000000001,0.00015044814235986721
867.7,0.00015061436961758996
867.75,0.00015063466737142358
867.8,0.00015065495944741888
867.8499999999999,0.00015065471852871966
867.9,0.0001506544766655041
867.95,0.00015065226757339788
868.0,0.00015065005799048557
868.1,0.00015064538255098924
868.2,0.00015064069709305232
868.3,0.00015063601289364007
868.4,0.00015063133030467847
868.5,0.00015062664933298593
868.6,0.00015062196997792893
868.7,0.00015061729223876433
868.8,0.00015061261611474814
868.9,0.00015060794160513705
869.0,0.0001506032687091878
869.1,0.00015059859742615778
869.2,0.0001505939277553048
869.3,0.00015058925969588713
869.4,0.0001505845932471634
869.5,0.0001505799284083926
869.6,0.00015057526517883423
869.7,0.00015057060355774834
869.8,0.00015056594354439514
869.9,0.00015056128513803543
870.0,0.00015055662833793047
870.1,0.00015055197314334178
870.2,0.0001505473195535315
870.3,0.000150542667567762
870.4,0.00015053801718529626
870.5,0.00015053336840539755
870.6,0.0001505287212273296
870.7,0.00015052407565035655
870.8,0.00015051943167374308
870.9,0.00015051478929675407
871.0,0.0001505101485186551
871.1,0.00015050550933871186
871.2,0.0001505008717561907
871.3,0.0001504962357703583
871.4,0.00015049160138048176
871.5,0.00015048696858582864
871.6,0.0001504823373856669
871.7,0.00015047770777926482
871.8,0.0001504730797658913
871.9,0.00015046845334481556
872.0,0.00015046382851530713
872.5,0.0001504407282157417
873.0,0.00015041766759604525
873.5,0.0001503946465653912
874.0,0.00015037166503321264
874.5,0.00015034872290920154
875.0,0.00015032582010330786
875.5,0.00015030295652573858
876.0,0.00015028013208695696
876.5,0.00015025734669768135
877.0,0.00015023460026888474
877.5,0.0001502118927117937
878.0,0.00015018922393788737
878.5,0.00015016659385889668
879.0,0.00015014400238680373
879.5,0.00015012144943384062
880.0,0.00015009893491248877
880.8431875,0.00014961652582810508
881.686375,0.00014913568668607075
883.37275,0.00014817869284720027
885.059125,0.0001472279029443483
886.7455,0.00014628326702138703
888.431875,0.00014534473561183086
890.11825,0.00014441225973315484
891.804625,0.00014348579088118926
893.491,0.00014256528102458974
895.2975,0.00014160091415944224
897.104,0.0001406431510596538
900.717,0.0001387472120221892
904.3299999999999,0.00013687702141878863
907.943,0.00013503214583780894
911.61425,0.0001332117354956974
915.2855,0.00013141612863763606
918.95675,0.00012964490623329264
922.628,0.00012789765785209406
930.0895,0.00012453526102352964
937.551,0.00012126327531345814
945.133,0.00011803314347011801
952.715,0.00011489006767194185
960.4195,0.00011179533701432767
964.27175,0.00011027948689410245
968.124,0.00010878417543129367
975.9535000000001,0.0001065236665056354
979.86825,0.00010541524227741248
981.825625,0.00010486638271828485
983.783,0.0001043210523389972
985.7719999999999,0.00010414699556177138
987.761,0.00010397349333231203
991.739,0.00010362814268044624
995.7170000000001,0.00010328498083755845
999.695,0.00010294398845917716
1001.715625,0.00010318064596548851
1003.73625,0.00010341456534698679
1007.7775,0.0001038742983983935
1011.81875,0.00010432340191810925
1013.839375,0.00010454403327237213
1014.8496875000001,0.00010465338016462104
1015.86,0.00010476208546345046
1016.8868749999999,0.00010441319744591538
1017.9137499999999,0.00010406550332661989
1019.9675,0.0001033736764512925
1024.075,0.00010200412730558183
1028.1825,0.00010065311981658528
1032.29,9.932034230050992e-05
1040.6399999999999,9.665933050856916e-05
1048.99,9.407012220779224e-05
1057.475,9.153201121180171e-05
1065.96,8.906247088930123e-05
1083.2,8.432082254103392e-05
1100.72,7.983111078905081e-05
1118.52,7.558034625928302e-05
1136.61,7.155593585921994e-05
1155.0,6.774498129262776e-05
1173.68,6.413811277530551e-05
1192.66,6.072352895269006e-05
1211.95,5.7490198625283295e-05
1231.55,5.4429150775081754e-05
1251.47,5.15214609217242e-05
1271.72,4.875828959629598e-05
1292.29,4.613238905420471e-05
1313.19,4.3648099550949894e-05
1334.43,4.1297224949375975e-05
1356.01,3.9073049602351994e-05
1377.94,3.696889306546468e-05
1400.23,3.497762537551078e-05
1422.88,3.3093563728864e-05
1445.89,3.131145883045573e-05
1469.28,2.9620640100623992e-05
1493.04,2.8015069455635245e-05
1517.19,2.6471354162524785e-05
1541.73,2.5009573623494137e-05
1566.67,2.3628671887255747e-05
1592.01,2.2323907660512254e-05
1617.76,2.1091066277177972e-05
1643.92,1.9926366487072107e-05
1670.51,1.8825919362259275e-05
1697.53,1.778639891209408e-05
1724.99,1.6804448056402073e-05
1752.89,1.5869230008745885e-05
1781.24,1.4983766390882023e-05
1810.05,1.414606415831365e-05
1839.32,1.33553428096063e-05
1869.07,1.2608683404244882e-05
1899.3,1.1903703165572374e-05
1930.02,1.1238353054202714e-05
1961.24,1.0610128105052852e-05
1992.96,1.001687321870001e-05
2025.2,9.460340787862608e-06
2057.95,8.929289058404458e-06
2091.24,8.42740113050671e-06
2125.06,7.9534009340992e-06
2159.43,7.505826133468051e-06
2194.36,7.0827628235769545e-06
2229.85,6.683717335380346e-06
2265.92,6.306580430094947e-06
2302.57,5.950406061150843e-06
2339.81,5.61439253783348e-06
2377.66,5.297010884892404e-06
2416.11,4.997629862672411e-06
2455.19,4.714740653551327e-06
2494.9,4.447742592202382e-06
2535.26,4.1959179163565205e-06
2576.26,3.957990965121405e-06
2617.93,3.733559399817307e-06
2660.27,3.5217052994112226e-06
2703.3,3.3217892899784e-06
2747.03,3.1330975170704743e-06
2791.46,2.955069653285419e-06
2836.61,2.7870486790444424e-06
2882.49,2.6285408267666648e-06
2929.11,2.4789585226661927e-06
2976.48,2.337845340599744e-06
3024.63,2.2046905573225334e-06
3073.55,2.0790721547649713e-06
3123.26,1.960539355402038e-06
3173.78,1.848718693293144e-06
3225.11,1.7432307255471933e-06
3277.27,1.6437471320827938e-06
3330.28,1.549880151344412e-06
3384.15,1.4613257561192368e-06
3438.88,1.3777911720643767e-06
3494.5,1.299027179101468e-06
3551.02,1.22470499530488e-06
3608.46,1.1546197743136032e-06
3666.82,1.0885134441877951e-06
3726.13,1.0261508668165235e-06
3786.4,9.673468190416526e-07
3847.64,9.118952292062272e-07
3909.87,8.595875659423625e-07
3973.11,8.102687270567378e-07
4037.38,7.637343644620426e-07
4102.68,7.198683090759074e-07
4169.03,6.784893164170484e-07
4236.46,6.394884538363991e-07
4304.98,6.026980664506929e-07
4374.62,5.67989731763819e-07
4445.37,5.352882867804288e-07
4517.27,5.044276367632537e-07
4590.33,4.7534882880884273e-07
4664.58,4.47914036841659e-07
4740.03,4.220498877349767e-07
4816.69,3.9766707498464003e-07
4894.6,3.746822639761754e-07
4973.77,3.5299855343630714e-07
5054.21,3.325530515673414e-07
5135.96,3.13292406804793e-07
5219.03,2.9512464269259694e-07
5303.44,2.779934845946761e-07
5389.22,2.6184679846726584e-07
5476.39,2.4661701087012685e-07
5564.97,2.3227988216865838e-07
5654.98,2.187390500983874e-07
5746.44,2.0599103219859174e-07
5839.39,1.939738906125235e-07
5933.83,1.8264255829976e-07
6029.81,1.7195489970670816e-07
6127.33,1.6189193481772505e-07
6226.44,1.5239750688405974e-07
6327.15,1.4345312253583344e-07
6429.48,1.3502353526760218e-07
6533.48,1.2707566332919974e-07
6639.15,1.1958737555653144e-07
6746.54,1.1252979979415483e-07
6855.65,1.0587857327370455e-07
6966.54,9.961156742300305e-08
7079.22,9.370434435730377e-08
7193.72,8.813860697391889e-08
7310.07,8.289387200677675e-08
7428.31,7.795359664002911e-08
7548.45,7.329730549914784e-08
7670.54,6.891109184688758e-08
7794.61,6.477890542496295e-08
7920.68,6.088644903241074e-08
7984.735000000001,5.902683043452119e-08
8048.79,5.721846167349509e-08
8113.885,5.546705411544247e-08
8146.4325,5.460956058910018e-08
8178.98,5.3763932453704757e-08
8212.05,5.293427358559373e-08
8228.585,5.252378933763468e-08
8245.119999999999,5.2116168799252615e-08
8261.654999999999,5.171138748160001e-08
8278.189999999999,5.130942114965082e-08
8286.457499999999,5.110948609850783e-08
8294.724999999999,5.091024581909208e-08
8302.9925,5.071169735203559e-08
8307.126250000001,5.0612681627522703e-08
8311.26,5.051383775325931e-08
8313.939999999999,5.045067796880897e-08
8316.619999999999,5.0387589092283716e-08
8319.3,5.032457102597769e-08
8321.98,5.0261623672348376e-08
8323.32,5.02301764823501e-08
8324.66,5.0198746934016425e-08
8326.0,5.016733501520043e-08
8327.34,5.013594071376525e-08
8328.01,5.0120250165775473e-08
8328.68,5.01045640175842e-08
8329.35,5.008888226767717e-08
8330.02,5.007320491454073e-08
8330.355,5.006536788628868e-08
8330.69,5.0057531956661924e-08
8331.025000000001,5.004969712547147e-08
8331.36,5.004186339252839e-08
8331.695,5.003403075764369e-08
8331.8625,5.003011485191418e-08
8332.03,5.00261992206284e-08
8332.197500000002,5.002228386376277e-08
8332.281250000002,5.0020326288230157e-08
8332.365000000002,5.001836878129374e-08
8332.448750000001,5.0016411342950536e-08
8332.490625000002,5.0015432649500464e-08
8332.532500000001,5.001445397319762e-08
8332.574375,5.001347531404163e-08
8332.616250000001,5.0012496672032053e-08
8332.6371875,5.0012007357457106e-08
8332.658125000002,5.001151804716858e-08
8332.679062500001,5.001102874116652e-08
8332.689531250002,5.001078408977289e-08
8332.694765625001,5.001066176447794e-08
8332.7,5.001053944039191e-08
8332.703125,5.534017064361282e-08
8332.706250000001,6.066979385177272e-08
8332.712500000001,7.13290162859285e-08
8332.725,9.264736520817175e-08
8332.7375,1.1396558621095015e-07
8332.75,1.3528367929512725e-07
8332.775,1.7791948171409644e-07
8332.8,2.205547724690223e-07
8332.824999999999,2.6318955156681277e-07
8332.849999999999,3.0582381901141086e-07
8332.8625,3.271407608699979e-07
8332.875,3.4845757481861846e-07
8332.8875,3.697742608581359e-07
8332.89375,3.8043255590780357e-07
8332.896874999999,3.857616914427561e-07
8332.9,3.9109081898547174e-07
8332.903442077637,3.910902634074477e-07
8332.906884155273,3.910897078302087e-07
8332.913768310547,3.910885966780834e-07
8332.927536621093,3.9108637438324765e-07
8332.94130493164,3.910841521009635e-07
8332.955073242189,3.9108192983123127e-07
8332.982609863282,3.910774853294225e-07
8333.010146484376,3.910730408778204e-07
8333.065219726563,3.9106415212523317e-07
8333.12029296875,3.9105526357346373e-07
8333.175366210937,3.9104637522250664e-07
8333.230439453124,3.910374870723564e-07
8333.340585937498,3.910197113744532e-07
8333.450732421872,3.910019364797093e-07
8333.560878906248,3.9098416238807924e-07
8333.781171874998,3.909486166139815e-07
8334.001464843748,3.9091307405179964e-07
8334.221757812498,3.9087753470117326e-07
8334.662343749998,3.9080646563314546e-07
8335.102929687499,3.9073540940701647e-07
8335.543515624999,3.906643660199048e-07
8335.984101562499,3.9059333546893007e-07
8336.424687499999,3.905223177512125e-07
8337.305859375,3.903803208040346e-07
8338.18703125,3.902383751553496e-07
8339.068203125,3.900964807821485e-07
8339.949375,3.8995463766143496e-07
8341.71171875,3.8967110508554827e-07
8343.4740625,3.893877772439699e-07
8345.236406249998,3.8910465395318063e-07
8346.998749999999,3.888217350298617e-07
8350.5234375,3.8825650955336223e-07
8354.048125,3.8769209935192254e-07
8357.572812499999,3.871285029661828e-07
8361.0975,3.8656571893996557e-07
8368.146875,3.854425821572511e-07
8375.19625,3.8432267741768863e-07
8382.245625,3.832059931855762e-07
8389.295,3.820925179753393e-07
8403.39375,3.798751489272961e-07
8417.4925,3.776704793817746e-07
8431.591250000001,3.7547841923269166e-07
8445.69,3.7329887915162647e-07
8479.84,3.6815028643752487e-07
8513.990000000002,3.630721213860865e-07
8548.140000000001,3.580631922446509e-07
8582.29,3.531223317407969e-07
8651.7,3.4341215541850586e-07
8721.11,3.339651404117477e-07
8791.635,3.24750529344416e-07
8862.16,3.1578577058849605e-07
9005.5,2.985386984670603e-07
9151.16,2.8217658425263425e-07
9299.17,2.666535938052851e-07
9449.58,2.5194178036760776e-07
9602.42,2.3800385354464797e-07
9757.73,2.247924086266883e-07
9915.55,2.1229251779737713e-07
10075.9,2.0044592107081722e-07
10238.9,1.8922814959935166e-07
10404.5,1.7861244685658366e-07
10572.8,1.6856640853271601e-07
10743.8,1.5906261852990907e-07
10917.6,1.5007311028975417e-07
11094.2,1.4157239197937036e-07
11273.6,1.3353652584601408e-07
11455.9,1.2594083283155424e-07
11641.2,1.1876054422663166e-07
11829.5,1.1197585765753529e-07
12020.8,1.0556717794153336e-07
12215.3,9.951193798397026e-08
12412.8,9.379537424021086e-08
12613.6,8.839598131604806e-08
12817.6,8.329897569478218e-08
13025.0,7.84866370860667e-08
13235.6,7.394623201650012e-08
13449.7,6.966022673412363e-08
13667.2,6.56172443270465e-08
13888.3,6.180193058133398e-08
14112.9,5.820364986251516e-08
14341.2,5.480967841339886e-08
14573.1,5.160933669795755e-08
14808.9,4.85906188641484e-08
15048.4,4.574525140636504e-08
15291.8,4.306304646000444e-08
15539.1,4.0534702911185585e-08
15790.4,3.8152028133923716e-08
16045.8,3.590617342038847e-08
16305.4,3.3789641127914695e-08
16569.1,3.1796115958916764e-08
16837.1,2.991762890030759e-08
17109.4,2.814842460793809e-08
17386.1,2.64819606600822e-08
17667.4,2.4912036725499674e-08
17953.1,2.3433923476866108e-08
18243.5,2.2041974962701726e-08
18538.6,2.0731446279960342e-08
18838.4,1.9497570305442842e-08
19143.1,1.833596025538963e-08
19452.7,1.7242549085950838e-08
19767.4,1.6213207284881086e-08
20087.1,1.5244555269977715e-08
20412.0,1.4332924897267592e-08
20742.1,1.3475103107458924e-08
21077.6,1.2667837134231391e-08
21418.5,1.1908342315970326e-08
21765.0,1.1193665687215497e-08
22117.0,1.0521438137691293e-08
22474.7,9.889067682609319e-09
22838.2,9.294214396018994e-09
23207.6,8.734684295783049e-09
23583.0,8.208419731023931e-09
23964.4,7.713554813748709e-09
24352.0,7.248132706679716e-09
24745.9,6.810484492784511e-09
25146.2,6.3989300212059785e-09
25552.9,6.0120203240251286e-09
25966.2,5.648244328459898e-09
26386.1,5.306278411034266e-09
