Energy (eV),Im(n_xx) 10°,Im(n_yy) 10°,Re(n_xx) 10°,Re(n_yy) 10°,Dichroism 10°,Birefringence 10°,Im(n_xx) 80°,Im(n_yy) 80°,Re(n_xx) 80°,Re(n_yy) 80°,Dichroism 80°,Birefringence 80°
12.721,0.35422695904773266,0.35422695904773266,-0.11031740175124762,-0.11119156036528396,0.0,0.0008741586140363494,0.35422695904773266,0.35422695904773266,-0.11119156036528396,-0.11031740175124762,0.0,-0.0008741586140363494
12.9268,0.36112499070599147,0.36112499070599147,-0.1061199169336957,-0.10696664596606924,0.0,0.0008467290323735388,0.36112499070599147,0.36112499070599147,-0.10696664596606924,-0.1061199169336957,0.0,-0.0008467290323735388
13.1359,0.36823550762689794,0.36823550762689794,-0.10086363666200807,-0.10168380622835416,0.0,0.0008201695663460906,0.36823550762689794,0.36823550762689794,-0.10168380622835416,-0.10086363666200807,0.0,-0.0008201695663460906
13.2421,0.3719564766167596,0.3719564766167596,-0.09757989242148656,-0.0983870519036707,0.0,0.0008071594821841416,0.3719564766167596,0.3719564766167596,-0.0983870519036707,-0.09757989242148656,0.0,-0.0008071594821841416
13.295200000000001,0.37375484472176557,0.37375484472176557,-0.09562736025200365,-0.09642813129705237,0.0,0.0008007710450487204,0.3737548447217656,0.3737548447217656,-0.09642813129705237,-0.09562736025200365,0.0,-0.0008007710450487204
13.3483,0.37551288161793184,0.37551288161793184,-0.09322652012682912,-0.09402097882576427,0.0,0.0007944586989351438,0.37551288161793184,0.37551288161793184,-0.09402097882576427,-0.09322652012682912,0.0,-0.0007944586989351438
13.45625,0.37707938053592804,0.37707938053592804,-0.0887198279518272,-0.08950168354582337,0.0,0.0007818555939961697,0.3770793805359281,0.37707938053592804,-0.08950168354582337,-0.08871982795182722,5.551115123125783e-17,-0.0007818555939961558
13.5642,0.3785486426216629,0.3785486426216629,-0.08494003520083382,-0.08570958740459578,0.0,0.0007695522037619584,0.3785486426216629,0.3785486426216629,-0.08570958740459578,-0.08494003520083383,0.0,-0.0007695522037619446
13.7836,0.3808505054096643,0.3808505054096643,-0.07844771595949585,-0.07919314741542079,0.0,0.0007454314559249414,0.3808505054096643,0.38085050540966436,-0.07919314741542079,-0.07844771595949585,-5.551115123125783e-17,-0.0007454314559249414
14.0066,0.3840920242862186,0.3840920242862186,-0.07247553351419027,-0.07319760079901476,0.0,0.0007220672848244902,0.3840920242862186,0.3840920242862186,-0.07319760079901476,-0.07247553351419027,0.0,-0.0007220672848244902
14.2331,0.38752088271176766,0.38752088271176766,-0.06596445431485662,-0.06666390602830596,0.0,0.000699451713449345,0.38752088271176766,0.38752088271176766,-0.06666390602830596,-0.06596445431485662,0.0,-0.000699451713449345
14.3482,0.38931767217133956,0.38931767217133956,-0.0623857025762862,-0.063074070035025,0.0,0.0006883674587388061,0.38931767217133956,0.38931767217133956,-0.063074070035025,-0.06238570257628621,0.0,-0.0006883674587387992
14.4633,0.39100840917251706,0.3910084091725171,-0.058387502880592794,-0.05906504967030497,-5.551115123125783e-17,0.0006775467897121787,0.3910084091725171,0.3910084091725171,-0.05906504967030497,-0.058387502880592794,0.0,-0.0006775467897121787
14.580300000000001,0.3921440855589924,0.3921440855589924,-0.05413167532462408,-0.05479848442933126,0.0,0.0006668091047071778,0.3921440855589924,0.3921440855589924,-0.05479848442933126,-0.05413167532462408,0.0,-0.0006668091047071778
14.6973,0.39319418513779925,0.39319418513779925,-0.04958963239826017,-0.05024595924551532,0.0,0.0006563268472551537,0.39319418513779925,0.3931941851377993,-0.05024595924551532,-0.04958963239826017,-5.551115123125783e-17,-0.0006563268472551537
14.81615,0.39295256756902563,0.39295256756902563,-0.04514549044995715,-0.045791422540853985,0.0,0.0006459320908968336,0.39295256756902563,0.39295256756902563,-0.045791422540853985,-0.04514549044995715,0.0,-0.0006459320908968336
14.935,0.39266881089020306,0.39266881089020306,-0.04143778476502683,-0.0420735692823939,0.0,0.0006357845173670662,0.39266881089020306,0.39266881089020306,-0.042073569282393905,-0.04143778476502684,0.0,-0.0006357845173670662
15.1765,0.39240404694392905,0.39240404694392905,-0.034649447371608424,-0.0352653418606698,0.0,0.0006158944890613735,0.39240404694392905,0.39240404694392905,-0.0352653418606698,-0.034649447371608424,0.0,-0.0006158944890613735
15.422,0.3922694717130212,0.3922694717130212,-0.02824575731769864,-0.028842382532766962,0.0,0.0005966252150683207,0.39226947171302123,0.39226947171302123,-0.028842382532766966,-0.02824575731769864,0.0,-0.0005966252150683242
15.6714,0.3922179449356257,0.39221794493562573,-0.02200988944616473,-0.022587859253350467,-5.551115123125783e-17,0.000577969807185736,0.39221794493562573,0.39221794493562573,-0.022587859253350467,-0.02200988944616473,0.0,-0.000577969807185736
15.9,0.39225235206629006,0.39225235206629,-0.016291608866021386,-0.01685324454417517,5.551115123125783e-17,0.0005616356781537844,0.39225235206629006,0.39225235206629006,-0.016853244544175174,-0.016291608866021386,0.0,-0.0005616356781537879
15.9249,0.39224621831889633,0.39224621831889633,-0.015623086730915014,-0.016182985593434653,0.0,0.0005598988625196387,0.39224621831889633,0.39224621831889633,-0.016182985593434653,-0.015623086730915016,0.0,-0.000559898862519637
16.1,0.39169096892998684,0.39169096892998684,-0.011268230087044829,-0.011816142151055815,0.0,0.0005479120640109868,0.3916909689299869,0.39169096892998684,-0.011816142151055815,-0.011268230087044829,5.551115123125783e-17,-0.0005479120640109868
16.1825,0.39140583338565865,0.39140583338565865,-0.00910344110534888,-0.009645839866848057,0.0,0.0005423987614991774,0.39140583338565865,0.39140583338565865,-0.009645839866848057,-0.00910344110534888,0.0,-0.0005423987614991774
16.247925000000002,0.39043338419360957,0.3904333841936095,-0.007547172705488118,-0.008085258833367075,5.551115123125783e-17,0.0005380861278789567,0.3904333841936095,0.39043338419360957,-0.008085258833367075,-0.007547172705488118,-5.551115123125783e-17,-0.0005380861278789567
16.31335,0.3894639128747146,0.3894639128747146,-0.0065575177897846774,-0.0070913430713795775,0.0,0.0005338252815949001,0.3894639128747146,0.3894639128747146,-0.007091343071379578,-0.0065575177897846774,0.0,-0.000533825281594901
16.378774999999997,0.3884974412993761,0.3884974412993761,-0.006024290879041834,-0.0065539062764618855,0.0,0.0005296153974200515,0.3884974412993761,0.3884974412993761,-0.0065539062764618855,-0.006024290879041834,0.0,-0.0005296153974200515
16.4114875,0.3880153369042214,0.3880153369042214,-0.0059814601846038765,-0.0065089894968588125,0.0,0.000527529312254936,0.3880153369042214,0.3880153369042214,-0.0065089894968588125,-0.0059814601846038765,0.0,-0.000527529312254936
16.4442,0.38753399007761863,0.38753399007761863,-0.006257425181988888,-0.006782880847425991,0.0,0.0005254556654371032,0.38753399007761863,0.38753399007761863,-0.006782880847425992,-0.006257425181988888,0.0,-0.000525455665437104
16.577199999999998,0.38780231808319626,0.38780231808319626,-0.007452965569661692,-0.007970116406639515,0.0,0.0005171508369778231,0.38780231808319626,0.38780231808319626,-0.007970116406639515,-0.007452965569661692,0.0,-0.0005171508369778231
16.61045,0.3878602943491027,0.3878602943491027,-0.007997203380913418,-0.008512309121302051,0.0,0.0005151057403886324,0.3878602943491027,0.3878602943491027,-0.008512309121302051,-0.00799720338091342,0.0,-0.0005151057403886307
16.6437,0.3879147123377362,0.3879147123377363,-0.008844012850677865,-0.009357085739878663,-5.551115123125783e-17,0.0005130728892007979,0.3879147123377363,0.3879147123377363,-0.009357085739878663,-0.008844012850677865,0.0,-0.0005130728892007979
16.676949999999998,0.3879656131902039,0.38796561319020384,-0.01024376224770581,-0.010754814433744646,5.551115123125783e-17,0.0005110521860388351,0.3879656131902039,0.3879656131902039,-0.010754814433744646,-0.010243762247705812,0.0,-0.0005110521860388333
16.693575,0.38798975741412683,0.38798975741412683,-0.01136035754847468,-0.011870403908299727,0.0,0.0005100463598250466,0.38798975741412683,0.3879897574141269,-0.011870403908299727,-0.011360357548474682,-5.551115123125783e-17,-0.0005100463598250449
16.701887499999998,0.38800150518408183,0.38800150518408183,-0.012145411667498308,-0.012654956240317358,0.0,0.0005095445728190498,0.38800150518408183,0.38800150518408183,-0.012654956240317358,-0.012145411667498308,0.0,-0.0005095445728190498
16.7102,0.38801303756242245,0.38801303756242245,-0.013411667767688325,-0.01392071130214227,0.0,0.0005090435344539453,0.38801303756242245,0.38801303756242245,-0.01392071130214227,-0.013411667767688325,0.0,-0.0005090435344539453
16.718646875,0.3891669386374772,0.3891669386374772,-0.014675469598624842,-0.015184004760596627,0.0,0.0005085351619717841,0.3891669386374772,0.3891669386374772,-0.015184004760596627,-0.014675469598624842,0.0,-0.0005085351619717841
16.72709375,0.3903183116140239,0.39031831161402386,-0.01541810922603426,-0.015926136785452218,5.551115123125783e-17,0.0005080275594179576,0.3903183116140239,0.3903183116140239,-0.015926136785452218,-0.015418109226034262,0.0,-0.0005080275594179558
16.7439875,0.3926134968168642,0.3926134968168642,-0.016349627909158157,-0.01685664256778575,0.0,0.0005070146586275935,0.39261349681686425,0.39261349681686425,-0.01685664256778575,-0.016349627909158157,0.0,-0.0005070146586275935
16.760881249999997,0.3948986401013439,0.3948986401013439,-0.016833389344004992,-0.017339394163251885,0.0,0.0005060048192468934,0.39489864010134396,0.3948986401013439,-0.017339394163251885,-0.016833389344004992,5.551115123125783e-17,-0.0005060048192468934
16.777775,0.397173788142761,0.397173788142761,-0.017000093394306578,-0.017505091423566068,0.0,0.0005049980292594902,0.39717378814276105,0.397173788142761,-0.017505091423566068,-0.017000093394306578,5.551115123125783e-17,-0.0005049980292594902
16.8115625,0.40169428393176293,0.40169428393176293,-0.016592798770176814,-0.01709579231780302,0.0,0.000502993547626205,0.40169428393176293,0.40169428393176293,-0.01709579231780302,-0.016592798770176814,0.0,-0.000502993547626205
16.84535,0.40617535254528103,0.40617535254528103,-0.015347337168487832,-0.015848338284629147,0.0,0.0005010011161413145,0.40617535254528103,0.40617535254528103,-0.015848338284629147,-0.015347337168487832,0.0,-0.0005010011161413145
16.8791375,0.4106173583652417,0.41061735836524166,-0.01331294349342435,-0.013811964131947171,5.551115123125783e-17,0.0004990206385228207,0.4106173583652417,0.4106173583652417,-0.013811964131947171,-0.01331294349342435,0.0,-0.0004990206385228207
16.912925,0.41502066184410263,0.41502066184410263,-0.010427198215505286,-0.01092425023524918,0.0,0.0004970520197438936,0.4150206618441027,0.41502066184410263,-0.01092425023524918,-0.010427198215505286,5.551115123125783e-17,-0.0004970520197438936
16.929818750000003,0.4172079117846958,0.41720791178469574,-0.008601989273232611,-0.009098061401326307,5.551115123125783e-17,0.0004960721280936956,0.41720791178469574,0.4172079117846958,-0.009098061401326307,-0.008601989273232611,-5.551115123125783e-17,-0.0004960721280936956
16.9467125,0.41938561955414894,0.41938561955414894,-0.006443639118659773,-0.006938734283809192,0.0,0.0004950951651494185,0.41938561955414894,0.41938561955414894,-0.006938734283809192,-0.006443639118659773,0.0,-0.0004950951651494185
16.963606249999998,0.4215538291256938,0.4215538291256938,-0.00380576011697072,-0.004299881237202838,0.0,0.0004941211202321182,0.4215538291256938,0.4215538291256938,-0.004299881237202838,-0.00380576011697072,0.0,-0.0004941211202321182
16.972053125,0.42263438576418255,0.4226343857641825,-0.0021842508307744596,-0.002677886018857818,5.551115123125783e-17,0.0004936351880833584,0.42263438576418255,0.42263438576418255,-0.002677886018857818,-0.00218425083077446,0.0,-0.000493635188083358
16.976276562499997,0.4231737794312144,0.4231737794312144,-0.0012264488693824278,-0.0017198413631456552,0.0,0.0004933924937632274,0.4231737794312144,0.4231737794312144,-0.0017198413631456552,-0.001226448869382428,0.0,-0.0004933924937632272
16.9805,0.4237125842360837,0.4237125842360837,2.061127161834611e-05,-0.00047253870951196176,0.0,0.0004931499811303079,0.4237125842360837,0.4237125842360837,-0.00047253870951196176,2.061127161834611e-05,0.0,-0.0004931499811303079
16.989081249999998,0.42348434256321094,0.42348434256321094,0.002261455447990702,0.0017687976516257721,0.0,0.00049265779636493,0.42348434256321094,0.42348434256321094,0.0017687976516257721,0.002261455447990702,0.0,-0.00049265779636493
16.997662499999997,0.4232563456989225,0.42325634569892256,0.003927125454074738,0.0034349590973418273,-5.551115123125783e-17,0.0004921663567329106,0.42325634569892256,0.42325634569892256,0.0034349590973418273,0.003927125454074738,0.0,-0.0004921663567329106
17.014825,0.42280108482771783,0.42280108482771783,0.006701046501012401,0.00620986079324818,0.0,0.0004911857077642212,0.4228010848277179,0.42280108482771783,0.00620986079324818,0.006701046501012402,5.551115123125783e-17,-0.0004911857077642221
17.049149999999997,0.4218934835827793,0.4218934835827793,0.011184453951017019,0.010695220663435713,0.0,0.0004892332875813064,0.4218934835827793,0.4218934835827793,0.010695220663435713,0.011184453951017019,0.0,-0.0004892332875813064
17.083475,0.4209897556329747,0.42098975563297464,0.014916362424841864,0.014429069799713536,5.551115123125783e-17,0.00048729262512832786,0.42098975563297464,0.4209897556329747,0.014429069799713538,0.014916362424841864,-5.551115123125783e-17,-0.0004872926251283261
17.1178,0.4200898763204525,0.4200898763204525,0.01819615973517268,0.017710796108494624,0.0,0.00048536362667805574,0.4200898763204525,0.4200898763204526,0.017710796108494627,0.01819615973517268,-5.551115123125783e-17,-0.0004853636266780523
17.18645,0.4183015660147909,0.41830156601479096,0.02389126956466256,0.02340972931574356,-5.551115123125783e-17,0.00048154024891899905,0.41830156601479096,0.41830156601479096,0.023409729315743564,0.02389126956466256,0.0,-0.0004815402489189956
17.2551,0.4165283595283212,0.4165283595283211,0.028820054826061606,0.028342292407219895,5.551115123125783e-17,0.00047776241884171095,0.4165283595283212,0.4165283595283212,0.028342292407219895,0.028820054826061606,0.0,-0.00047776241884171095
17.324875,0.4147818568792695,0.4147818568792695,0.03332037646951958,0.032846407858578036,0.0,0.0004739686109415456,0.41478185687926955,0.4147818568792695,0.032846407858578036,0.03332037646951958,5.551115123125783e-17,-0.0004739686109415456
17.39465,0.41304991668549906,0.41304991668549906,0.037470815708602466,0.03700059533821891,0.0,0.0004702203703835575,0.41304991668549906,0.41304991668549906,0.03700059533821891,0.037470815708602466,0.0,-0.0004702203703835575
17.5342,0.409629002169789,0.409629002169789,0.04505580118688415,0.044592943489598365,0.0,0.00046285769728578174,0.409629002169789,0.409629002169789,0.044592943489598365,0.04505580118688415,0.0,-0.00046285769728578174
17.8178,0.4025472198550847,0.4025472198550847,0.05872015022585044,0.05827172574708623,0.0,0.00044842447876421165,0.4025472198550847,0.4025472198550847,0.05827172574708623,0.05872015022585044,0.0,-0.00044842447876421165
17.9619,0.39822185152552253,0.3982218515255225,0.06495332628244048,0.0645119748950862,5.551115123125783e-17,0.00044135138735428014,0.39822185152552253,0.39822185152552253,0.06451197489508621,0.06495332628244048,0.0,-0.00044135138735426627
18.106,0.3939826370218172,0.3939826370218172,0.07037950029969335,0.06994505378026081,0.0,0.00043444651943254364,0.3939826370218172,0.3939826370218172,0.06994505378026081,0.07037950029969335,0.0,-0.00043444651943254364
18.3989,0.38576755107821126,0.38576755107821126,0.08011362366408094,0.07969271531651287,0.0,0.00042090834756806916,0.38576755107821126,0.38576755107821126,0.07969271531651287,0.08011362366408094,0.0,-0.00042090834756806916
18.6964,0.377895592632914,0.377895592632914,0.08901942104231793,0.08861161723429443,0.0,0.0004078038080234936,0.377895592632914,0.377895592632914,0.08861161723429443,0.08901942104231794,0.0,-0.00040780380802350746
18.9988,0.3697512214785361,0.3697512214785361,0.0973019586277811,0.09690684922328717,0.0,0.00039510940449392906,0.3697512214785362,0.3697512214785362,0.09690684922328718,0.0973019586277811,0.0,-0.0003951094044939152
19.3061,0.36163438881497056,0.36163438881497056,0.10485743083645821,0.1044746152059426,0.0,0.00038281563051560663,0.3616343888149706,0.36163438881497056,0.1044746152059426,0.10485743083645821,5.551115123125783e-17,-0.00038281563051560663
19.6184,0.35378167462639065,0.35378167462639065,0.11197019951314367,0.11159929041554548,0.0,0.000370909097598196,0.35378167462639065,0.35378167462639065,0.11159929041554549,0.11197019951314367,0.0,-0.00037090909759818214
19.9357,0.34616549308444805,0.34616549308444805,0.11902218158721743,0.11866280103690793,0.0,0.0003593805503094988,0.34616549308444805,0.34616549308444805,0.11866280103690793,0.11902218158721743,0.0,-0.0003593805503094988
20.09695,0.34245939510462176,0.34245939510462176,0.1227321674114506,0.12237843741728505,0.0,0.0003537299941655525,0.34245939510462176,0.3424593951046218,0.12237843741728505,0.12273216741145061,-5.551115123125783e-17,-0.0003537299941655664
20.177574999999997,0.3406341026892577,0.3406341026892577,0.1247163857879051,0.12436543039738586,0.0,0.00035095539051924196,0.3406341026892577,0.3406341026892577,0.12436543039738587,0.1247163857879051,0.0,-0.0003509553905192281
20.2582,0.33882696147796676,0.33882696147796676,0.12699428036291543,0.12664606650789406,0.0,0.00034821385502137314,0.33882696147796676,0.33882696147796676,0.12664606650789406,0.12699428036291543,0.0,-0.00034821385502137314
20.3401,0.3362964411093981,0.3362964411093981,0.12928693580238945,0.12894147351999308,0.0,0.0003454622823963749,0.3362964411093981,0.3362964411093981,0.12894147351999308,0.12928693580238945,0.0,-0.0003454622823963749
20.421999999999997,0.3337955339327722,0.3337955339327723,0.13126055456355581,0.13091781080930806,-5.551115123125783e-17,0.00034274375424775405,0.3337955339327723,0.3337955339327722,0.13091781080930806,0.13126055456355581,5.551115123125783e-17,-0.00034274375424775405
20.5858,0.3288807041273092,0.3288807041273092,0.13506320704147629,0.13472580330756595,0.0,0.0003374037339103353,0.3288807041273092,0.32888070412730924,0.13472580330756595,0.1350632070414763,-5.551115123125783e-17,-0.00033740373391036305
20.66905,0.32605148957615454,0.32605148957615454,0.13692035619378495,0.13658561794178156,0.0,0.00033473825200339147,0.32605148957615454,0.32605148957615454,0.13658561794178156,0.13692035619378495,0.0,-0.00033473825200339147
20.752299999999998,0.32325699738252295,0.32325699738252295,0.13852832510816962,0.138196220317658,0.0,0.0003321047905116281,0.32325699738252295,0.32325699738252295,0.138196220317658,0.13852832510816962,0.0,-0.0003321047905116281
20.9188,0.3177699522633598,0.3177699522633598,0.14136582244321913,0.14103889054632388,0.0,0.00032693189689525504,0.3177699522633598,0.3177699522633598,0.14103889054632388,0.14136582244321913,0.0,-0.00032693189689525504
21.2571,0.3070877694325766,0.30708776943257654,0.14616377519006837,0.14584698174853158,5.551115123125783e-17,0.000316793441536789,0.3070877694325766,0.3070877694325766,0.14584698174853158,0.14616377519006837,0.0,-0.000316793441536789
21.6009,0.2968117549345413,0.2968117549345413,0.15019329653674643,0.1498863221192195,0.0,0.00030697441752691734,0.2968117549345413,0.2968117549345413,0.1498863221192195,0.15019329653674643,0.0,-0.00030697441752691734
21.9503,0.28692584346817135,0.28692584346817135,0.1538519361815486,0.15355447165709002,0.0,0.00029746452445858496,0.28692584346817135,0.28692584346817135,0.15355447165709002,0.1538519361815486,0.0,-0.00029746452445858496
22.3053,0.2769866012887832,0.27698660128878316,0.15723142220591574,0.15694316580981807,5.551115123125783e-17,0.0002882563960976692,0.2769866012887832,0.2769866012887832,0.15694316580981807,0.15723142220591574,0.0,-0.0002882563960976692
22.6661,0.26703531661139795,0.2670353166113979,0.16020497557928515,0.1599256378366112,5.551115123125783e-17,0.00027933774267394074,0.2670353166113979,0.26703531661139795,0.1599256378366112,0.16020497557928515,-5.551115123125783e-17,-0.00027933774267394074
23.0327,0.25722701470664977,0.25722701470664977,0.16306295145506938,0.16279224973739786,0.0,0.00027070171767151763,0.25722701470664977,0.25722701470664977,0.16279224973739786,0.16306295145506938,0.0,-0.00027070171767151763
23.12585,0.25447862131403837,0.2544786213140384,0.1638204275796261,0.1635518550097899,-5.551115123125783e-17,0.0002685725698362007,0.2544786213140384,0.25447862131403837,0.1635518550097899,0.1638204275796261,5.551115123125783e-17,-0.0002685725698362007
23.219,0.2517659635757049,0.2517659635757049,0.1643910234963806,0.16412455449239854,0.0,0.0002664690039820561,0.2517659635757049,0.2517659635757049,0.16412455449239854,0.1643910234963806,0.0,-0.0002664690039820561
23.4053,0.24644550007646682,0.2464455000764668,0.16527303306629607,0.16501069607290317,2.7755575615628914e-17,0.0002623369933928976,0.24644550007646682,0.24644550007646682,0.1650106960729032,0.16527303306629607,0.0,-0.00026233699339286987
23.7838,0.2361466725206987,0.23614667252069874,0.16651683883777466,0.1662625995701409,-2.7755575615628914e-17,0.0002542392676337657,0.23614667252069874,0.23614667252069874,0.1662625995701409,0.16651683883777468,0.0,-0.00025423926763379345
24.1685,0.22601853191339819,0.22601853191339819,0.16725334358048852,0.16700694779104275,0.0,0.0002463957894457691,0.22601853191339819,0.22601853191339819,0.16700694779104275,0.16725334358048852,0.0,-0.0002463957894457691
24.363950000000003,0.22095244371914532,0.2209524437191453,0.1674088392705722,0.1671662867972808,2.7755575615628914e-17,0.00024255247329141305,0.22095244371914532,0.22095244371914532,0.1671662867972808,0.1674088392705722,0.0,-0.00024255247329141305
24.5594,0.21601835348390946,0.21601835348390946,0.1673668611733115,0.16712806058800175,0.0,0.00023880058530975634,0.21601835348390946,0.21601835348390946,0.16712806058800178,0.1673668611733115,0.0,-0.00023880058530972859
24.9566,0.206470296148796,0.206470296148796,0.16690494759644367,0.1666735018122245,0.0,0.00023144578421915862,0.206470296148796,0.206470296148796,0.1666735018122245,0.16690494759644367,0.0,-0.00023144578421915862
25.3603,0.197356351186798,0.19735635118679798,0.16606672288951163,0.1658424008184438,2.7755575615628914e-17,0.00022432207106781732,0.197356351186798,0.197356351186798,0.1658424008184438,0.16606672288951166,0.0,-0.00022432207106784507
25.7705,0.18865676875854018,0.18865676875854018,0.1649679352251322,0.16475051122278692,0.0,0.00021742400234528447,0.1886567687585402,0.1886567687585402,0.16475051122278694,0.1649679352251322,0.0,-0.00021742400234525672
26.1873,0.18032855056711108,0.18032855056711108,0.16375244255638205,0.16354169806593594,0.0,0.0002107444904461131,0.18032855056711108,0.18032855056711108,0.16354169806593594,0.16375244255638205,0.0,-0.0002107444904461131
26.3991,0.1761318385544965,0.1761318385544965,0.1630892939625663,0.1628818230666584,0.0,0.0002074708959078908,0.1761318385544965,0.1761318385544965,0.16288182306665844,0.1630892939625663,0.0,-0.00020747089590786305
26.6109,0.17204535688616215,0.17204535688616215,0.16230851369174515,0.16210423849491867,0.0,0.00020427519682647555,0.17204535688616215,0.17204535688616215,0.16210423849491867,0.16230851369174518,0.0,-0.0002042751968265033
