{1=sample1,2=KM3245432}
CCD
Scan Type: From File
Y:\Collins\2024Nov\XRR\znpc\.macro\2024 11 16\znpc (2).txt
Delay After Move (s): 0.00000000
Stay at End: 0
Curvature: 0.0
Clip to ROI: No
ROI: 1309 526 2539 1627
Background ROI: None
Data File Path: C:\Beamline Controls\BCS Setup Data\241116\CCD Scan 85267
Time	Frame #	Sample X	Sample Y	Sample Z	Sample Theta	CCD Theta	Higher Order Suppressor	Horizontal Exit Slit Size	Beamline Energy	EPU Polarization	Coolstage Temp C	CCD Temperature	Beam Current	TEY signal	Izero	Photodiode	AI 0	AI 3 Izero	AI 5	AI 6 BeamStop	AI 7	Temperature Controller	PZT Shutter	Pause Trigger	LV Memory	Time Stamp Error	Time Stamp Transmit Time	Time Stamp Server Time	Camera Temp Setpoint	Total Flux	Counts	Background	Filename
05:49:19	1.00000000	1.80000000	10.80000000	-5.00000000	0.00000000	0.00100000	8.74998333	2999.99218750	284.20136240	100.00000000	0.00000000	-40.00000000	501.10214233	-0.00197518	-0.15839703	0.00278406	0.03249096	-0.01842040	-0.01661227	-1088.85452119	-0.00008830	0.00000000	0.00000000	0.00000000	604272.00000000	-0.00505257	0.00010000	0.00845548	-40.00000000	0.00000000	45616642.00000000	0.00000000	znpc_85267-00001
05:49:24	2.00000000	1.80000000	10.80000000	-5.00000000	0.00000000	0.00100000	8.74998333	2999.99218750	284.19892192	100.00000000	0.00000000	-40.00000000	500.47576904	-0.00190122	-0.09889303	0.00063074	0.02558718	-0.01695746	-0.01950528	-344.17772105	0.00001033	0.00000000	0.00000000	0.00000000	604332.00000000	-0.00505257	0.00010000	0.00845548	-40.00000000	0.00000000	45707634.00000000	0.00000000	znpc_85267-00002
05:49:29	3.00000000	1.80000000	10.80000000	-5.00000000	0.00000000	0.00100000	8.74998333	2999.99218750	284.19892192	100.00000000	0.00000000	-40.00000000	500.30181885	-0.00175163	-0.10760494	0.00357306	0.04575607	-0.01858478	-0.01376857	-1088.85452119	-0.00013761	0.00000000	0.00000000	0.00000000	604272.00000000	-0.00505257	0.00010000	0.00845548	-40.00000000	0.00000000	45681777.00000000	0.00000000	znpc_85267-00003
05:49:34	4.00000000	1.80000000	10.80000000	-5.00000000	0.00000000	0.00100000	8.74998333	2999.99218750	284.19892192	100.00000000	0.00000000	-40.00000000	500.14389038	-0.00155603	-0.13456255	-0.00055277	-0.01568755	-0.01432745	-0.02154354	-1088.85452119	-0.00000611	0.00000000	0.00000000	0.00000000	604288.00000000	-0.00505257	0.00010000	0.00845548	-40.00000000	0.00000000	45682961.00000000	0.00000000	znpc_85267-00004
05:49:40	5.00000000	1.80000000	10.80000000	-5.00000000	0.00000000	0.00100000	8.74998333	2999.99218750	284.19892192	100.00000000	0.00000000	-40.00000000	499.98825073	-0.00205573	-0.09018112	0.00275119	-0.01624643	-0.01878203	-0.01817384	-1088.85452119	0.00001033	0.00000000	0.00000000	0.00000000	604272.00000000	-0.00505257	0.00010000	0.00845548	-40.00000000	0.00000000	45679818.00000000	0.00000000	znpc_85267-00005
05:49:48	6.00000000	1.80000000	10.40400000	-0.77800000	1.00000000	1.99950000	8.74998333	2999.99218750	284.19892192	100.00000000	0.00000000	-40.00000000	500.98999023	-0.00207052	-0.13143942	-0.00139108	0.06031976	-0.01851903	-0.02225035	-1088.85452119	0.00019114	0.00000000	0.00000000	0.00000000	604272.00000000	-0.00505257	0.00010000	0.00845548	-40.00000000	0.00000000	45651261.00000000	0.00000000	znpc_85267-00006
05:49:53	7.00000000	1.80000000	10.40300000	-0.77800000	1.21200000	2.42350000	8.74998333	2999.99218750	284.19892192	100.00000000	0.00000000	-40.00000000	500.82519531	-0.00182396	-0.09560552	0.00145262	0.02644193	-0.01879846	-0.02491324	-1088.85452119	0.00004320	0.00000000	0.00000000	0.00000000	604272.00000000	-0.00505257	0.00010000	0.00845548	-40.00000000	0.00000000	45641814.00000000	0.00000000	znpc_85267-00007
05:49:59	8.00000000	1.80000000	10.40150000	-0.77800000	1.42400000	2.84800000	8.74998333	2999.99218750	284.19892192	100.00000000	0.00000000	-40.00000000	500.66192627	-0.00198669	-0.18436838	-0.00014183	0.04006868	-0.01823959	-0.01371926	-1088.85452119	-0.00003899	0.00000000	0.00000000	0.00000000	604316.00000000	-0.00505257	0.00010000	0.00845548	-40.00000000	0.00000000	45644216.00000000	0.00000000	znpc_85267-00008
05:50:04	9.00000000	1.80000000	10.40000000	-0.77800000	1.63600000	3.27200000	8.74998333	2999.99218750	284.19892192	100.00000000	0.00000000	-40.00000000	500.52078247	-0.00188642	-0.16299954	0.00306350	-0.00337581	-0.01577395	-0.01439320	-1088.85452119	0.00020758	0.00000000	0.00000000	0.00000000	604316.00000000	-0.00505257	0.00010000	0.00845548	-40.00000000	0.00000000	45642667.00000000	0.00000000	znpc_85267-00009
05:50:09	10.00000000	1.80000000	10.39850000	-0.77800000	1.84800000	3.69650000	8.74998333	2999.99218750	284.19892192	100.00000000	0.00000000	-40.00000000	500.36285400	-0.00199491	-0.18288900	0.00095949	0.00507310	-0.01768071	-0.02042578	-1088.85452119	0.00004320	0.00000000	0.00000000	0.00000000	604256.00000000	-0.00505257	0.00010000	0.00845548	-40.00000000	0.00000000	45688754.00000000	0.00000000	znpc_85267-00010
