{1=sample1,2=KM3245432}
CCD
Scan Type: From File
Y:\Collins\2024Nov\XRR\znpc\.macro\2024 11 16\znpc (2).txt
Delay After Move (s): 0.00000000
Stay at End: 0
Curvature: 0.0
Clip to ROI: No
ROI: 1309 526 2539 1627
Background ROI: None
Data File Path: C:\Beamline Controls\BCS Setup Data\241116\CCD Scan 85269
Time	Frame #	Sample X	Sample Y	Sample Z	Sample Theta	CCD Theta	Higher Order Suppressor	Horizontal Exit Slit Size	Beamline Energy	EPU Polarization	Coolstage Temp C	CCD Temperature	Beam Current	TEY signal	Izero	Photodiode	AI 0	AI 3 Izero	AI 5	AI 6 BeamStop	AI 7	Temperature Controller	PZT Shutter	Pause Trigger	LV Memory	Time Stamp Error	Time Stamp Transmit Time	Time Stamp Server Time	Camera Temp Setpoint	Total Flux	Counts	Background	Filename
06:02:38	1.00000000	1.80000000	10.80000000	-5.00000000	0.00000000	0.00050000	8.74998333	2999.99218750	284.19892192	100.00000000	0.00000000	-40.00000000	500.14999390	-0.00190615	-0.16710894	0.00145262	0.03403609	-0.01567533	-0.01883134	-0.92811133	0.00019114	0.00000000	0.00000000	0.00000000	604664.00000000	-0.00621033	0.99224208	0.00775792	-40.00000000	0.00000000	45961614.00000000	0.00000000	znpc_85269-00001
06:02:44	2.00000000	1.80000000	10.80000000	-5.00000000	0.00000000	0.00050000	8.74998333	2999.99218750	284.19892192	100.00000000	0.00000000	-40.00000000	499.97604370	-0.00166287	-0.23137982	0.00104168	0.01245356	-0.01699033	-0.00819623	-0.89852371	0.00009251	0.00000000	0.00000000	0.00000000	604732.00000000	-0.00621033	0.99224208	0.00775792	-40.00000000	0.00000000	45886506.00000000	0.00000000	znpc_85269-00002
06:02:49	3.00000000	1.80000000	10.80000000	-5.00000000	0.00000000	0.00050000	8.74998333	2999.99218750	284.19892192	100.00000000	0.00000000	-40.00000000	500.89691162	-0.00189135	-0.06453852	-0.00010895	0.10082192	-0.01723690	-0.01597120	-0.74894185	-0.00005542	0.00000000	0.00000000	0.00000000	604984.00000000	-0.00621033	0.99224208	0.00775792	-40.00000000	0.00000000	45978332.00000000	0.00000000	znpc_85269-00003
06:02:54	4.00000000	1.80000000	10.80000000	-5.00000000	0.00000000	0.00050000	8.74998333	2999.99218750	284.19892192	100.00000000	0.00000000	-40.00000000	500.75881958	-0.00168424	-0.11483747	0.00206081	0.06018826	-0.01906147	-0.01986691	-0.79003577	0.00002676	0.00000000	0.00000000	0.00000000	604960.00000000	-0.00621033	0.99224208	0.00775792	-40.00000000	0.00000000	45966431.00000000	0.00000000	znpc_85269-00004
06:02:59	5.00000000	1.80000000	10.80000000	-5.00000000	0.00000000	0.00050000	8.74998333	2999.99218750	284.19648148	100.00000000	0.00000000	-40.00000000	500.59020996	-0.00174177	-0.12617939	0.00212656	0.05438580	-0.01769715	-0.01966966	-0.96098646	0.00007608	0.00000000	0.00000000	0.00000000	605140.00000000	-0.00621033	0.99224208	0.00775792	-40.00000000	0.00000000	45963493.00000000	0.00000000	znpc_85269-00005
06:03:07	6.00000000	1.80000000	10.40400000	-0.77800000	1.00000000	1.99950000	8.74998333	2999.99218750	284.19892192	100.00000000	0.00000000	-40.00000000	500.35293579	-0.00191930	-0.18584776	0.00092662	0.03178414	-0.02037647	-0.01616845	-1.05139308	0.00015826	0.00000000	0.00000000	0.00000000	605136.00000000	-0.00621033	0.99224208	0.00775792	-40.00000000	0.00000000	45837156.00000000	0.00000000	znpc_85269-00006
06:03:13	7.00000000	1.80000000	10.40300000	-0.77800000	1.21200000	2.42350000	8.74998333	2999.99218750	284.19648148	100.00000000	0.00000000	-40.00000000	500.20568848	-0.00173355	-0.16957457	0.00265256	0.03153758	-0.01733552	-0.01529726	-0.93139884	0.00009251	0.00000000	0.00000000	0.00000000	605216.00000000	-0.00621033	0.99224208	0.00775792	-40.00000000	0.00000000	45824705.00000000	0.00000000	znpc_85269-00007
06:03:18	8.00000000	1.80000000	10.40150000	-0.77800000	1.42400000	2.84800000	8.74998333	2999.99218750	284.19648148	100.00000000	0.00000000	-40.00000000	500.04165649	-0.00189464	-0.11270059	0.00112387	-0.01151241	-0.01575751	-0.02284211	-1.00043663	0.00017470	0.00000000	0.00000000	0.00000000	605204.00000000	-0.00621033	0.99224208	0.00775792	-40.00000000	0.00000000	45798907.00000000	0.00000000	znpc_85269-00008
06:03:24	9.00000000	1.80000000	10.40000000	-0.77800000	1.63600000	3.27200000	8.74998333	2999.99218750	284.19648148	100.00000000	0.00000000	-40.00000000	501.08917236	-0.00208696	-0.14080883	0.00141974	0.04666014	-0.01866696	-0.02213529	-0.90181122	-0.00002255	0.00000000	0.00000000	0.00000000	605216.00000000	-0.00621033	0.99224208	0.00775792	-40.00000000	0.00000000	45797854.00000000	0.00000000	znpc_85269-00009
06:03:29	10.00000000	1.80000000	10.39850000	-0.77800000	1.84800000	3.69650000	8.74998333	2999.99218750	284.19648148	100.00000000	0.00000000	-40.00000000	500.94268799	-0.00202450	-0.11812499	-0.00005964	0.05047366	-0.01888065	-0.02014635	-1088.85452119	0.00001033	0.00000000	0.00000000	0.00000000	605228.00000000	-0.00621033	0.99224208	0.00775792	-40.00000000	0.00000000	45764746.00000000	0.00000000	znpc_85269-00010
