{1=sample1,2=KM3245432}
CCD
Scan Type: From File
Y:\Collins\2024Nov\XRR\znpc\.macro\2024 11 16\znpc (4).txt
Delay After Move (s): 0.00000000
Stay at End: 0
Curvature: 0.0
Clip to ROI: No
ROI: 1309 526 2539 1627
Background ROI: None
Data File Path: C:\Beamline Controls\BCS Setup Data\241116\CCD Scan 85272
Time	Frame #	Sample X	Sample Y	Sample Z	Sample Theta	CCD Theta	Higher Order Suppressor	Horizontal Exit Slit Size	Beamline Energy	EPU Polarization	Coolstage Temp C	CCD Temperature	Beam Current	TEY signal	Izero	Photodiode	AI 0	AI 3 Izero	AI 5	AI 6 BeamStop	AI 7	Temperature Controller	PZT Shutter	Pause Trigger	LV Memory	Time Stamp Error	Time Stamp Transmit Time	Time Stamp Server Time	Camera Temp Setpoint	Total Flux	Counts	Background	Filename
06:57:13	11.00000000	1.80000000	10.39600000	-0.77750000	2.20600000	4.41350000	8.74998333	2999.99218750	250.00216203	190.00000000	0.00000000	-40.00000000	500.58029175	-0.00178944	-0.12207000	0.00135399	0.05745962	-0.01858478	-0.01122075	-1.02180546	0.00009251	0.00000000	0.00000000	0.00000000	614480.00000000	-0.00480080	0.00010000	0.00804057	-40.00000000	0.00000000	46210306.00000000	0.00000000	znpc_85272-00011
06:57:18	12.00000000	1.80000000	10.39450000	-0.77750000	2.44800000	4.89600000	8.74998333	2999.99218750	250.00216203	190.00000000	0.00000000	-40.00000000	500.41778564	-0.00183053	-0.12683690	0.00084443	0.03216221	-0.01825602	-0.01544520	-1.12207462	0.00017470	0.00000000	0.00000000	0.00000000	614480.00000000	-0.00480080	0.00010000	0.00804057	-40.00000000	0.00000000	46261294.00000000	0.00000000	znpc_85272-00012
06:57:23	13.00000000	1.80000000	10.39250000	-0.77750000	2.69000000	5.37900000	8.74998333	2999.99218750	250.00216203	190.00000000	0.00000000	-40.00000000	500.27511597	-0.00196203	-0.09790678	0.00311281	0.04518076	-0.01700677	-0.01531370	-0.92646757	0.00014183	0.00000000	0.00000000	0.00000000	614304.00000000	-0.00480080	0.00010000	0.00804057	-40.00000000	0.00000000	46254504.00000000	0.00000000	znpc_85272-00013
06:57:28	14.00000000	1.80000000	10.39100000	-0.77750000	2.93000000	5.86100000	8.74998333	2999.99218750	250.00216203	190.00000000	0.00000000	-40.00000000	500.12557983	-0.00167273	-0.16645143	-0.00076645	-0.00069649	-0.01667802	-0.02155998	-1.04974933	0.00015826	0.00000000	0.00000000	0.00000000	614304.00000000	-0.00480080	0.00010000	0.00804057	-40.00000000	0.00000000	46219282.00000000	0.00000000	znpc_85272-00014
06:57:33	15.00000000	1.80000000	10.38950000	-0.77750000	3.17200000	6.34450000	8.74998333	2999.99218750	250.00216203	190.00000000	0.00000000	-40.00000000	499.98443604	-0.00178286	-0.18584776	0.00148549	0.11758824	-0.01715471	-0.01393294	-0.77688571	0.00020758	0.00000000	0.00000000	0.00000000	614320.00000000	-0.00480080	0.00010000	0.00804057	-40.00000000	0.00000000	46177838.00000000	0.00000000	znpc_85272-00015
06:57:39	16.00000000	1.80000000	10.38800000	-0.77750000	3.41400000	6.82700000	8.74998333	2999.99218750	250.00216203	190.00000000	0.00000000	-40.00000000	501.19064331	-0.00163164	-0.14623323	-0.00068427	0.05486249	-0.01745058	-0.01965322	-1.17796235	0.00001033	0.00000000	0.00000000	0.00000000	614304.00000000	-0.00480080	0.00010000	0.00804057	-40.00000000	0.00000000	46160171.00000000	0.00000000	znpc_85272-00016
06:57:44	17.00000000	1.80000000	10.38600000	-0.77700000	3.65600000	7.31000000	8.74998333	2999.99218750	250.00405055	190.00000000	0.00000000	-40.00000000	501.01974487	-0.00172533	-0.19045028	-0.00188421	0.02913769	-0.01751633	-0.01666158	-0.97249276	0.00014183	0.00000000	0.00000000	0.00000000	614320.00000000	-0.00480080	0.00010000	0.00804057	-40.00000000	0.00000000	46132054.00000000	0.00000000	znpc_85272-00017
06:57:49	18.00000000	1.80000000	10.38450000	-0.77700000	3.89600000	7.79250000	8.74998333	2999.99218750	250.00405055	190.00000000	0.00000000	-40.00000000	500.88470459	-0.00163986	-0.11598810	0.00100880	0.04603551	-0.01646433	-0.01708896	-0.87222360	0.00027333	0.00000000	0.00000000	0.00000000	614304.00000000	-0.00480080	0.00010000	0.00804057	-40.00000000	0.00000000	46071408.00000000	0.00000000	znpc_85272-00018
06:57:54	19.00000000	1.80000000	10.38300000	-0.77700000	4.13800000	8.27550000	8.74998333	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.72296143	-0.00183547	-0.16053391	0.00332650	0.02856238	-0.01819027	-0.01459045	-0.87057984	0.00005964	0.00000000	0.00000000	0.00000000	614320.00000000	-0.00480080	0.00010000	0.00804057	-40.00000000	0.00000000	46099940.00000000	0.00000000	znpc_85272-00019
06:58:00	20.00000000	1.80000000	10.38150000	-0.77700000	4.38000000	8.75800000	8.74998333	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.57266235	-0.00169081	-0.15691764	0.00146906	0.07471907	-0.01671089	-0.02179010	-1.11385584	-0.00005542	0.00000000	0.00000000	0.00000000	614304.00000000	-0.00480080	0.00010000	0.00804057	-40.00000000	0.00000000	46082695.00000000	0.00000000	znpc_85272-00020
06:58:05	21.00000000	1.80000000	10.37950000	-0.77650000	4.62000000	9.24100000	8.74998333	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.40557861	-0.00182560	-0.19521718	0.00063074	0.04570676	-0.01892997	-0.01694102	-0.88372990	0.00007608	0.00000000	0.00000000	0.00000000	614304.00000000	-0.00480080	0.00010000	0.00804057	-40.00000000	0.00000000	45984830.00000000	0.00000000	znpc_85272-00021
06:58:11	22.00000000	1.80000000	10.37800000	-0.77650000	4.86200000	9.72350000	8.74998333	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.26062012	-0.00185848	-0.14130196	-0.00060208	0.02798706	-0.01631639	-0.01794371	-1.04481806	0.00012539	0.00000000	0.00000000	0.00000000	614288.00000000	-0.00480080	0.00010000	0.00804057	-40.00000000	0.00000000	45969513.00000000	0.00000000	znpc_85272-00022
06:58:16	23.00000000	1.80000000	10.37650000	-0.77650000	5.10400000	10.20650000	8.74998333	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.10955811	-0.00176314	-0.17401271	0.00143618	-0.00377032	-0.01883134	-0.01902859	-0.98564281	0.00002676	0.00000000	0.00000000	0.00000000	614304.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45906766.00000000	0.00000000	znpc_85272-00023
06:58:21	24.00000000	1.80000000	10.37500000	-0.77650000	5.34400000	10.68900000	8.74998333	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	499.97222900	-0.00172205	-0.17236896	0.00089374	0.03757017	-0.01989978	-0.01110568	-1.05139308	0.00010895	0.00000000	0.00000000	0.00000000	614320.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45919168.00000000	0.00000000	znpc_85272-00024
06:58:26	25.00000000	1.80000000	10.37300000	-0.77600000	5.58600000	11.17200000	8.74998333	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	501.12960815	-0.00159876	-0.11828936	0.00021980	0.04426026	-0.01620133	-0.01943953	-0.98071154	0.00014183	0.00000000	0.00000000	0.00000000	614280.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45813347.00000000	0.00000000	znpc_85272-00025
06:58:31	26.00000000	1.80000000	10.37150000	-0.77600000	5.82800000	11.65450000	8.74998333	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.95642090	-0.00183547	-0.13439818	0.00005542	0.00632235	-0.01950528	-0.01819027	-0.80976085	-0.00005542	0.00000000	0.00000000	0.00000000	614280.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45779069.00000000	0.00000000	znpc_85272-00026
06:58:37	27.00000000	1.80000000	10.37000000	-0.77600000	6.06800000	12.13750000	8.74998333	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.81909180	-0.00166616	-0.26852873	0.00072937	0.02170791	-0.01534658	-0.01429457	-0.94783641	0.00005964	0.00000000	0.00000000	0.00000000	614296.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45729476.00000000	0.00000000	znpc_85272-00027
06:58:42	28.00000000	1.80000000	10.36800000	-0.77550000	6.31000000	12.62000000	8.74998333	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.65429687	-0.00197518	-0.16382142	0.00026911	-0.01932025	-0.01621777	-0.02547212	-0.83277344	0.00001033	0.00000000	0.00000000	0.00000000	614264.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45683204.00000000	0.00000000	znpc_85272-00028
06:58:48	29.00000000	1.80000000	10.36650000	-0.77550000	6.55200000	13.10300000	8.74998333	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.49331665	-0.00185355	-0.17730023	0.00465794	0.03237590	-0.01728621	-0.02059016	-0.96591773	-0.00007186	0.00000000	0.00000000	0.00000000	614280.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45652753.00000000	0.00000000	znpc_85272-00029
06:58:53	30.00000000	1.80000000	10.36500000	-0.77550000	6.79400000	13.58550000	8.74998333	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.33538818	-0.00177136	-0.14228821	0.00076224	0.00601004	-0.01792727	-0.02091891	-0.73743555	0.00012539	0.00000000	0.00000000	0.00000000	614280.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45602837.00000000	0.00000000	znpc_85272-00030
06:58:58	31.00000000	1.80000000	10.36350000	-0.77500000	7.03400000	14.06850000	8.74998333	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.17288208	-0.00170890	-0.11960437	-0.00124314	0.02202023	-0.01958747	-0.01508357	-1.05632435	0.00007608	0.00000000	0.00000000	0.00000000	614284.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45596489.00000000	0.00000000	znpc_85272-00031
06:59:04	32.00000000	1.80000000	10.36150000	-0.77500000	7.27600000	14.55100000	8.74998333	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.02563477	-0.00184533	-0.14639760	0.00128824	0.05838013	-0.01865053	-0.01549451	-1.09741827	0.00033908	0.00000000	0.00000000	0.00000000	614332.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45642381.00000000	0.00000000	znpc_85272-00032
06:59:09	33.00000000	1.80000000	10.36000000	-0.77450000	7.51800000	15.03400000	8.74998333	2999.99218750	249.99838700	190.00000000	0.00000000	-40.00000000	501.29821777	-0.00210504	-0.17779336	-0.00165408	0.03563053	-0.01853546	-0.02257911	-0.83770471	0.00005964	0.00000000	0.00000000	0.00000000	614352.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45541489.00000000	0.00000000	znpc_85272-00033
06:59:15	34.00000000	1.80000000	10.35850000	-0.77450000	7.75800000	15.51650000	8.74998333	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	501.14639282	-0.00174506	-0.15215075	-0.00206502	-0.00792902	-0.01784509	-0.02091891	-0.84592349	0.00010895	0.00000000	0.00000000	0.00000000	614328.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45494671.00000000	0.00000000	znpc_85272-00034
06:59:21	35.00000000	1.80000000	10.35700000	-0.77400000	8.00000000	15.99950000	8.74998333	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.97015381	-0.00189300	-0.11237184	-0.00084864	0.01773002	-0.01533014	-0.01957103	-1.06618689	0.00015826	0.00000000	0.00000000	0.00000000	614360.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45615457.00000000	0.00000000	znpc_85272-00035
06:59:26	36.00000000	1.80000000	10.36150000	-0.77500000	7.27600000	14.55150000	8.25182578	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.81298828	-0.00191930	-0.14458947	0.00143618	0.04979972	-0.01728621	-0.01945597	-0.97742403	0.00020758	0.00000000	0.00000000	0.00000000	614344.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	46225057.00000000	0.00000000	znpc_85272-00036
06:59:31	37.00000000	1.80000000	10.36150000	-0.77500000	7.27600000	14.55150000	8.24992078	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.64514160	-0.00174177	-0.12913816	-0.00002676	0.03351009	-0.01758208	-0.01549451	-0.94783641	0.00025689	0.00000000	0.00000000	0.00000000	614360.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	46247476.00000000	0.00000000	znpc_85272-00037
06:59:37	38.00000000	1.80000000	10.36150000	-0.77500000	7.27600000	14.55150000	8.25007953	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.50094604	-0.00184204	-0.11154996	-0.00053633	0.10843252	-0.01588902	-0.01989978	-0.81962339	-0.00003899	0.00000000	0.00000000	0.00000000	614404.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	46249981.00000000	0.00000000	znpc_85272-00038
06:59:42	39.00000000	1.80000000	10.36150000	-0.77500000	7.27600000	14.55150000	8.24992078	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.33691406	-0.00192916	-0.10661869	-0.00032264	0.06479078	-0.01827246	-0.02037647	-1.02344922	0.00025689	0.00000000	0.00000000	0.00000000	614388.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	46241200.00000000	0.00000000	znpc_85272-00039
06:59:48	40.00000000	1.80000000	10.36150000	-0.77500000	7.27600000	14.55150000	8.24992078	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.16754150	-0.00172862	-0.12683690	0.00148549	0.06350865	-0.01863409	-0.01720402	-1.02180546	0.00014183	0.00000000	0.00000000	0.00000000	614328.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	46254237.00000000	0.00000000	znpc_85272-00040
06:59:53	41.00000000	1.80000000	10.36000000	-0.77450000	7.51800000	15.03400000	8.24992078	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	500.02716064	-0.00183547	-0.17302646	-0.00010895	-0.00056499	-0.01731908	-0.02170791	-0.88701741	0.00015826	0.00000000	0.00000000	0.00000000	614344.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45924924.00000000	0.00000000	znpc_85272-00041
06:59:58	42.00000000	1.80000000	10.35850000	-0.77450000	7.75800000	15.51650000	8.24992078	2999.99218750	250.00027353	190.00000000	0.00000000	-40.00000000	501.24938965	-0.00199327	-0.18568339	0.00028555	0.06934398	-0.01777934	-0.01452470	-0.83441720	0.00022401	0.00000000	0.00000000	0.00000000	614344.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45839707.00000000	0.00000000	znpc_85272-00042
07:00:03	43.00000000	1.80000000	10.35700000	-0.77400000	8.00000000	15.99950000	8.25007953	2999.99218750	249.99838700	190.00000000	0.00000000	-40.00000000	501.08612061	-0.00173026	-0.10727619	-0.00550047	0.02754325	-0.01687527	-0.01874915	-1.05139308	0.00001033	0.00000000	0.00000000	0.00000000	614368.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45693320.00000000	0.00000000	znpc_85272-00043
07:00:09	44.00000000	1.80000000	10.35500000	-0.77400000	8.25000000	16.49950000	8.24992078	2999.99218750	249.99838700	190.00000000	0.00000000	-40.00000000	500.93353271	-0.00182725	-0.12075500	0.00307994	0.09840560	-0.01850259	-0.01092487	-0.89359244	-0.00000611	0.00000000	0.00000000	0.00000000	614352.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45606099.00000000	0.00000000	znpc_85272-00044
07:00:14	45.00000000	1.80000000	10.35350000	-0.77350000	8.50000000	16.99950000	8.25007953	2999.99218750	249.99838700	190.00000000	0.00000000	-40.00000000	500.76873779	-0.00200970	-0.19718968	0.00074580	0.03819479	-0.01876559	-0.01722046	-0.79496703	-0.00013761	0.00000000	0.00000000	0.00000000	614368.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45585201.00000000	0.00000000	znpc_85272-00045
07:00:19	46.00000000	1.80000000	10.35200000	-0.77350000	8.75000000	17.49950000	8.24992078	2999.99218750	249.99838700	190.00000000	0.00000000	-40.00000000	500.62759399	-0.00207710	-0.15510951	0.00117318	0.04179462	-0.01692458	-0.02422286	-0.83112968	0.00033908	0.00000000	0.00000000	0.00000000	614336.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45586658.00000000	0.00000000	znpc_85272-00046
07:00:25	47.00000000	1.80000000	10.35000000	-0.77300000	9.00000000	17.99950000	8.25007953	2999.99218750	249.99838700	190.00000000	0.00000000	-40.00000000	500.46585083	-0.00189464	-0.19439530	-0.00079933	-0.00796189	-0.01567533	-0.02225035	-1.00372414	-0.00003899	0.00000000	0.00000000	0.00000000	614352.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45475395.00000000	0.00000000	znpc_85272-00047
07:00:30	48.00000000	1.80000000	10.34850000	-0.77300000	9.25000000	18.49950000	8.24992078	2999.99218750	249.99838700	190.00000000	0.00000000	-40.00000000	500.30715942	-0.00173191	-0.03149901	-0.00065139	0.03227727	-0.01703965	-0.02280923	-0.86400482	0.00002676	0.00000000	0.00000000	0.00000000	614352.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45487809.00000000	0.00000000	znpc_85272-00048
07:00:36	49.00000000	1.80000000	10.34700000	-0.77250000	9.50000000	18.99950000	8.25007953	2999.99218750	249.99650083	190.00000000	0.00000000	-40.00000000	500.15228271	-0.00186998	-0.17532772	0.00074580	0.05547068	-0.01495207	-0.02386124	-1.14179970	0.00014183	0.00000000	0.00000000	0.00000000	614352.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45540201.00000000	0.00000000	znpc_85272-00049
07:00:41	50.00000000	1.80000000	10.34500000	-0.77250000	9.75000000	19.49950000	8.24992078	2999.99218750	249.99650083	190.00000000	0.00000000	-40.00000000	499.99740601	-0.00240749	-0.18354650	-0.00071714	0.10780789	-0.01411376	-0.02144491	-0.81140460	0.00010895	0.00000000	0.00000000	0.00000000	614324.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45577044.00000000	0.00000000	znpc_85272-00050
07:00:47	51.00000000	1.80000000	10.34350000	-0.77200000	10.00000000	19.99950000	8.25007953	2999.99218750	249.99650083	190.00000000	0.00000000	-40.00000000	500.81604004	-0.00214449	-0.14820573	0.00092662	0.04929015	-0.02001484	-0.01074406	-0.71113544	0.00005964	0.00000000	0.00000000	0.00000000	614324.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45476610.00000000	0.00000000	znpc_85272-00051
07:00:52	52.00000000	1.80000000	10.34200000	-0.77200000	10.25000000	20.49950000	8.24992078	2999.99218750	249.99650083	190.00000000	0.00000000	-40.00000000	500.64285278	-0.00172698	-0.09790678	-0.00043770	0.04488488	-0.02042578	-0.01120431	-1.06454314	0.00015826	0.00000000	0.00000000	0.00000000	614308.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45497394.00000000	0.00000000	znpc_85272-00052
07:00:57	53.00000000	1.80000000	10.34000000	-0.77150000	10.50000000	20.99950000	8.25007953	2999.99218750	249.99650083	190.00000000	0.00000000	-40.00000000	500.51315308	-0.00156589	-0.13965820	-0.00130889	-0.02934717	-0.01861765	-0.01963678	-1.06618689	0.00017470	0.00000000	0.00000000	0.00000000	614324.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45461149.00000000	0.00000000	znpc_85272-00053
07:01:03	54.00000000	1.80000000	10.33850000	-0.77100000	10.75000000	21.49950000	8.24992078	2999.99218750	249.99650083	190.00000000	0.00000000	-40.00000000	500.63522339	-0.00166945	-0.05007346	0.00071293	0.01947240	-0.01564245	-0.01881490	-0.83934847	-0.00015405	0.00000000	0.00000000	0.00000000	614324.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45424947.00000000	0.00000000	znpc_85272-00054
07:01:09	55.00000000	1.80000000	10.33700000	-0.77100000	11.00000000	21.99950000	8.25007953	2999.99218750	249.99650083	190.00000000	0.00000000	-40.00000000	500.26901245	-0.00188642	-0.10628994	0.00396757	0.05045722	-0.01973541	-0.02165860	-0.91167376	0.00030620	0.00000000	0.00000000	0.00000000	614308.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45365093.00000000	0.00000000	znpc_85272-00055
07:01:14	56.00000000	1.80000000	10.33500000	-0.77050000	11.25000000	22.49950000	8.24992078	2999.99218750	249.99650083	190.00000000	0.00000000	-40.00000000	500.11413574	-0.00172698	-0.09971491	0.00137043	0.10011511	-0.01912722	-0.01297957	-0.79661079	0.00022401	0.00000000	0.00000000	0.00000000	614340.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45514734.00000000	0.00000000	znpc_85272-00056
07:01:19	57.00000000	1.80000000	10.33350000	-0.77000000	11.50000000	22.99950000	8.25007953	2999.99218750	249.99650083	190.00000000	0.00000000	-40.00000000	499.96994019	-0.00168260	-0.19455967	-0.00185133	0.09727141	-0.01759852	-0.01432745	-1.03166800	0.00007608	0.00000000	0.00000000	0.00000000	614324.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45493733.00000000	0.00000000	znpc_85272-00057
07:01:24	58.00000000	1.80000000	10.33200000	-0.77000000	11.75000000	23.49950000	8.24992078	2999.99218750	249.99650083	190.00000000	0.00000000	-40.00000000	501.25167847	-0.00190450	-0.19012153	0.00095949	0.02134629	-0.01667802	-0.02132985	-0.88044238	0.00024045	0.00000000	0.00000000	0.00000000	614340.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45471588.00000000	0.00000000	znpc_85272-00058
07:01:29	59.00000000	1.80000000	10.33000000	-0.76950000	12.00000000	23.99950000	8.25007953	2999.99218750	249.99650083	190.00000000	0.00000000	-40.00000000	501.10214233	-0.00178286	-0.20343596	-0.00157189	0.00158833	-0.01996553	-0.01592189	-1.01358668	0.00010895	0.00000000	0.00000000	0.00000000	614324.00000000	-0.00577211	0.98917384	0.01082616	-40.00000000	0.00000000	45490005.00000000	0.00000000	znpc_85272-00059
