sam_th,energy,polarization,scan,q,R,R_err
2.666,284.6,100.0,3.0,0.013417117045380426,0.09495915609169583,0.09669650389781864
2.786,285.0,100.0,4.0,0.014040278168145128,0.08755055645889731,0.08880778980399724
2.786,285.5,100.0,5.0,0.014064910235106786,0.10535508112143407,0.10653106539583185
2.786,286.0,100.0,6.0,0.014089542302068447,0.007733216150324195,0.00789413654129743
2.786,286.5,100.0,7.0,0.014114174369030104,0.13529626197520364,0.14137439808064858
2.786,287.0,100.0,8.0,0.014138806435991762,0.029988049128162303,0.03063344492523755
2.786,287.7,100.0,9.0,0.014173291329738083,0.07127484361403812,0.07297587115171282
2.786,288.6,100.0,10.0,0.01421762905026907,0.17065600858325158,0.17327320572592844
2.852,284.0,100.0,1.0,0.014322188831609501,0.19337825676877549,0.20149383036548066
2.852,284.2,100.0,2.0,0.014332274880082466,0.2420604882904596,0.2535818907509097
2.852,284.6,100.0,3.0,0.014352446977028397,0.07369587134046358,0.07504419166746845
2.876,250.0,100.0,0.0,0.012713566322147098,1.0003862641819201,1.002337525132101
2.964,285.0,100.0,4.0,0.014936547644402578,0.06808041784552489,0.06905805836462214
2.964,285.5,100.0,5.0,0.014962752113954161,0.09735654017895094,0.09844324391494122
2.964,286.0,100.0,6.0,0.014988956583505745,0.0225488283039758,0.023018046569200677
2.964,286.5,100.0,7.0,0.015015161053057327,0.1038221901027519,0.10848636480349536
2.964,287.0,100.0,8.0,0.015041365522608912,0.02083627305582353,0.02128470646339427
2.964,287.7,100.0,9.0,0.015078051779981129,0.06620880404918703,0.06778892675747443
2.964,288.6,100.0,10.0,0.01512521982517398,0.11989688631900948,0.12173563662668989
3.036,284.0,100.0,1.0,0.015245362297513103,0.2111791290802254,0.2200417581719124
3.036,284.2,100.0,2.0,0.015256098468145154,0.17602521615750566,0.18440352429387852
3.036,284.6,100.0,3.0,0.015277570809409259,0.04081940288642031,0.041566223972145676
3.084,250.0,100.0,0.0,0.013632187223713501,0.8326580870591107,0.8342821929353137
3.142,285.0,100.0,4.0,0.015832672960711346,0.06034641831200738,0.06121299794813822
3.142,285.5,100.0,5.0,0.015860449579940667,0.07749697446494784,0.07836200368151823
3.142,286.0,100.0,6.0,0.015888226199169984,0.03979257678587229,0.04062061998158027
3.142,286.5,100.0,7.0,0.0159160028183993,0.08448486760599999,0.08828032002030156
3.142,287.0,100.0,8.0,0.015943779437628623,0.013801097176426547,0.014098121170038985
3.142,287.7,100.0,9.0,0.015982666704549665,0.05185300048611978,0.05309051118787005
3.142,288.6,100.0,10.0,0.01603266461916244,0.11229972583554637,0.11402196535128428
3.222,284.0,100.0,1.0,0.016178410422552265,0.18850768549774907,0.1964188541097962
3.222,284.2,100.0,2.0,0.01618980366932871,0.13442958823522497,0.14082806078061666
3.222,284.6,100.0,3.0,0.016212590162881603,0.01997416731583947,0.020339609440575643
3.292,250.0,100.0,0.0,0.01455062846731734,0.8171291878840536,0.8187230045253436
3.322,285.0,100.0,4.0,0.01673871167389169,0.06284099853948934,0.0637434005572345
3.322,285.5,100.0,5.0,0.016768077834723078,0.08026207393279372,0.08115796747462228
3.322,286.0,100.0,6.0,0.016797443995554467,0.055292843773061796,0.0564434318162539
3.322,286.5,100.0,7.0,0.016826810156385853,0.06810600108693371,0.07116563878985732
3.322,287.0,100.0,8.0,0.016856176317217243,0.010473571294869763,0.010698981052776583
3.322,287.7,100.0,9.0,0.016897288942381187,0.04174724370427652,0.04274357294980298
3.322,288.6,100.0,10.0,0.01695014803187769,0.10180817497384279,0.10336951504533931
3.408,284.0,100.0,1.0,0.017111288050846947,0.1226159519907097,0.12776181895185684
3.408,284.2,100.0,2.0,0.017123338253699657,0.10285123837515021,0.10774666975779648
3.408,284.6,100.0,3.0,0.01714743865940508,0.012992904953021791,0.013230619733189982
3.5,250.0,100.0,0.0,0.015468877948864111,0.8466547183878336,0.8483061247989635
3.5,285.0,100.0,4.0,0.017634520861705087,0.048279937548737904,0.04897324150750956
3.5,285.5,100.0,5.0,0.017665458617602815,0.0642093500238797,0.06492606140688695
