sam_th,energy,polarization,scan,q,R,R_err
3.292,285.5,100.0,5.0,0.016616817709676403,0.137860360560083,0.1443903850556609
3.292,286.0,100.0,6.0,0.01664591896661104,0.04277410105548479,0.04485438159808466
3.292,286.5,100.0,7.0,0.016675020223545674,0.06940796371530077,0.0729119313584314
3.292,287.0,100.0,8.0,0.01670412148048031,0.06479913601151983,0.06799167594289522
3.292,287.7,100.0,9.0,0.016744863240188798,0.06025707188765058,0.06323836079138734
3.292,288.6,100.0,10.0,0.01679724550267114,0.13734812704140578,0.14407918899887978
3.3819999999999997,250.0,100.0,0.0,0.014947972199788039,0.9225684149127497,0.9624235294180047
3.392,284.0,100.0,1.0,0.017031047461889066,0.13092231119254544,0.137362164035041
3.392,284.2,100.0,2.0,0.017043041157284763,0.1308132089495589,0.13732141438551443
3.392,284.6,100.0,3.0,0.01706702854807616,0.12024604235990857,0.1261044494372757
3.5,285.0,100.0,4.0,0.017634520861705087,0.07841464799164476,0.08215120992783403
3.5,285.5,100.0,5.0,0.017665458617602815,0.09877049543757593,0.103448952334304
3.5,286.0,100.0,6.0,0.017696396373500546,0.013255407650075064,0.013900072667883654
3.5,286.5,100.0,7.0,0.01772733412939827,0.06065492070546463,0.06371700275155916
3.5,287.0,100.0,8.0,0.017758271885296002,0.056961907174571,0.05976832056856729
3.5,287.7,100.0,9.0,0.01780158474355282,0.05838415045205729,0.06127277438355783
3.5,288.6,100.0,10.0,0.01785727270416873,0.14438657881546332,0.1514625763464788
3.6079999999999997,284.0,100.0,1.0,0.018114180801327835,0.10179877666195881,0.10680609081091966
3.6079999999999997,284.2,100.0,2.0,0.01812693726668088,0.10461847484569461,0.10982344254092694
3.6079999999999997,284.6,100.0,3.0,0.018152450197386982,0.0863529074774334,0.09056003541602153
3.618,250.0,100.0,0.0,0.01598971808682656,0.9228192918058903,0.9626852442361612
3.7079999999999997,285.0,100.0,4.0,0.018681092866136628,0.059386603200750065,0.06221645357593945
3.7079999999999997,285.5,100.0,5.0,0.018713866713270202,0.09724414511080173,0.10185030345135182
3.7079999999999997,286.0,100.0,6.0,0.018746640560403777,0.0026805840892083635,0.0028109519236217506
