{1=sample1,2=KM3245432}
CCD
Scan Type: One Motor From File
Y:\Collins\2024Nov\XRR\znpc\.macro\2024 11 16\znpc.txt
X Motor: Beamline Energy
Delay After Move (s): 0.00000000
Stay at End: 0
Curvature: 0.0
Clip to ROI: No
ROI: 1309 526 2539 1627
Background ROI: None
Data File Path: C:\Beamline Controls\BCS Setup Data\241116\CCD Scan 85257
Time	Frame #	Beamline Energy	EPU Polarization	Coolstage Temp C	CCD Temperature	Beam Current	TEY signal	Izero	Photodiode	AI 0	AI 3 Izero	AI 5	AI 6 BeamStop	AI 7	Temperature Controller	PZT Shutter	Pause Trigger	LV Memory	Time Stamp Error	Time Stamp Transmit Time	Time Stamp Server Time	Camera Temp Setpoint	Total Flux	Counts	Background	Filename
01:15:33	23.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.69702148	0.01021503	-0.12880940	0.00007951	0.02157641	-0.01616845	-0.01186181	-0.95934271	0.00015826	0.00000000	0.00000000	0.00000000	1019420.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47295180.00000000	0.00000000	znpc_85257-00023
01:15:36	24.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.58563232	0.01031677	-0.18864215	0.00017978	0.02226679	-0.01838753	-0.01994909	-0.94290514	-0.00000611	0.00000000	0.00000000	0.00000000	1019420.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47341828.00000000	0.00000000	znpc_85257-00024
01:15:39	25.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.49636841	0.01019152	-0.14278134	-0.00013418	0.07077405	-0.01804234	-0.01827246	-0.65689147	0.00001033	0.00000000	0.00000000	0.00000000	1019436.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47354391.00000000	0.00000000	znpc_85257-00025
01:15:43	26.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.40023804	0.01039354	-0.12239875	0.00009266	0.07254931	-0.01730265	-0.01250288	-0.96591773	0.00010895	0.00000000	0.00000000	0.00000000	1019404.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47334950.00000000	0.00000000	znpc_85257-00026
01:15:46	27.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.30258179	0.01027667	-0.08393485	0.00029156	0.09005532	-0.01781221	-0.01371926	-0.91496128	0.00005964	0.00000000	0.00000000	0.00000000	1019420.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47314366.00000000	0.00000000	znpc_85257-00027
01:15:49	28.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.21331787	0.01023870	-0.15247950	0.00027019	0.04029880	-0.01768071	-0.01809165	-0.82126714	0.00009251	0.00000000	0.00000000	0.00000000	1019420.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47301186.00000000	0.00000000	znpc_85257-00028
01:15:52	29.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.12176514	0.01028620	-0.14113758	-0.00011116	0.08430217	-0.01482057	-0.01516576	-0.86564857	0.00015826	0.00000000	0.00000000	0.00000000	1019420.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47324266.00000000	0.00000000	znpc_85257-00029
01:15:55	30.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.03097534	0.01032746	-0.13620631	0.00031128	0.10350125	-0.01782865	-0.01357132	-0.84921101	0.00014183	0.00000000	0.00000000	0.00000000	1019420.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47319821.00000000	0.00000000	znpc_85257-00030
01:15:58	31.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.84884644	0.01042247	-0.14672635	-0.00019828	0.07621489	-0.01703965	-0.02109972	-0.91989255	0.00010895	0.00000000	0.00000000	0.00000000	1019420.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47327875.00000000	0.00000000	znpc_85257-00031
01:16:01	32.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.76110840	0.01044663	-0.12157688	0.00001869	0.07363419	-0.01718758	-0.01184537	-0.85578603	-0.00007186	0.00000000	0.00000000	0.00000000	1019436.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47330638.00000000	0.00000000	znpc_85257-00032
01:16:04	33.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.67031860	0.01054394	-0.15116450	-0.00006678	0.04307675	-0.01845328	-0.01687527	-0.85742979	-0.00000611	0.00000000	0.00000000	0.00000000	1019420.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47310595.00000000	0.00000000	znpc_85257-00033
01:16:07	34.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.57952881	0.01041129	-0.14426072	0.00005650	0.05519124	-0.01477126	-0.01851903	-0.90016747	-0.00005542	0.00000000	0.00000000	0.00000000	1019432.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47348544.00000000	0.00000000	znpc_85257-00034
01:16:10	35.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.48416138	0.01058060	-0.03380027	-0.00018678	0.08407204	-0.01401513	-0.01274944	-0.81304836	-0.00000611	0.00000000	0.00000000	0.00000000	1019448.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47281957.00000000	0.00000000	znpc_85257-00035
01:16:14	36.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.38879395	0.01025793	-0.13160379	0.00023074	0.04256719	-0.01674377	-0.01002080	-0.98235530	-0.00005542	0.00000000	0.00000000	0.00000000	1019448.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47318569.00000000	0.00000000	znpc_85257-00036
01:16:16	37.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.29724121	0.01042740	-0.12470001	0.00014033	0.05392555	-0.01726977	-0.01863409	-1.04317430	0.00001033	0.00000000	0.00000000	0.00000000	1019432.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47303947.00000000	0.00000000	znpc_85257-00037
01:16:19	38.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.21255493	0.01019810	-0.14754823	0.00022252	0.02368042	-0.01759852	-0.02039291	-0.78017322	-0.00010474	0.00000000	0.00000000	0.00000000	1019448.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47341458.00000000	0.00000000	znpc_85257-00038
01:16:23	39.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.10955811	0.01033223	-0.11976874	0.00006636	0.06204570	-0.01717115	-0.02121479	-0.96920525	0.00027333	0.00000000	0.00000000	0.00000000	1019432.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47347806.00000000	0.00000000	znpc_85257-00039
01:16:26	40.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.02944946	0.01024281	-0.10891995	-0.00022294	0.05080241	-0.01676021	-0.01296313	-1.02180546	0.00019114	0.00000000	0.00000000	0.00000000	1019432.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47338837.00000000	0.00000000	znpc_85257-00040
01:16:29	41.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	499.94476318	0.01046258	-0.20146345	-0.00001418	0.05969513	-0.01569176	-0.01358776	-0.96920525	0.00010895	0.00000000	0.00000000	0.00000000	1019448.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47319394.00000000	0.00000000	znpc_85257-00041
01:16:32	42.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.78857422	0.01065424	-0.07949670	0.00003349	0.01294669	-0.01699033	-0.01659583	-0.86236106	0.00019114	0.00000000	0.00000000	0.00000000	1019448.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47319887.00000000	0.00000000	znpc_85257-00042
01:16:35	43.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	500.69473267	0.01064799	-0.10267367	0.00013869	-0.00751808	-0.01989978	-0.01352201	-1.00372414	0.00009251	0.00000000	0.00000000	0.00000000	1019432.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47348724.00000000	0.00000000	znpc_85257-00043
01:16:38	44.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	500.59555054	0.01051896	-0.12601502	-0.00000596	0.03324709	-0.01810809	-0.01478770	-0.86400482	0.00005964	0.00000000	0.00000000	0.00000000	1019432.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47338273.00000000	0.00000000	znpc_85257-00044
01:16:41	45.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.50933838	0.01020434	-0.12683690	0.00022416	0.03267177	-0.01812452	-0.01777934	-0.88701741	0.00007608	0.00000000	0.00000000	0.00000000	1019500.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47375816.00000000	0.00000000	znpc_85257-00045
01:16:45	46.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.40100098	0.01052602	-0.18502588	-0.00011281	0.08744174	-0.01860121	-0.01889709	-0.86071730	0.00012539	0.00000000	0.00000000	0.00000000	1019500.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47341081.00000000	0.00000000	znpc_85257-00046
01:16:48	47.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.30868530	0.01034127	-0.17286208	-0.00019993	0.02729669	-0.01731908	-0.01365351	-0.86071730	0.00005964	0.00000000	0.00000000	0.00000000	1019484.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47348783.00000000	0.00000000	znpc_85257-00047
01:16:51	48.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.22399902	0.01025102	-0.07703107	0.00010910	0.07542588	-0.01792727	-0.01676021	-0.89194868	0.00007608	0.00000000	0.00000000	0.00000000	1019500.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47330463.00000000	0.00000000	znpc_85257-00048
01:16:54	49.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.14541626	0.01042362	-0.13341192	-0.00012103	0.08170503	-0.01666158	-0.01945597	-0.93304260	0.00004320	0.00000000	0.00000000	0.00000000	1019484.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47317307.00000000	0.00000000	znpc_85257-00049
01:16:57	50.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	500.04013062	0.00991192	-0.08492110	0.00001705	0.05101610	-0.01472195	-0.01625064	-0.75058560	0.00009251	0.00000000	0.00000000	0.00000000	1019484.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47323185.00000000	0.00000000	znpc_85257-00050
01:17:00	51.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	499.95468140	0.01062744	-0.15773952	0.00017321	0.05699937	-0.01715471	-0.02124766	-0.68647909	0.00005964	0.00000000	0.00000000	0.00000000	1019468.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47355709.00000000	0.00000000	znpc_85257-00051
01:17:03	52.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.56274414	0.01021453	-0.04760782	0.00009759	0.09949048	-0.01511645	-0.02345030	-0.85085476	0.00009251	0.00000000	0.00000000	0.00000000	1019468.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47334323.00000000	0.00000000	znpc_85257-00052
01:17:06	53.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.46508789	0.01038548	-0.13259005	0.00005157	0.08331592	-0.01782865	-0.02100110	-0.95276768	0.00012539	0.00000000	0.00000000	0.00000000	1019452.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47322061.00000000	0.00000000	znpc_85257-00053
01:17:09	54.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	500.38574219	0.01025497	-0.13456255	-0.00008158	0.06714135	-0.01564245	-0.02295717	-0.91167376	-0.00000611	0.00000000	0.00000000	0.00000000	1019452.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47356369.00000000	0.00000000	znpc_85257-00054
01:17:12	55.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.27664185	0.01021914	-0.09708490	0.00000061	0.03663323	-0.01929159	-0.01853546	-0.84592349	0.00025689	0.00000000	0.00000000	0.00000000	1019452.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47327152.00000000	0.00000000	znpc_85257-00055
01:17:15	56.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.27816772	0.01060673	-0.07045604	-0.00011774	0.04258362	-0.01766427	-0.01477126	-1.01029917	0.00019114	0.00000000	0.00000000	0.00000000	1019452.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47355619.00000000	0.00000000	znpc_85257-00056
01:17:18	57.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.20263672	0.01010818	-0.11779623	-0.00010459	0.01823959	-0.01914365	-0.01950528	-0.89030493	-0.00002255	0.00000000	0.00000000	0.00000000	1019452.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47338428.00000000	0.00000000	znpc_85257-00057
01:17:22	58.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	500.09277344	0.01042444	-0.10070116	-0.00025417	0.05382692	-0.01884778	-0.01347269	-0.93304260	0.00009251	0.00000000	0.00000000	0.00000000	1019436.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47328272.00000000	0.00000000	znpc_85257-00058
01:17:25	59.00000000	284.19892192	100.00000000	0.00000000	-40.00000000	500.00885010	0.01023031	-0.08179796	0.00004335	0.04843540	-0.01779577	-0.01804234	-0.88866117	-0.00010474	0.00000000	0.00000000	0.00000000	1019436.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47340937.00000000	0.00000000	znpc_85257-00059
01:17:28	60.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.54519653	0.01035261	-0.06174413	0.00013704	0.00678260	-0.01644789	-0.02318730	-0.93468636	0.00007608	0.00000000	0.00000000	0.00000000	1019436.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47347056.00000000	0.00000000	znpc_85257-00060
01:17:31	61.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.63293457	0.01040093	-0.17730023	-0.00005199	0.03829342	-0.01958747	-0.01366994	-0.93304260	0.00014183	0.00000000	0.00000000	0.00000000	1019452.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47332859.00000000	0.00000000	znpc_85257-00061
01:17:34	62.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.52612305	0.01035721	-0.18617651	0.00038689	0.04100562	-0.01585614	-0.01580683	-0.92811133	0.00004320	0.00000000	0.00000000	0.00000000	1019436.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47318534.00000000	0.00000000	znpc_85257-00062
01:17:37	63.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.45211792	0.01054312	-0.08640048	0.00032443	0.02034360	-0.01606983	-0.01840396	-0.76866693	-0.00002255	0.00000000	0.00000000	0.00000000	1019436.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47321882.00000000	0.00000000	znpc_85257-00063
01:17:40	64.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.35217285	0.01041869	-0.16431455	-0.00018020	0.01268369	-0.01643146	-0.01945597	-0.81962339	-0.00000611	0.00000000	0.00000000	0.00000000	1019416.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47325065.00000000	0.00000000	znpc_85257-00064
01:17:43	65.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.26138306	0.01024297	-0.06881228	-0.00002240	0.04817240	-0.01763140	-0.01649721	-0.91989255	0.00019114	0.00000000	0.00000000	0.00000000	1019432.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47352251.00000000	0.00000000	znpc_85257-00065
01:17:46	66.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.15457153	0.01029688	-0.14113758	-0.00026732	0.07393006	-0.01700677	-0.01644789	-0.83934847	0.00024045	0.00000000	0.00000000	0.00000000	1019416.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47344776.00000000	0.00000000	znpc_85257-00066
01:17:50	67.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.08056641	0.01052800	-0.12486439	-0.00010130	0.08214885	-0.01853546	-0.01666158	-0.89523620	-0.00007186	0.00000000	0.00000000	0.00000000	1019432.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47344467.00000000	0.00000000	znpc_85257-00067
01:17:53	68.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	499.97604370	0.01049414	-0.11204309	0.00009102	0.02252979	-0.01702321	-0.02197092	-0.84921101	0.00014183	0.00000000	0.00000000	0.00000000	1019416.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47343073.00000000	0.00000000	znpc_85257-00068
01:17:56	69.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	501.12579346	0.01032664	-0.11089246	0.00002691	0.02795419	-0.01759852	-0.01450826	-0.80811709	0.00024045	0.00000000	0.00000000	0.00000000	1019416.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47318347.00000000	0.00000000	znpc_85257-00069
01:17:59	70.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	501.02508545	0.00998375	-0.14261696	-0.00001583	0.08790200	-0.01883134	-0.02080385	-0.97413652	0.00007608	0.00000000	0.00000000	0.00000000	1019432.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47341392.00000000	0.00000000	znpc_85257-00070
01:18:02	71.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.94802856	0.01039239	-0.15987641	-0.00006678	0.06991930	-0.01759852	-0.01843684	-0.88044238	0.00009251	0.00000000	0.00000000	0.00000000	1019432.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47349403.00000000	0.00000000	znpc_85257-00071
01:18:05	72.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.84808350	0.01018347	-0.16464330	-0.00010130	0.09178126	-0.01621777	-0.02040935	-0.82291090	0.00012539	0.00000000	0.00000000	0.00000000	1019416.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47360399.00000000	0.00000000	znpc_85257-00072
01:18:08	73.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.75042725	0.01057106	-0.15149325	-0.00016212	0.05699937	-0.01546164	-0.01807521	-1.04153054	0.00010895	0.00000000	0.00000000	0.00000000	1019416.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47347125.00000000	0.00000000	znpc_85257-00073
01:18:11	74.00000000	284.20136240	100.00000000	0.00000000	-40.00000000	500.65200806	0.01058257	-0.09379739	0.00001376	0.05625968	-0.01804234	-0.01937378	-0.80154206	0.00014183	0.00000000	0.00000000	0.00000000	1019688.00000000	-0.00518894	0.00010000	0.00993628	-40.00000000	0.00000000	47336815.00000000	0.00000000	znpc_85257-00074
